target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
30232,prefix,250,0,5,3,1,0,0,4.49356e+08,30232,1,1,1,1,1
30232,prefix,250,0.05,1,3,1,16.0673,16.0673,181703,30232,1,1,1,1,1
30232,prefix,250,0.05,2,3,1,0.998079,0.998079,179321,30232,1,1,1,1,1
30232,prefix,250,0.05,3,3,1,5.88173,5.88173,180252,30232,1,1,1,1,1
30232,prefix,250,0.05,4,3,1,6.88768,6.88768,179316,30232,1,1,1,1,1
30232,prefix,250,0.05,5,3,1,6.0745,6.0745,180585,30232,1,1,1,1,1
30232,prefix,250,0.1,1,3,1,3.74724,3.74724,45317.6,30232,1,1,1,1,1
30232,prefix,250,0.1,2,3,1,5.28556,5.28556,45201.5,30232,1,1,1,1,1
30232,prefix,250,0.1,3,3,1,3.07829,3.07829,45030.9,30232,1,1,1,1,1
30232,prefix,250,0.1,4,3,1,14.8196,14.8196,44612.6,30232,1,1,1,1,1
30232,prefix,250,0.1,5,3,1,8.37807,8.37807,45196.8,30232,1,1,1,1,1
30232,prefix,250,0.25,1,3,1,6.12596,6.12596,7561.97,30232,1,1,1,1,1
30232,prefix,250,0.25,2,3,1,5.39873,5.39873,7114.91,30232,1,1,1,1,1
30232,prefix,250,0.25,3,3,1,8.2985,8.2985,7463.13,30232,1,1,1,1,1
30232,prefix,250,0.25,4,3,1,6.70716,6.70716,7040.27,30232,1,1,1,1,1
30232,prefix,250,0.25,5,3,1,3.83215,3.83215,7420.32,30232,1,1,1,1,1
30232,prefix,250,0.5,1,3,1,4.74327,4.74327,1720.81,30232,1,1,1,1,1
30232,prefix,250,0.5,2,3,1,12.1229,12.1229,1818.69,30232,1,1,1,1,1
30232,prefix,250,0.5,3,3,1,11.3546,11.3546,1947.96,30232,1,1,1,1,1
30232,prefix,250,0.5,4,3,1,3.6473,3.6473,1938.7,30232,1,1,1,1,1
30232,prefix,250,0.5,5,3,1,0.815599,0.815599,1831.41,30232,1,1,1,1,1
30232,prefix,250,1,1,3,1,10.0743,10.0743,470.862,30232,1,1,1,1,1
30232,prefix,250,1,2,3,1,2.47042,2.47042,437.548,30232,1,1,1,1,1
30232,prefix,250,1,3,3,1,16.7894,16.7894,534.301,30232,1,1,1,1,1
30232,prefix,250,1,4,3,1,8.88883,8.88883,441.155,30232,1,1,1,1,1
30232,prefix,250,1,5,3,1,8.42312,8.42312,537.891,30232,1,1,1,1,1
30232,prefix,250,2,1,3,1,15.5916,15.5916,73.743,30232,1,1,1,1,1
30232,prefix,250,2,2,3,1,6.33409,6.33409,94.104,30232,1,1,1,1,1
30232,prefix,250,2,3,3,1,3.89095,3.89095,129.68,30232,1,1,1,1,1
30232,prefix,250,2,4,3,1,3.92451,3.92451,94.569,30232,1,1,1,1,1
30232,prefix,250,2,5,3,1,1.77536,1.77536,115.451,30232,1,1,1,1,1
30232,prefix,250,5,1,3,1,2.63242,2.63242,17.2366,30232,1,1,1,1,1
30232,prefix,250,5,2,3,1,22.7813,22.7813,29.2964,30232,1,1,1,1,1
30232,prefix,250,5,3,3,1,14.3932,14.3932,5.69475,30232,1,1,1,1,1
30232,prefix,250,5,4,3,1,1.76908,1.76908,12.8203,30232,1,1,1,1,1
30232,prefix,250,5,5,3,1,5.37649,5.37649,16.4588,30232,1,1,1,1,1
30232,prefix,250,10,1,3,1,4.70006,4.70006,9.75838,30232,1,1,1,1,1
30232,prefix,250,10,2,3,1,3.27565,3.27565,0.0787811,30232,1,1,1,1,1
30232,prefix,250,10,3,3,1,2.56784,2.56784,6.28975,30232,1,1,1,1,1
30232,prefix,250,10,4,3,4,5.46797,2.91893,0.261379,33994,0,0,1,0,1
30232,prefix,250,10,5,3,1,2.26652,2.26652,4.89754,30232,1,1,1,1,1
30232,prefix,250,15,1,3,1,4.621,4.621,3.67488,30232,1,1,1,1,1
30232,prefix,250,15,2,3,1,8.6145,8.6145,4.42594,30232,1,1,1,1,1
30232,prefix,250,15,3,3,1,2.79066,2.79066,4.18522,30232,1,1,1,1,1
30232,prefix,250,15,4,3,1,3.69648,3.69648,1.14116,30232,1,1,1,1,1
30232,prefix,250,15,5,3,1,5.3818,5.3818,2.23759,30232,1,1,1,1,1
30232,prefix,250,20,1,3,1,5.04919,5.04919,1.77191,30232,1,1,1,1,1
30232,prefix,250,20,2,3,48,18.2817,7.09155,0.213412,34761,0,0,0,0,1
30232,prefix,250,20,3,3,2,7.89563,6.66109,1.23454,34121,0,1,1,0,1
30232,prefix,250,20,4,3,2,9.61252,3.64957,5.96295,40233,0,1,1,0,1
30232,prefix,250,20,5,3,4,6.55217,4.94689,0.258241,34121,0,0,1,0,1
30232,hard,250,0,1,3,1,0,0,3.46859e+07,30232,1,1,1,1,1
30232,hard,250,0,2,3,1,0,0,3.46859e+07,30232,1,1,1,1,1
30232,hard,250,0,3,3,1,0,0,3.46859e+07,30232,1,1,1,1,1
30232,hard,250,0,4,3,1,0,0,3.46859e+07,30232,1,1,1,1,1
30232,hard,250,0,5,3,1,0,0,3.46859e+07,30232,1,1,1,1,1
30232,hard,250,0.05,1,3,1,4.7404,4.7404,13880.2,30232,1,1,1,1,1
30232,hard,250,0.05,2,3,1,11.1437,11.1437,13563.7,30232,1,1,1,1,1
30232,hard,250,0.05,3,3,1,6.07912,6.07912,13992,30232,1,1,1,1,1
30232,hard,250,0.05,4,3,1,4.28317,4.28317,14239.8,30232,1,1,1,1,1
30232,hard,250,0.05,5,3,1,2.8255,2.8255,13551.7,30232,1,1,1,1,1
30232,hard,250,0.1,1,3,1,16.8035,16.8035,3171.04,30232,1,1,1,1,1
30232,hard,250,0.1,2,3,1,10.6452,10.6452,3355.65,30232,1,1,1,1,1
30232,hard,250,0.1,3,3,1,7.76387,7.76387,3361.75,30232,1,1,1,1,1
30232,hard,250,0.1,4,3,1,11.5136,11.5136,3605.36,30232,1,1,1,1,1
30232,hard,250,0.1,5,3,1,6.93919,6.93919,3397.39,30232,1,1,1,1,1
30232,hard,250,0.25,1,3,1,4.09975,4.09975,539.696,30232,1,1,1,1,1
30232,hard,250,0.25,2,3,1,7.18932,7.18932,571.022,30232,1,1,1,1,1
30232,hard,250,0.25,3,3,1,11.5097,11.5097,584.446,30232,1,1,1,1,1
30232,hard,250,0.25,4,3,1,10.3671,10.3671,588.492,30232,1,1,1,1,1
30232,hard,250,0.25,5,3,1,4.91274,4.91274,514.477,30232,1,1,1,1,1
30232,hard,250,0.5,1,3,1,6.15134,6.15134,148.731,30232,1,1,1,1,1
30232,hard,250,0.5,2,3,1,6.92277,6.92277,127.887,30232,1,1,1,1,1
30232,hard,250,0.5,3,3,1,6.35085,6.35085,158.953,30232,1,1,1,1,1
30232,hard,250,0.5,4,3,1,1.28813,1.28813,146.127,30232,1,1,1,1,1
30232,hard,250,0.5,5,3,1,1.10095,1.10095,123.118,30232,1,1,1,1,1
30232,hard,250,1,1,3,1,8.64363,8.64363,34.5865,30232,1,1,1,1,1
30232,hard,250,1,2,3,1,2.60452,2.60452,30.3596,30232,1,1,1,1,1
30232,hard,250,1,3,3,1,4.34582,4.34582,39.9135,30232,1,1,1,1,1
30232,hard,250,1,4,3,1,12.6866,12.6866,25.7737,30232,1,1,1,1,1
30232,hard,250,1,5,3,1,13.9407,13.9407,23.0603,30232,1,1,1,1,1
30232,hard,250,2,1,3,1,4.32049,4.32049,5.16291,30232,1,1,1,1,1
30232,hard,250,2,2,3,1,9.91985,9.91985,12.2041,30232,1,1,1,1,1
30232,hard,250,2,3,3,2,4.30251,2.32692,1.97559,64849,0,1,1,0,1
30232,hard,250,2,4,3,1,6.14802,6.14802,12.499,30232,1,1,1,1,1
30232,hard,250,2,5,3,4,13.0266,3.84931,6.09441,64849,0,0,1,0,1
30232,hard,250,5,1,3,2,2.13488,2.03758,0.0973013,37095,0,1,1,0,1
30232,hard,250,5,2,3,1,2.59386,2.59386,1.93157,30232,1,1,1,1,1
30232,hard,250,5,3,3,4,9.20218,7.36177,0.191322,37095,0,0,1,0,1
30232,hard,250,5,4,3,1,3.16815,3.16815,0.633289,30232,1,1,1,1,1
30232,hard,250,5,5,3,1,5.72318,5.72318,0.228687,30232,1,1,1,1,1
30232,hard,250,10,1,3,1,2.68256,2.68256,0.0513008,30232,1,1,1,1,1
30232,hard,250,10,2,3,5,4.62191,2.88456,0.181134,30703,0,0,1,0,1
30232,hard,250,10,3,3,99,6.94153,0.362154,0.0362483,67094,0,0,0,0,1
30232,hard,250,10,4,3,9,8.66954,6.38829,0.553912,68643,0,0,1,0,1
30232,hard,250,10,5,3,8,6.07513,4.08081,0.13173,37095,0,0,1,0,1
30232,hard,250,15,1,3,96,9.75465,6.48287,0.0185738,55823,0,0,0,0,1
30232,hard,250,15,2,3,4,6.41534,5.18056,0.0296439,37095,0,0,1,0,1
30232,hard,250,15,3,3,90,6.45604,2.56238,0.183243,35997,0,0,0,0,1
30232,hard,250,15,4,3,91,7.70374,4.45323,0.00399748,40069,0,0,0,0,1
30232,hard,250,15,5,3,4,2.71153,1.78839,0.254279,56350,0,0,1,0,1
30232,hard,250,20,1,3,23,3.47785,2.5731,0.0427513,30332,0,0,0,0,1
30232,hard,250,20,2,3,13,6.64833,4.73343,0.325808,32205,0,0,0,0,1
30232,hard,250,20,3,3,85,7.42655,5.09325,0.0853893,35997,0,0,0,0,1
30232,hard,250,20,4,3,20,7.606,4.13961,0.0698982,67962,0,0,0,0,1
30232,hard,250,20,5,3,14,15.7409,13.1073,0.997616,67007,0,0,0,0,1
67741,prefix,250,0,1,3,1,0,0,2.72319e+07,67741,1,1,1,1,1
67741,prefix,250,0,2,3,1,0,0,2.72319e+07,67741,1,1,1,1,1
67741,prefix,250,0,3,3,1,0,0,2.72319e+07,67741,1,1,1,1,1
67741,prefix,250,0,4,3,1,0,0,2.72319e+07,67741,1,1,1,1,1
67741,prefix,250,0,5,3,1,0,0,2.72319e+07,67741,1,1,1,1,1
67741,prefix,250,0.05,1,3,1,6.39196,6.39196,10818.8,67741,1,1,1,1,1
67741,prefix,250,0.05,2,3,1,5.68214,5.68214,11121.7,67741,1,1,1,1,1
67741,prefix,250,0.05,3,3,1,4.34257,4.34257,11193.8,67741,1,1,1,1,1
67741,prefix,250,0.05,4,3,1,6.13295,6.13295,10503.2,67741,1,1,1,1,1
67741,prefix,250,0.05,5,3,1,13.7328,13.7328,11076.7,67741,1,1,1,1,1
67741,prefix,250,0.1,1,3,1,6.75916,6.75916,2546.53,67741,1,1,1,1,1
67741,prefix,250,0.1,2,3,1,3.91279,3.91279,2733.47,67741,1,1,1,1,1
67741,prefix,250,0.1,3,3,1,4.97157,4.97157,2848.32,67741,1,1,1,1,1
67741,prefix,250,0.1,4,3,1,1.6293,1.6293,2643.15,67741,1,1,1,1,1
67741,prefix,250,0.1,5,3,1,3.01376,3.01376,2677.62,67741,1,1,1,1,1
67741,prefix,250,0.25,1,3,1,6.81284,6.81284,517.574,67741,1,1,1,1,1
67741,prefix,250,0.25,2,3,1,7.85521,7.85521,402.947,67741,1,1,1,1,1
67741,prefix,250,0.25,3,3,1,8.25755,8.25755,460.125,67741,1,1,1,1,1
67741,prefix,250,0.25,4,3,1,2.52931,2.52931,434.932,67741,1,1,1,1,1
67741,prefix,250,0.25,5,3,1,0.956112,0.956112,422.027,67741,1,1,1,1,1
67741,prefix,250,0.5,1,3,1,2.86558,2.86558,122.584,67741,1,1,1,1,1
67741,prefix,250,0.5,2,3,1,7.28814,7.28814,141.486,67741,1,1,1,1,1
67741,prefix,250,0.5,3,3,1,5.68103,5.68103,114.343,67741,1,1,1,1,1
67741,prefix,250,0.5,4,3,1,8.19048,8.19048,121.771,67741,1,1,1,1,1
67741,prefix,250,0.5,5,3,1,7.63668,7.63668,104.36,67741,1,1,1,1,1
67741,prefix,250,1,1,3,1,1.11558,1.11558,27.8197,67741,1,1,1,1,1
67741,prefix,250,1,2,3,1,5.98995,5.98995,31.1306,67741,1,1,1,1,1
67741,prefix,250,1,3,3,1,3.32192,3.32192,30.9441,67741,1,1,1,1,1
67741,prefix,250,1,4,3,1,1.54582,1.54582,19.2844,67741,1,1,1,1,1
67741,prefix,250,1,5,3,1,7.0315,7.0315,29.5706,67741,1,1,1,1,1
67741,prefix,250,2,1,3,1,7.00883,7.00883,5.5704,67741,1,1,1,1,1
67741,prefix,250,2,2,3,1,13.7731,13.7731,5.87704,67741,1,1,1,1,1
67741,prefix,250,2,3,3,1,3.15625,3.15625,7.46605,67741,1,1,1,1,1
67741,prefix,250,2,4,3,1,6.32856,6.32856,11.9911,67741,1,1,1,1,1
67741,prefix,250,2,5,3,1,2.35178,2.35178,10.3034,67741,1,1,1,1,1
67741,prefix,250,5,1,3,3,8.01398,5.63733,0.0106231,51832,0,1,1,0,1
67741,prefix,250,5,2,3,3,4.00631,3.00373,0.282692,51832,0,1,1,0,1
67741,prefix,250,5,3,3,2,3.17726,2.81807,0.359188,51832,0,1,1,0,1
67741,prefix,250,5,4,3,1,4.63035,4.63035,1.9219,67741,1,1,1,1,1
67741,prefix,250,5,5,3,2,6.77069,5.69528,1.0754,34344,0,1,1,0,1
67741,prefix,250,10,1,3,2,6.09402,5.57831,0.515708,28051,0,1,1,0,1
67741,prefix,250,10,2,3,2,8.39728,6.78144,1.61585,28051,0,1,1,0,1
67741,prefix,250,10,3,3,2,3.55721,2.97559,0.581617,28051,0,1,1,0,1
67741,prefix,250,10,4,3,2,5.69281,4.2192,1.47361,28051,0,1,1,0,1
67741,prefix,250,10,5,3,1,6.34176,6.34176,0.0928772,67741,1,1,1,1,1
67741,prefix,250,15,1,3,4,4.54524,4.15235,0.169736,34062,0,0,1,0,1
67741,prefix,250,15,2,3,4,2.72795,2.26718,0.0238422,34062,0,0,1,0,1
67741,prefix,250,15,3,3,2,2.25876,1.418,0.84076,28051,0,1,1,0,1
67741,prefix,250,15,4,3,6,12.2289,11.1027,0.226745,34062,0,0,1,0,1
67741,prefix,250,15,5,3,2,4.4182,4.25783,0.160365,51832,0,1,1,0,1
67741,prefix,250,20,1,3,5,3.04446,1.3409,0.825551,48843,0,0,1,0,1
67741,prefix,250,20,2,3,4,2.27111,1.6342,0.179882,51832,0,0,1,0,1
67741,prefix,250,20,3,3,6,4.25095,2.23502,0.441229,34062,0,0,1,0,1
67741,prefix,250,20,4,3,3,3.79374,3.24894,0.429252,51832,0,1,1,0,1
67741,prefix,250,20,5,3,2,5.11077,4.10391,1.00686,28051,0,1,1,0,1
67741,hard,250,0,1,3,1,0,0,1.32032e+07,67741,1,1,1,1,1
67741,hard,250,0,2,3,1,0,0,1.32032e+07,67741,1,1,1,1,1
67741,hard,250,0,3,3,1,0,0,1.32032e+07,67741,1,1,1,1,1
67741,hard,250,0,4,3,1,0,0,1.32032e+07,67741,1,1,1,1,1
67741,hard,250,0,5,3,1,0,0,1.32032e+07,67741,1,1,1,1,1
67741,hard,250,0.05,1,3,1,1.35533,1.35533,5321.31,67741,1,1,1,1,1
67741,hard,250,0.05,2,3,1,3.25875,3.25875,5215.7,67741,1,1,1,1,1
67741,hard,250,0.05,3,3,1,2.57994,2.57994,5269.91,67741,1,1,1,1,1
67741,hard,250,0.05,4,3,1,5.95416,5.95416,5480.72,67741,1,1,1,1,1
67741,hard,250,0.05,5,3,1,9.10214,9.10214,5250.06,67741,1,1,1,1,1
67741,hard,250,0.1,1,3,1,2.46244,2.46244,1355.92,67741,1,1,1,1,1
67741,hard,250,0.1,2,3,1,1.09373,1.09373,1304.42,67741,1,1,1,1,1
67741,hard,250,0.1,3,3,1,3.32415,3.32415,1380.61,67741,1,1,1,1,1
67741,hard,250,0.1,4,3,1,7.4064,7.4064,1233.76,67741,1,1,1,1,1
67741,hard,250,0.1,5,3,1,3.18114,3.18114,1330.48,67741,1,1,1,1,1
67741,hard,250,0.25,1,3,1,1.61764,1.61764,202.63,67741,1,1,1,1,1
67741,hard,250,0.25,2,3,1,12.4123,12.4123,136.656,67741,1,1,1,1,1
67741,hard,250,0.25,3,3,1,4.96226,4.96226,230.872,67741,1,1,1,1,1
67741,hard,250,0.25,4,3,1,7.77851,7.77851,190.288,67741,1,1,1,1,1
67741,hard,250,0.25,5,3,1,6.56062,6.56062,175.692,67741,1,1,1,1,1
67741,hard,250,0.5,1,3,1,3.56247,3.56247,29.2882,67741,1,1,1,1,1
67741,hard,250,0.5,2,3,1,1.95403,1.95403,50.6512,67741,1,1,1,1,1
67741,hard,250,0.5,3,3,1,2.99375,2.99375,45.3034,67741,1,1,1,1,1
67741,hard,250,0.5,4,3,1,4.95793,4.95793,37.1274,67741,1,1,1,1,1
67741,hard,250,0.5,5,3,1,11.9908,11.9908,15.7693,67741,1,1,1,1,1
67741,hard,250,1,1,3,1,20.6041,20.6041,15.3768,67741,1,1,1,1,1
67741,hard,250,1,2,3,1,5.69241,5.69241,2.4983,67741,1,1,1,1,1
67741,hard,250,1,3,3,1,2.35108,2.35108,13.8303,67741,1,1,1,1,1
67741,hard,250,1,4,3,1,1.37911,1.37911,6.23001,67741,1,1,1,1,1
67741,hard,250,1,5,3,1,2.43794,2.43794,9.6347,67741,1,1,1,1,1
67741,hard,250,2,1,3,1,5.23926,5.23926,2.23311,67741,1,1,1,1,1
67741,hard,250,2,2,3,1,2.50385,2.50385,1.34516,67741,1,1,1,1,1
