scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
unknown_random,67741,0.1,5,249,3,34610,2831.98,0,0,-1,1
unknown_hard,67741,0.1,5,250,3,66534,1469.3,2.38549e-314,0,-1,1
known_hard,67741,0.25,1,250,3,67741,8.82443,0.183696,1,1,1
unknown_random,67741,0.25,1,249,3,34610,386.103,2.71394e-80,0,-1,1
unknown_hard,67741,0.25,1,250,3,66534,179.446,4.4493e-36,0,-1,1
known_hard,67741,0.25,2,250,3,67741,3.77911,0.706539,1,1,1
unknown_random,67741,0.25,2,249,3,34610,485.265,1.25447e-101,0,-1,1
unknown_hard,67741,0.25,2,250,3,66534,206.808,6.73851e-42,0,-1,1
known_hard,67741,0.25,3,250,3,67741,3.04545,0.803121,1,1,1
unknown_random,67741,0.25,3,249,3,34610,486.797,5.86829e-102,0,-1,1
unknown_hard,67741,0.25,3,250,3,65378,193.509,4.56465e-39,0,-1,1
known_hard,67741,0.25,4,250,3,67741,3.0703,0.799973,1,1,1
unknown_random,67741,0.25,4,249,3,34610,387.229,1.55442e-80,0,-1,1
unknown_hard,67741,0.25,4,250,3,65378,197.935,5.21968e-40,0,-1,1
known_hard,67741,0.25,5,250,3,67741,8.12288,0.229238,1,1,1
unknown_random,67741,0.25,5,249,3,34610,378.599,1.11201e-78,0,-1,1
unknown_hard,67741,0.25,5,250,3,65378,191.307,1.3415e-38,0,-1,1
known_hard,67741,0.5,1,250,3,67741,4.07979,0.66588,1,1,1
unknown_random,67741,0.5,1,249,3,34610,101.947,9.84323e-20,0,-1,1
unknown_hard,67741,0.5,1,250,3,66534,37.1393,1.65413e-06,0,-1,1
known_hard,67741,0.5,2,250,3,67741,9.57632,0.143666,1,1,1
unknown_random,67741,0.5,2,249,3,34610,138.208,2.39408e-27,0,-1,1
unknown_hard,67741,0.5,2,250,3,58111,52.7056,1.34487e-09,0,-1,1
known_hard,67741,0.5,3,250,3,67741,7.53572,0.274128,1,1,1
unknown_random,67741,0.5,3,249,3,34610,127.715,3.89124e-25,0,-1,1
unknown_hard,67741,0.5,3,250,3,48095,69.8379,4.41404e-13,0,-1,1
known_hard,67741,0.5,4,250,3,67741,4.79135,0.570839,1,1,1
unknown_random,67741,0.5,4,249,3,34610,123.156,3.53956e-24,0,-1,1
unknown_hard,67741,0.5,4,250,3,66534,42.0076,1.83241e-07,0,-1,1
known_hard,67741,0.5,5,250,3,67741,2.86434,0.825671,1,1,1
unknown_random,67741,0.5,5,249,3,34610,110.355,1.71782e-21,0,-1,1
unknown_hard,67741,0.5,5,250,3,66534,37.2426,1.57918e-06,0,-1,1
known_hard,67741,1,1,250,3,67741,3.56855,0.734829,1,1,1
unknown_random,67741,1,1,249,3,34610,52.1413,1.74673e-09,0,-1,1
unknown_hard,67741,1,1,250,3,58111,14.9843,0.0203793,1,-1,0
known_hard,67741,1,2,250,3,67741,5.43317,0.48957,1,1,1
unknown_random,67741,1,2,249,3,34610,21.3773,0.00156906,1,-1,0
unknown_hard,67741,1,2,250,3,57401,24.0178,0.000518339,0,-1,1
known_hard,67741,1,3,250,3,67741,3.77149,0.707568,1,1,1
unknown_random,67741,1,3,249,3,34610,33.3543,8.96151e-06,0,-1,1
unknown_hard,67741,1,3,250,3,65378,23.7514,0.000580197,0,-1,1
known_hard,67741,1,4,250,3,67741,6.6064,0.358784,1,1,1
unknown_random,67741,1,4,249,3,34344,39.3253,6.17997e-07,0,-1,1
unknown_hard,67741,1,4,250,3,65378,12.802,0.04629,1,-1,0
known_hard,67741,1,5,250,3,67741,6.93427,0.326969,1,1,1
unknown_random,67741,1,5,249,3,34610,52.4778,1.49457e-09,0,-1,1
unknown_hard,67741,1,5,250,3,58111,7.12772,0.309197,1,-1,0
known_hard,67741,2,1,250,3,67741,5.68698,0.459152,1,1,1
unknown_random,67741,2,1,249,3,34610,9.50267,0.147219,1,-1,0
unknown_hard,67741,2,1,250,3,65378,2.76005,0.838304,1,-1,0
known_hard,67741,2,2,250,3,67741,5.56144,0.474063,1,1,1
unknown_random,67741,2,2,249,3,34610,8.31518,0.21591,1,-1,0
unknown_hard,67741,2,2,250,3,48095,5.4465,0.487946,1,-1,0
known_hard,67741,2,3,250,3,57447,0.760955,0.99308,1,12,1
unknown_random,67741,2,3,249,3,34610,9.49761,0.147466,1,-1,0
unknown_hard,67741,2,3,250,3,57401,14.2925,0.026534,1,-1,0
known_hard,67741,2,4,250,3,67741,3.4406,0.751855,1,1,1
unknown_random,67741,2,4,249,3,34344,9.53559,0.145621,1,-1,0
unknown_hard,67741,2,4,250,3,65378,9.05734,0.170379,1,-1,0
known_hard,67741,2,5,250,3,67741,8.45279,0.206771,1,1,1
unknown_random,67741,2,5,249,3,34610,7.8463,0.249582,1,-1,0
unknown_hard,67741,2,5,250,3,66534,3.96531,0.681371,1,-1,0
known_hard,67741,5,1,250,3,67569,1.68897,0.94597,1,25,1
unknown_random,67741,5,1,249,3,34344,2.60513,0.856521,1,-1,0
unknown_hard,67741,5,1,250,3,67569,1.97804,0.921707,1,-1,0
known_hard,67741,5,2,250,3,51832,3.37583,0.76041,1,33,1
unknown_random,67741,5,2,249,3,28051,6.9268,0.32767,1,-1,0
unknown_hard,67741,5,2,250,3,58111,1.34418,0.969166,1,-1,0
known_hard,67741,5,3,250,3,45772,8.74171,0.188633,1,19,1
unknown_random,67741,5,3,249,3,28051,7.9718,0.240177,1,-1,0
unknown_hard,67741,5,3,250,3,52656,4.20264,0.649274,1,-1,0
known_hard,67741,5,4,250,3,56770,3.4537,0.75012,1,11,1
unknown_random,67741,5,4,249,3,34610,2.99178,0.809878,1,-1,0
unknown_hard,67741,5,4,250,3,55345,4.09098,0.664366,1,-1,0
known_hard,67741,5,5,250,3,66297,4.22021,0.646904,1,27,1
unknown_random,67741,5,5,249,3,34344,7.13767,0.308303,1,-1,0
unknown_hard,67741,5,5,250,3,65282,4.01457,0.674705,1,-1,0
known_hard,67741,10,1,250,3,31895,4.45497,0.615354,1,11,1
unknown_random,67741,10,1,249,3,34610,1.71326,0.944093,1,-1,0
unknown_hard,67741,10,1,250,3,28051,5.46399,0.48582,1,-1,0
known_hard,67741,10,2,250,3,45088,2.26066,0.894233,1,18,1
unknown_random,67741,10,2,249,3,34610,4.85392,0.562681,1,-1,0
unknown_hard,67741,10,2,250,3,28051,6.84556,0.335366,1,-1,0
known_hard,67741,10,3,250,3,28051,6.95628,0.324909,1,24,1
unknown_random,67741,10,3,249,3,28051,1.12718,0.980329,1,-1,0
unknown_hard,67741,10,3,250,3,64872,0.703595,0.994413,1,-1,0
known_hard,67741,10,4,250,3,67741,1.87228,0.931062,1,1,1
unknown_random,67741,10,4,249,3,34610,1.41965,0.964652,1,-1,0
unknown_hard,67741,10,4,250,3,28051,3.67798,0.720159,1,-1,0
known_hard,67741,10,5,250,3,65667,2.09862,0.910408,1,74,1
unknown_random,67741,10,5,249,3,28051,4.56315,0.600931,1,-1,0
unknown_hard,67741,10,5,250,3,51832,3.13329,0.791942,1,-1,0
known_hard,67741,15,1,250,3,31895,2.17293,0.903126,1,15,1
unknown_random,67741,15,1,249,3,34062,1.75022,0.941179,1,-1,0
unknown_hard,67741,15,1,250,3,31558,4.24879,0.643048,1,-1,0
known_hard,67741,15,2,250,3,49433,6.90567,0.329659,1,93,1
unknown_random,67741,15,2,249,3,34062,5.52545,0.478386,1,-1,0
unknown_hard,67741,15,2,250,3,68600,5.37874,0.496232,1,-1,0
known_hard,67741,15,3,250,3,62181,6.33198,0.387047,1,107,1
unknown_random,67741,15,3,249,3,51832,2.83632,0.829092,1,-1,0
unknown_hard,67741,15,3,250,3,49399,1.70203,0.944965,1,-1,0
known_hard,67741,15,4,250,3,63183,1.75461,0.940828,1,44,1
unknown_random,67741,15,4,249,3,34344,2.2879,0.89141,1,-1,0
unknown_hard,67741,15,4,250,3,33711,4.84662,0.56363,1,-1,0
known_hard,67741,15,5,250,3,31895,1.41082,0.965197,1,59,1
unknown_random,67741,15,5,249,3,34344,3.99339,0.677571,1,-1,0
unknown_hard,67741,15,5,250,3,57401,1.67013,0.947404,1,-1,0
known_hard,67741,20,1,250,3,58022,11.9775,0.0624721,1,121,1
unknown_random,67741,20,1,249,3,2389,6.16118,0.405379,1,-1,0
unknown_hard,67741,20,1,250,3,58022,1.89824,0.928815,1,-1,0
known_hard,67741,20,2,250,3,47290,1.79942,0.937191,1,62,1
unknown_random,67741,20,2,249,3,28051,8.78795,0.18586,1,-1,0
unknown_hard,67741,20,2,250,3,49399,2.38322,0.881302,1,-1,0
known_hard,67741,20,3,250,3,66262,2.14443,0.905947,1,117,1
unknown_random,67741,20,3,249,3,34610,3.11247,0.794605,1,-1,0
unknown_hard,67741,20,3,250,3,68686,3.02313,0.805938,1,-1,0
known_hard,67741,20,4,250,3,65223,4.85761,0.562201,1,113,1
unknown_random,67741,20,4,249,3,28051,2.12085,0.908255,1,-1,0
unknown_hard,67741,20,4,250,3,30555,6.59507,0.359921,1,-1,0
known_hard,67741,20,5,250,3,65667,5.17801,0.521193,1,77,1
unknown_random,67741,20,5,249,3,34302,9.81162,0.132813,1,-1,0
unknown_hard,67741,20,5,250,3,67872,12.0135,0.0616677,1,-1,0
known_hard,66160,0,1,250,3,66160,0,1,1,1,1
unknown_random,66160,0,1,249,3,36559,8.73446e+07,0,0,-1,1
unknown_hard,66160,0,1,250,3,56125,2.9681e+06,0,0,-1,1
known_hard,66160,0,2,250,3,66160,0,1,1,1,1
unknown_random,66160,0,2,249,3,36559,8.73446e+07,0,0,-1,1
unknown_hard,66160,0,2,250,3,56125,2.9681e+06,0,0,-1,1
known_hard,66160,0,3,250,3,66160,0,1,1,1,1
unknown_random,66160,0,3,249,3,36559,8.73446e+07,0,0,-1,1
unknown_hard,66160,0,3,250,3,56125,2.9681e+06,0,0,-1,1
known_hard,66160,0,4,250,3,66160,0,1,1,1,1
unknown_random,66160,0,4,249,3,36559,8.73446e+07,0,0,-1,1
unknown_hard,66160,0,4,250,3,56125,2.9681e+06,0,0,-1,1
known_hard,66160,0,5,250,3,66160,0,1,1,1,1
unknown_random,66160,0,5,249,3,36559,8.73446e+07,0,0,-1,1
unknown_hard,66160,0,5,250,3,56125,2.9681e+06,0,0,-1,1
known_hard,66160,0.05,1,250,3,66160,4.08986,0.664517,1,1,1
unknown_random,66160,0.05,1,249,3,36559,35049.2,0,0,-1,1
unknown_hard,66160,0.05,1,250,3,56125,1082.46,1.30039e-230,0,-1,1
known_hard,66160,0.05,2,250,3,66160,5.20351,0.517988,1,1,1
unknown_random,66160,0.05,2,249,3,36559,35570.7,0,0,-1,1
unknown_hard,66160,0.05,2,250,3,56125,1212.11,1.14616e-258,0,-1,1
known_hard,66160,0.05,3,250,3,66160,8.34126,0.214152,1,1,1
unknown_random,66160,0.05,3,249,3,36559,34529.8,0,0,-1,1
unknown_hard,66160,0.05,3,250,3,56125,1122.39,2.99098e-239,0,-1,1
known_hard,66160,0.05,4,250,3,66160,6.25669,0.395058,1,1,1
unknown_random,66160,0.05,4,249,3,36559,35040.5,0,0,-1,1
unknown_hard,66160,0.05,4,250,3,56125,1297.1,4.59072e-277,0,-1,1
known_hard,66160,0.05,5,250,3,66160,4.34194,0.630508,1,1,1
unknown_random,66160,0.05,5,249,3,36559,34865.7,0,0,-1,1
unknown_hard,66160,0.05,5,250,3,56125,1177.69,3.23064e-251,0,-1,1
known_hard,66160,0.1,1,250,3,66160,8.9841,0.174474,1,1,1
unknown_random,66160,0.1,1,249,3,36559,8625.16,0,0,-1,1
unknown_hard,66160,0.1,1,250,3,56125,254.569,4.32838e-52,0,-1,1
known_hard,66160,0.1,2,250,3,66160,5.46082,0.486205,1,1,1
unknown_random,66160,0.1,2,249,3,36559,8848.52,0,0,-1,1
unknown_hard,66160,0.1,2,250,3,56306,290.468,9.00987e-60,0,-1,1
known_hard,66160,0.1,3,250,3,66160,7.5249,0.275016,1,1,1
unknown_random,66160,0.1,3,249,3,36559,8753.73,0,0,-1,1
unknown_hard,66160,0.1,3,250,3,56306,300.412,6.67455e-62,0,-1,1
known_hard,66160,0.1,4,250,3,66160,5.40564,0.492934,1,1,1
unknown_random,66160,0.1,4,249,3,36559,8604.34,0,0,-1,1
unknown_hard,66160,0.1,4,250,3,56125,284.09,2.09175e-58,0,-1,1
known_hard,66160,0.1,5,250,3,66160,1.77416,0.939254,1,1,1
unknown_random,66160,0.1,5,249,3,36559,8835.67,0,0,-1,1
unknown_hard,66160,0.1,5,250,3,56306,301.566,3.77666e-62,0,-1,1
known_hard,66160,0.25,1,250,3,66160,5.09165,0.532113,1,1,1
unknown_random,66160,0.25,1,249,3,36559,1296.18,7.26803e-277,0,-1,1
unknown_hard,66160,0.25,1,250,3,56125,46.3665,2.50256e-08,0,-1,1
known_hard,66160,0.25,2,250,3,66160,3.67867,0.720066,1,1,1
unknown_random,66160,0.25,2,249,3,36559,1374.66,7.43717e-294,0,-1,1
unknown_hard,66160,0.25,2,250,3,56306,49.582,5.70126e-09,0,-1,1
known_hard,66160,0.25,3,250,3,66160,1.44624,0.962985,1,1,1
unknown_random,66160,0.25,3,249,3,36559,1227.52,5.28777e-262,0,-1,1
unknown_hard,66160,0.25,3,250,3,56306,48.2273,1.06425e-08,0,-1,1
known_hard,66160,0.25,4,250,3,66160,6.07513,0.414827,1,1,1
unknown_random,66160,0.25,4,249,3,36559,1421.49,5.37947e-304,0,-1,1
unknown_hard,66160,0.25,4,250,3,56306,42.0634,1.78652e-07,0,-1,1
known_hard,66160,0.25,5,250,3,66160,3.09313,0.797071,1,1,1
unknown_random,66160,0.25,5,249,3,36559,1389.75,4.01922e-297,0,-1,1
unknown_hard,66160,0.25,5,250,3,56125,32.9278,1.08265e-05,0,-1,1
known_hard,66160,0.5,1,250,3,66160,9.7487,0.135642,1,1,1
unknown_random,66160,0.5,1,249,3,36559,331.778,1.25644e-68,0,-1,1
unknown_hard,66160,0.5,1,250,3,46687,8.74486,0.188443,1,-1,0
known_hard,66160,0.5,2,250,3,56125,9.37073,0.153777,1,2,1
unknown_random,66160,0.5,2,249,3,36559,337.397,7.82726e-70,0,-1,1
unknown_hard,66160,0.5,2,250,3,56125,11.2906,0.0797999,1,-1,0
known_hard,66160,0.5,3,250,3,66160,4.04554,0.670514,1,1,1
unknown_random,66160,0.5,3,249,3,36559,376.265,3.52933e-78,0,-1,1
unknown_hard,66160,0.5,3,250,3,56306,12.0065,0.0618247,1,-1,0
known_hard,66160,0.5,4,250,3,66160,2.82533,0.830429,1,1,1
unknown_random,66160,0.5,4,249,3,36559,373.578,1.33325e-77,0,-1,1
unknown_hard,66160,0.5,4,250,3,56125,11.1829,0.0828845,1,-1,0
known_hard,66160,0.5,5,250,3,66160,8.16089,0.226552,1,1,1
unknown_random,66160,0.5,5,249,3,36559,353.645,2.54592e-73,0,-1,1
unknown_hard,66160,0.5,5,250,3,56306,8.85232,0.182055,1,-1,0
known_hard,66160,1,1,250,3,46687,1.90265,0.92843,1,3,1
unknown_random,66160,1,1,249,3,36559,104.221,3.29701e-20,0,-1,1
unknown_hard,66160,1,1,250,3,46687,4.22452,0.646322,1,-1,0
known_hard,66160,1,2,250,3,56125,1.67858,0.946763,1,3,1
unknown_random,66160,1,2,249,3,36559,97.2671,9.3199e-19,0,-1,1
unknown_hard,66160,1,2,250,3,56306,3.0511,0.802407,1,-1,0
known_hard,66160,1,3,250,3,56306,4.5607,0.601256,1,2,1
unknown_random,66160,1,3,249,3,36559,78.985,5.78904e-15,0,-1,1
unknown_hard,66160,1,3,250,3,46687,4.52349,0.606207,1,-1,0
known_hard,66160,1,4,250,3,62469,6.55097,0.364373,1,4,1
unknown_random,66160,1,4,249,3,36559,75.6015,2.88592e-14,0,-1,1
unknown_hard,66160,1,4,250,3,61633,3.23822,0.778408,1,-1,0
known_hard,66160,1,5,250,3,46687,4.78518,0.571647,1,3,1
unknown_random,66160,1,5,249,3,36559,94.6528,3.26537e-18,0,-1,1
unknown_hard,66160,1,5,250,3,56125,5.47866,0.48404,1,-1,0
known_hard,66160,2,1,250,3,66160,5.2867,0.507602,1,1,1
unknown_random,66160,2,1,249,3,36559,37.2988,1.53978e-06,0,-1,1
unknown_hard,66160,2,1,250,3,56125,4.16861,0.653871,1,-1,0
known_hard,66160,2,2,250,3,28158,2.30397,0.88973,1,11,1
unknown_random,66160,2,2,249,3,36559,19.4626,0.00344967,1,-1,0
unknown_hard,66160,2,2,250,3,64079,1.88404,0.930048,1,-1,0
known_hard,66160,2,3,250,3,61633,0.883312,0.989652,1,8,1
unknown_random,66160,2,3,249,3,36559,17.6636,0.00713033,1,-1,0
unknown_hard,66160,2,3,250,3,46687,2.73612,0.841162,1,-1,0
known_hard,66160,2,4,250,3,68505,5.43655,0.489159,1,7,1
unknown_random,66160,2,4,249,3,36559,26.926,0.000149505,0,-1,1
unknown_hard,66160,2,4,250,3,68505,3.20859,0.782247,1,-1,0
known_hard,66160,2,5,250,3,62469,4.74743,0.576591,1,7,1
unknown_random,66160,2,5,249,3,36559,13.1585,0.0405873,1,-1,0
unknown_hard,66160,2,5,250,3,56125,5.31014,0.504694,1,-1,0
known_hard,66160,5,1,250,3,60402,2.55526,0.862233,1,35,1
unknown_random,66160,5,1,249,3,36559,2.23324,0.897047,1,-1,0
unknown_hard,66160,5,1,250,3,56125,4.6452,0.590055,1,-1,0
known_hard,66160,5,2,250,3,28158,1.96158,0.923198,1,27,1
unknown_random,66160,5,2,249,3,36559,9.09063,0.168545,1,-1,0
unknown_hard,66160,5,2,250,3,61212,1.80779,0.9365,1,-1,0
known_hard,66160,5,3,250,3,68935,4.11248,0.661458,1,70,1
unknown_random,66160,5,3,249,3,36559,3.69258,0.718196,1,-1,0
unknown_hard,66160,5,3,250,3,58597,3.57429,0.73406,1,-1,0
known_hard,66160,5,4,250,3,43622,1.05024,0.983636,1,27,1
unknown_random,66160,5,4,249,3,36559,9.50436,0.147137,1,-1,0
unknown_hard,66160,5,4,250,3,52469,5.24955,0.512228,1,-1,0
known_hard,66160,5,5,250,3,49732,4.51963,0.606722,1,39,1
unknown_random,66160,5,5,249,3,36559,12.5262,0.0512075,1,-1,0
unknown_hard,66160,5,5,250,3,68505,5.76879,0.449582,1,-1,0
known_hard,66160,10,1,250,3,31235,6.42779,0.377011,1,91,1
unknown_random,66160,10,1,249,3,36559,6.2044,0.400687,1,-1,0
unknown_hard,66160,10,1,250,3,40874,6.37472,0.382548,1,-1,0
known_hard,66160,10,2,250,3,65143,5.82449,0.443135,1,106,1
unknown_random,66160,10,2,249,3,36559,7.45212,0.281049,1,-1,0
unknown_hard,66160,10,2,250,3,59100,2.51702,0.866558,1,-1,0
known_hard,66160,10,3,250,3,40384,4.65511,0.588745,1,100,1
unknown_random,66160,10,3,249,3,36559,7.33626,0.290866,1,-1,0
unknown_hard,66160,10,3,250,3,53577,4.59188,0.597115,1,-1,0
known_hard,66160,10,4,250,3,49148,9.33392,0.155651,1,75,1
unknown_random,66160,10,4,249,3,36559,7.85057,0.249256,1,-1,0
unknown_hard,66160,10,4,250,3,66166,6.06412,0.416046,1,-1,0
known_hard,66160,10,5,250,3,59129,1.81733,0.935708,1,91,1
unknown_random,66160,10,5,249,3,36559,5.85589,0.439526,1,-1,0
unknown_hard,66160,10,5,250,3,64188,10.0184,0.123879,1,-1,0
known_hard,66160,15,1,250,3,64060,4.77464,0.573025,1,99,1
unknown_random,66160,15,1,249,3,36559,1.89763,0.928869,1,-1,0
unknown_hard,66160,15,1,250,3,31384,4.14251,0.657397,1,-1,0
known_hard,66160,15,2,250,3,68442,1.86925,0.931322,1,59,1
unknown_random,66160,15,2,249,3,36528,9.27541,0.158671,1,-1,0
unknown_hard,66160,15,2,250,3,68799,5.03751,0.539011,1,-1,0
known_hard,66160,15,3,250,3,60728,11.738,0.0680755,1,80,1
unknown_random,66160,15,3,249,3,36528,6.75092,0.344497,1,-1,0
unknown_hard,66160,15,3,250,3,31235,4.18744,0.651327,1,-1,0
known_hard,66160,15,4,250,3,64736,1.10522,0.981307,1,94,1
unknown_random,66160,15,4,249,3,36528,4.37573,0.62597,1,-1,0
unknown_hard,66160,15,4,250,3,65210,2.40729,0.878696,1,-1,0
known_hard,66160,15,5,250,3,64060,3.19298,0.784265,1,99,1
unknown_random,66160,15,5,249,3,36559,1.00923,0.98526,1,-1,0
unknown_hard,66160,15,5,250,3,49771,4.67792,0.585735,1,-1,0
known_hard,66160,20,1,250,3,52663,2.33759,0.886183,1,80,1
unknown_random,66160,20,1,249,3,36559,2.50513,0.867893,1,-1,0
unknown_hard,66160,20,1,250,3,31235,8.82336,0.183759,1,-1,0
known_hard,66160,20,2,250,3,56125,0.657583,0.995361,1,3,1
unknown_random,66160,20,2,249,3,35611,4.04648,0.670387,1,-1,0
unknown_hard,66160,20,2,250,3,56823,7.13803,0.308271,1,-1,0
known_hard,66160,20,3,250,3,31342,7.52424,0.27507,1,98,1
unknown_random,66160,20,3,249,3,36559,2.38688,0.880906,1,-1,0
unknown_hard,66160,20,3,250,3,31384,7.46416,0.280044,1,-1,0
known_hard,66160,20,4,250,3,40874,0.861043,0.990336,1,94,1
unknown_random,66160,20,4,249,3,15362,1.25151,0.974264,1,-1,0
unknown_hard,66160,20,4,250,3,48440,2.11186,0.909128,1,-1,0
known_hard,66160,20,5,250,3,66156,5.64883,0.463654,1,67,1
unknown_random,66160,20,5,249,3,35611,2.65627,0.850585,1,-1,0
unknown_hard,66160,20,5,250,3,32137,5.64451,0.464166,1,-1,0
known_hard,64423,0,1,250,3,64423,0,1,1,1,1
unknown_random,64423,0,1,249,3,34962,4.57709e+06,0,0,-1,1
unknown_hard,64423,0,1,250,3,47874,161308,0,0,-1,1
known_hard,64423,0,2,250,3,64423,0,1,1,1,1
unknown_random,64423,0,2,249,3,34962,4.57709e+06,0,0,-1,1
unknown_hard,64423,0,2,250,3,47874,161308,0,0,-1,1
known_hard,64423,0,3,250,3,64423,0,1,1,1,1
unknown_random,64423,0,3,249,3,34962,4.57709e+06,0,0,-1,1
unknown_hard,64423,0,3,250,3,47874,161308,0,0,-1,1
known_hard,64423,0,4,250,3,64423,0,1,1,1,1
unknown_random,64423,0,4,249,3,34962,4.57709e+06,0,0,-1,1
unknown_hard,64423,0,4,250,3,47874,161308,0,0,-1,1
known_hard,64423,0,5,250,3,64423,0,1,1,1,1
unknown_random,64423,0,5,249,3,34962,4.57709e+06,0,0,-1,1
unknown_hard,64423,0,5,250,3,47874,161308,0,0,-1,1
known_hard,64423,0.05,1,250,3,64423,5.27645,0.508877,1,1,1
unknown_random,64423,0.05,1,249,3,34962,1698.56,0,0,-1,1
unknown_hard,64423,0.05,1,250,3,47874,92.7536,8.11172e-18,0,-1,1
known_hard,64423,0.05,2,250,3,64423,1.76987,0.939601,1,1,1
unknown_random,64423,0.05,2,249,3,34962,1942.32,0,0,-1,1
unknown_hard,64423,0.05,2,250,3,47874,75.2295,3.44267e-14,0,-1,1
known_hard,64423,0.05,3,250,3,64423,1.32831,0.970074,1,1,1
unknown_random,64423,0.05,3,249,3,34962,1727.72,0,0,-1,1
unknown_hard,64423,0.05,3,250,3,47874,75.4471,3.10508e-14,0,-1,1
known_hard,64423,0.05,4,250,3,64423,13.1284,0.0410412,1,1,1
unknown_random,64423,0.05,4,249,3,34962,1789.1,0,0,-1,1
unknown_hard,64423,0.05,4,250,3,47874,59.8496,4.82916e-11,0,-1,1
known_hard,64423,0.05,5,250,3,64423,1.97804,0.921708,1,1,1
unknown_random,64423,0.05,5,249,3,34962,1728.42,0,0,-1,1
unknown_hard,64423,0.05,5,250,3,47874,66.5787,2.05244e-12,0,-1,1
known_hard,64423,0.1,1,250,3,47874,3.61405,0.728739,1,2,1
unknown_random,64423,0.1,1,249,3,34962,500.414,6.84623e-105,0,-1,1
unknown_hard,64423,0.1,1,250,3,47874,27.9165,9.74253e-05,0,-1,1
known_hard,64423,0.1,2,250,3,64423,5.44209,0.488483,1,1,1
unknown_random,64423,0.1,2,249,3,34962,469.624,2.92751e-98,0,-1,1
unknown_hard,64423,0.1,2,250,3,47874,25.5552,0.000269376,0,-1,1
known_hard,64423,0.1,3,250,3,64423,7.08066,0.313453,1,1,1
unknown_random,64423,0.1,3,249,3,34962,395.566,2.51009e-82,0,-1,1
unknown_hard,64423,0.1,3,250,3,47874,27.5056,0.000116399,0,-1,1
known_hard,64423,0.1,4,250,3,64423,8.80932,0.184589,1,1,1
unknown_random,64423,0.1,4,249,3,34962,417.799,4.16097e-87,0,-1,1
unknown_hard,64423,0.1,4,250,3,47874,33.9541,6.86606e-06,0,-1,1
known_hard,64423,0.1,5,250,3,64423,8.57037,0.199221,1,1,1
unknown_random,64423,0.1,5,249,3,34962,485.777,9.73124e-102,0,-1,1
unknown_hard,64423,0.1,5,250,3,47874,18.8737,0.00438237,1,-1,0
known_hard,64423,0.25,1,250,3,64423,3.82554,0.700271,1,1,1
unknown_random,64423,0.25,1,249,3,34962,74.1487,5.74581e-14,0,-1,1
unknown_hard,64423,0.25,1,250,3,47874,22.6131,0.000936968,0,-1,1
known_hard,64423,0.25,2,250,3,64423,7.9699,0.240317,1,1,1
unknown_random,64423,0.25,2,249,3,34962,91.9437,1.19543e-17,0,-1,1
unknown_hard,64423,0.25,2,250,3,47874,2.82241,0.830783,1,-1,0
known_hard,64423,0.25,3,250,3,47874,4.60007,0.59603,1,2,1
unknown_random,64423,0.25,3,249,3,34962,79.953,3.65362e-15,0,-1,1
unknown_hard,64423,0.25,3,250,3,47874,4.92333,0.553684,1,-1,0
known_hard,64423,0.25,4,250,3,64423,1.89829,0.928811,1,1,1
unknown_random,64423,0.25,4,249,3,34962,84.3122,4.58267e-16,0,-1,1
unknown_hard,64423,0.25,4,250,3,47874,7.05519,0.315774,1,-1,0
known_hard,64423,0.25,5,250,3,64423,4.02911,0.672737,1,1,1
unknown_random,64423,0.25,5,249,3,34962,63.6614,8.09171e-12,0,-1,1
unknown_hard,64423,0.25,5,250,3,47874,12.4114,0.0533959,1,-1,0
known_hard,64423,0.5,1,250,3,64423,2.08735,0.911492,1,1,1
unknown_random,64423,0.5,1,249,3,34962,29.4714,4.95284e-05,0,-1,1
unknown_hard,64423,0.5,1,250,3,47874,4.90659,0.555849,1,-1,0
known_hard,64423,0.5,2,250,3,64423,6.57216,0.36223,1,1,1
unknown_random,64423,0.5,2,249,3,34962,44.8664,4.97512e-08,0,-1,1
unknown_hard,64423,0.5,2,250,3,47874,3.26581,0.774821,1,-1,0
known_hard,64423,0.5,3,250,3,68125,6.75591,0.344011,1,4,1
unknown_random,64423,0.5,3,249,3,34962,23.7555,0.000579196,0,-1,1
unknown_hard,64423,0.5,3,250,3,47874,8.99927,0.173619,1,-1,0
known_hard,64423,0.5,4,250,3,64423,9.1572,0.164928,1,1,1
unknown_random,64423,0.5,4,249,3,34962,41.3217,2.50237e-07,0,-1,1
unknown_hard,64423,0.5,4,250,3,47874,4.91115,0.555258,1,-1,0
known_hard,64423,0.5,5,250,3,64423,5.43561,0.489273,1,1,1
unknown_random,64423,0.5,5,249,3,34962,26.9913,0.000145353,0,-1,1
unknown_hard,64423,0.5,5,250,3,57879,3.46574,0.748522,1,-1,0
known_hard,64423,1,1,250,3,47874,7.35277,0.289452,1,3,1
unknown_random,64423,1,1,249,3,34962,2.93346,0.817151,1,-1,0
unknown_hard,64423,1,1,250,3,60445,1.06091,0.983197,1,-1,0
known_hard,64423,1,2,250,3,34962,1.86648,0.931559,1,6,1
unknown_random,64423,1,2,249,3,34962,16.5412,0.0111258,1,-1,0
unknown_hard,64423,1,2,250,3,57879,4.86222,0.561602,1,-1,0
known_hard,64423,1,3,250,3,64423,3.31972,0.76778,1,1,1
