scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
unknown_random,66160,0,4,249,10,36559,2.92926e+08,0,0,-1,1
unknown_hard,66160,0,4,250,10,56306,9.9348e+06,0,0,-1,1
known_hard,66160,0,5,250,10,66160,0,1,1,1,1
unknown_random,66160,0,5,249,10,36559,2.92926e+08,0,0,-1,1
unknown_hard,66160,0,5,250,10,56306,9.9348e+06,0,0,-1,1
known_hard,66160,0.05,1,250,10,66160,31.2769,0.771647,1,1,1
unknown_random,66160,0.05,1,249,10,36559,116282,0,0,-1,1
unknown_hard,66160,0.05,1,250,10,56306,3877.13,0,0,-1,1
known_hard,66160,0.05,2,250,10,66160,30.1109,0.815534,1,1,1
unknown_random,66160,0.05,2,249,10,36559,116987,0,0,-1,1
unknown_hard,66160,0.05,2,250,10,56125,3853.45,0,0,-1,1
known_hard,66160,0.05,3,250,10,66160,34.8999,0.613581,1,1,1
unknown_random,66160,0.05,3,249,10,36559,117614,0,0,-1,1
unknown_hard,66160,0.05,3,250,10,56125,3925.9,0,0,-1,1
known_hard,66160,0.05,4,250,10,66160,36.7656,0.526464,1,1,1
unknown_random,66160,0.05,4,249,10,36559,116619,0,0,-1,1
unknown_hard,66160,0.05,4,250,10,56125,4009.04,0,0,-1,1
known_hard,66160,0.05,5,250,10,66160,19.9339,0.993045,1,1,1
unknown_random,66160,0.05,5,249,10,36559,118619,0,0,-1,1
unknown_hard,66160,0.05,5,250,10,56306,3933.43,0,0,-1,1
known_hard,66160,0.1,1,250,10,66160,36.7089,0.529107,1,1,1
unknown_random,66160,0.1,1,249,10,36559,29916.3,0,0,-1,1
unknown_hard,66160,0.1,1,250,10,56125,962.145,3.65547e-177,0,-1,1
known_hard,66160,0.1,2,250,10,66160,32.7759,0.709412,1,1,1
unknown_random,66160,0.1,2,249,10,36559,29099.4,0,0,-1,1
unknown_hard,66160,0.1,2,250,10,56125,937.031,6.45478e-172,0,-1,1
known_hard,66160,0.1,3,250,10,66160,36.8621,0.521971,1,1,1
unknown_random,66160,0.1,3,249,10,36559,29325.6,0,0,-1,1
unknown_hard,66160,0.1,3,250,10,56125,974.428,9.87503e-180,0,-1,1
known_hard,66160,0.1,4,250,10,66160,20.4087,0.991241,1,1,1
unknown_random,66160,0.1,4,249,10,36559,29910.2,0,0,-1,1
unknown_hard,66160,0.1,4,250,10,56125,955.961,7.16915e-176,0,-1,1
known_hard,66160,0.1,5,250,10,66160,57.017,0.024383,1,1,1
unknown_random,66160,0.1,5,249,10,36559,29500.3,0,0,-1,1
unknown_hard,66160,0.1,5,250,10,56306,1001.1,2.59442e-185,0,-1,1
known_hard,66160,0.25,1,250,10,66160,53.0762,0.0529771,1,1,1
unknown_random,66160,0.25,1,249,10,36559,4564.23,0,0,-1,1
unknown_hard,66160,0.25,1,250,10,56125,168.734,2.12433e-18,0,-1,1
known_hard,66160,0.25,2,250,10,66160,44.2244,0.225447,1,1,1
unknown_random,66160,0.25,2,249,10,36559,4746.7,0,0,-1,1
unknown_hard,66160,0.25,2,250,10,56125,158.948,9.81887e-17,0,-1,1
known_hard,66160,0.25,3,250,10,66160,54.6456,0.0392381,1,1,1
unknown_random,66160,0.25,3,249,10,36559,4783.44,0,0,-1,1
unknown_hard,66160,0.25,3,250,10,56306,176.642,9.18088e-20,0,-1,1
known_hard,66160,0.25,4,250,10,66160,40.3882,0.365203,1,1,1
unknown_random,66160,0.25,4,249,10,36559,4652.9,0,0,-1,1
unknown_hard,66160,0.25,4,250,10,56306,218.093,3.88825e-27,0,-1,1
known_hard,66160,0.25,5,250,10,66160,44.1126,0.22894,1,1,1
unknown_random,66160,0.25,5,249,10,36559,4543.82,0,0,-1,1
unknown_hard,66160,0.25,5,250,10,56306,181.148,1.50925e-20,0,-1,1
known_hard,66160,0.5,1,250,10,66160,24.8745,0.950148,1,1,1
unknown_random,66160,0.5,1,249,10,36559,1163.98,1.65864e-219,0,-1,1
unknown_hard,66160,0.5,1,250,10,56306,78.7476,0.000114366,0,-1,1
known_hard,66160,0.5,2,250,10,66160,24.2395,0.959432,1,1,1
unknown_random,66160,0.5,2,249,10,36559,1239.88,1.70764e-235,0,-1,1
unknown_hard,66160,0.5,2,250,10,56306,70.2762,0.00111588,1,-1,0
known_hard,66160,0.5,3,250,10,66160,33.9909,0.655373,1,1,1
unknown_random,66160,0.5,3,249,10,36559,1077.76,2.1967e-201,0,-1,1
unknown_hard,66160,0.5,3,250,10,56125,87.2039,9.75886e-06,0,-1,1
known_hard,66160,0.5,4,250,10,66160,33.0672,0.6967,1,1,1
unknown_random,66160,0.5,4,249,10,36559,1159.51,1.45144e-218,0,-1,1
unknown_hard,66160,0.5,4,250,10,56125,61.5692,0.00912665,1,-1,0
known_hard,66160,0.5,5,250,10,66160,63.5967,0.00573385,1,1,1
unknown_random,66160,0.5,5,249,10,36559,1136.98,7.96097e-214,0,-1,1
unknown_hard,66160,0.5,5,250,10,56125,62.6737,0.007099,1,-1,0
known_hard,66160,1,1,250,10,66160,56.1241,0.0292556,1,1,1
unknown_random,66160,1,1,249,10,36559,272.376,3.3377e-37,0,-1,1
unknown_hard,66160,1,1,250,10,56306,41.8672,0.306664,1,-1,0
known_hard,66160,1,2,250,10,66160,31.5343,0.761387,1,1,1
unknown_random,66160,1,2,249,10,36559,261.342,3.97114e-35,0,-1,1
unknown_hard,66160,1,2,250,10,56306,46.7342,0.156435,1,-1,0
known_hard,66160,1,3,250,10,56125,58.4712,0.0179852,1,2,1
unknown_random,66160,1,3,249,10,36559,369.47,6.40187e-56,0,-1,1
unknown_hard,66160,1,3,250,10,56125,50.5871,0.0831491,1,-1,0
known_hard,66160,1,4,250,10,66160,19.6792,0.99388,1,1,1
unknown_random,66160,1,4,249,10,36559,308.242,4.95281e-44,0,-1,1
unknown_hard,66160,1,4,250,10,62469,38.8495,0.431267,1,-1,0
known_hard,66160,1,5,250,10,66160,40.0981,0.377292,1,1,1
unknown_random,66160,1,5,249,10,36559,270.093,8.99367e-37,0,-1,1
unknown_hard,66160,1,5,250,10,56306,45.9549,0.175943,1,-1,0
known_hard,66160,1.5,1,250,10,66160,41.5215,0.319859,1,1,1
unknown_random,66160,1.5,1,249,10,36559,205.512,7.28541e-25,0,-1,1
unknown_hard,66160,1.5,1,250,10,56125,31.6456,0.756889,1,-1,0
known_hard,66160,1.5,2,250,10,66160,18.7621,0.996239,1,1,1
unknown_random,66160,1.5,2,249,10,36559,196.529,2.93583e-23,0,-1,1
unknown_hard,66160,1.5,2,250,10,56125,44.7975,0.208097,1,-1,0
known_hard,66160,1.5,3,250,10,66160,48.9739,0.109433,1,1,1
unknown_random,66160,1.5,3,249,10,36559,193.327,1.08717e-22,0,-1,1
unknown_hard,66160,1.5,3,250,10,56306,31.9219,0.745581,1,-1,0
known_hard,66160,1.5,4,250,10,66160,27.4959,0.896112,1,1,1
unknown_random,66160,1.5,4,249,10,36559,150.475,2.57515e-15,0,-1,1
unknown_hard,66160,1.5,4,250,10,56306,51.4055,0.0719483,1,-1,0
known_hard,66160,1.5,5,250,10,66160,31.0724,0.779658,1,1,1
unknown_random,66160,1.5,5,249,10,36559,176.173,1.10739e-19,0,-1,1
unknown_hard,66160,1.5,5,250,10,56125,30.8689,0.787503,1,-1,0
known_hard,66160,2,1,250,10,48789,28.5647,0.866361,1,3,1
unknown_random,66160,2,1,249,10,36559,112.744,2.47111e-09,0,-1,1
unknown_hard,66160,2,1,250,10,56125,32.1725,0.735151,1,-1,0
known_hard,66160,2,2,250,10,66160,66.7407,0.00270549,1,1,1
unknown_random,66160,2,2,249,10,36559,89.7997,4.43823e-06,0,-1,1
unknown_hard,66160,2,2,250,10,56125,28.1736,0.877771,1,-1,0
known_hard,66160,2,3,250,10,56125,33.4793,0.678437,1,3,1
unknown_random,66160,2,3,249,10,36559,130.009,5.40785e-12,0,-1,1
unknown_hard,66160,2,3,250,10,56306,42.6484,0.278027,1,-1,0
known_hard,66160,2,4,250,10,62469,48.0639,0.126968,1,3,1
unknown_random,66160,2,4,249,10,36559,101.584,1.05364e-07,0,-1,1
unknown_hard,66160,2,4,250,10,56125,36.77,0.526258,1,-1,0
known_hard,66160,2,5,250,10,62469,88.2304,7.15856e-06,0,2,0
unknown_random,66160,2,5,249,10,36559,84.1118,2.44751e-05,0,-1,1
unknown_hard,66160,2,5,250,10,46687,24.785,0.95154,1,-1,0
known_hard,64423,0,1,250,10,64423,0,1,1,1,1
unknown_random,64423,0,1,249,10,34962,1.51765e+07,0,0,-1,1
unknown_hard,64423,0,1,250,10,47874,395380,0,0,-1,1
known_hard,64423,0,2,250,10,64423,0,1,1,1,1
unknown_random,64423,0,2,249,10,34962,1.51765e+07,0,0,-1,1
unknown_hard,64423,0,2,250,10,47874,395380,0,0,-1,1
known_hard,64423,0,3,250,10,64423,0,1,1,1,1
unknown_random,64423,0,3,249,10,34962,1.51765e+07,0,0,-1,1
unknown_hard,64423,0,3,250,10,47874,395380,0,0,-1,1
known_hard,64423,0,4,250,10,64423,0,1,1,1,1
unknown_random,64423,0,4,249,10,34962,1.51765e+07,0,0,-1,1
unknown_hard,64423,0,4,250,10,47874,395380,0,0,-1,1
known_hard,64423,0,5,250,10,64423,0,1,1,1,1
unknown_random,64423,0,5,249,10,34962,1.51765e+07,0,0,-1,1
unknown_hard,64423,0,5,250,10,47874,395380,0,0,-1,1
known_hard,64423,0.05,1,250,10,64423,43.2538,0.256992,1,1,1
unknown_random,64423,0.05,1,249,10,34962,6231.37,0,0,-1,1
unknown_hard,64423,0.05,1,250,10,47874,234.383,4.07225e-30,0,-1,1
known_hard,64423,0.05,2,250,10,64423,32.4727,0.722451,1,1,1
unknown_random,64423,0.05,2,249,10,34962,5917.8,0,0,-1,1
unknown_hard,64423,0.05,2,250,10,47874,212.211,4.52533e-26,0,-1,1
known_hard,64423,0.05,3,250,10,64423,34.4205,0.635731,1,1,1
unknown_random,64423,0.05,3,249,10,34962,6240.86,0,0,-1,1
unknown_hard,64423,0.05,3,250,10,47874,216.477,7.64336e-27,0,-1,1
known_hard,64423,0.05,4,250,10,64423,21.0278,0.988344,1,1,1
unknown_random,64423,0.05,4,249,10,34962,5844.49,0,0,-1,1
unknown_hard,64423,0.05,4,250,10,47874,251.484,2.7647e-33,0,-1,1
known_hard,64423,0.05,5,250,10,64423,35.5877,0.581531,1,1,1
unknown_random,64423,0.05,5,249,10,34962,6120.74,0,0,-1,1
unknown_hard,64423,0.05,5,250,10,47874,196.744,2.68865e-23,0,-1,1
known_hard,64423,0.1,1,250,10,64423,35.5721,0.582261,1,1,1
unknown_random,64423,0.1,1,249,10,34962,1505.21,1.3502e-291,0,-1,1
unknown_hard,64423,0.1,1,250,10,47874,45.9986,0.174805,1,-1,0
known_hard,64423,0.1,2,250,10,64423,48.5392,0.117553,1,1,1
unknown_random,64423,0.1,2,249,10,34962,1540.63,4.17805e-299,0,-1,1
unknown_hard,64423,0.1,2,250,10,47874,97.9062,3.47802e-07,0,-1,1
known_hard,64423,0.1,3,250,10,64423,48.739,0.113764,1,1,1
unknown_random,64423,0.1,3,249,10,34962,1519.83,1.07496e-294,0,-1,1
unknown_hard,64423,0.1,3,250,10,47874,60.4561,0.0116987,1,-1,0
known_hard,64423,0.1,4,250,10,64423,53.0856,0.0528845,1,1,1
unknown_random,64423,0.1,4,249,10,34962,1556.55,1.74844e-302,0,-1,1
unknown_hard,64423,0.1,4,250,10,47874,62.9932,0.00659565,1,-1,0
known_hard,64423,0.1,5,250,10,64423,46.2499,0.168361,1,1,1
unknown_random,64423,0.1,5,249,10,34962,1556.31,1.97125e-302,0,-1,1
unknown_hard,64423,0.1,5,250,10,47874,72.5828,0.000612732,0,-1,1
known_hard,64423,0.25,1,250,10,64423,22.3522,0.979613,1,1,1
unknown_random,64423,0.25,1,249,10,34962,316.176,1.47639e-45,0,-1,1
unknown_hard,64423,0.25,1,250,10,47874,24.7995,0.951316,1,-1,0
known_hard,64423,0.25,2,250,10,64423,25.3467,0.94233,1,1,1
unknown_random,64423,0.25,2,249,10,34962,284.959,1.38468e-39,0,-1,1
unknown_hard,64423,0.25,2,250,10,47874,37.9942,0.469748,1,-1,0
known_hard,64423,0.25,3,250,10,64423,62.2485,0.00782449,1,1,1
unknown_random,64423,0.25,3,249,10,34962,301.271,1.07403e-42,0,-1,1
unknown_hard,64423,0.25,3,250,10,47874,26.7583,0.914003,1,-1,0
known_hard,64423,0.25,4,250,10,64423,25.8907,0.932314,1,1,1
unknown_random,64423,0.25,4,249,10,34962,279.716,1.36733e-38,0,-1,1
unknown_hard,64423,0.25,4,250,10,47874,55.5457,0.0328564,1,-1,0
known_hard,64423,0.25,5,250,10,64423,27.2121,0.903251,1,1,1
unknown_random,64423,0.25,5,249,10,34962,330.921,2.095e-48,0,-1,1
unknown_hard,64423,0.25,5,250,10,47874,47.6221,0.13624,1,-1,0
known_hard,64423,0.5,1,250,10,64423,28.282,0.874668,1,1,1
unknown_random,64423,0.5,1,249,10,34962,77.4579,0.000163897,0,-1,1
unknown_hard,64423,0.5,1,250,10,47874,52.5163,0.0587935,1,-1,0
known_hard,64423,0.5,2,250,10,64423,23.4192,0.969478,1,1,1
unknown_random,64423,0.5,2,249,10,34962,81.4402,5.32142e-05,0,-1,1
unknown_hard,64423,0.5,2,250,10,47874,47.5297,0.138242,1,-1,0
known_hard,64423,0.5,3,250,10,64423,26.9882,0.908659,1,1,1
unknown_random,64423,0.5,3,249,10,34962,83.4828,2.943e-05,0,-1,1
unknown_hard,64423,0.5,3,250,10,47874,32.2777,0.730725,1,-1,0
known_hard,64423,0.5,4,250,10,64423,48.9427,0.110001,1,1,1
unknown_random,64423,0.5,4,249,10,34962,84.3772,2.26365e-05,0,-1,1
unknown_hard,64423,0.5,4,250,10,47874,32.8924,0.70435,1,-1,0
known_hard,64423,0.5,5,250,10,64423,37.8356,0.476988,1,1,1
unknown_random,64423,0.5,5,249,10,34962,150.393,2.65702e-15,0,-1,1
unknown_hard,64423,0.5,5,250,10,47874,32.0125,0.74183,1,-1,0
known_hard,64423,1,1,250,10,47874,22.1486,0.98121,1,2,1
unknown_random,64423,1,1,249,10,34962,52.0566,0.0639666,1,-1,0
unknown_hard,64423,1,1,250,10,47874,23.0737,0.973102,1,-1,0
known_hard,64423,1,2,250,10,57879,34.7507,0.620494,1,3,1
unknown_random,64423,1,2,249,10,34962,55.9196,0.0304864,1,-1,0
unknown_hard,64423,1,2,250,10,47874,29.4545,0.838198,1,-1,0
known_hard,64423,1,3,250,10,64423,30.2301,0.811256,1,1,1
unknown_random,64423,1,3,249,10,34962,51.9586,0.0651181,1,-1,0
unknown_hard,64423,1,3,250,10,59123,42.9407,0.267741,1,-1,0
known_hard,64423,1,4,250,10,47874,34.4478,0.634472,1,2,1
unknown_random,64423,1,4,249,10,34962,41.365,0.325934,1,-1,0
unknown_hard,64423,1,4,250,10,57879,22.0559,0.981905,1,-1,0
known_hard,64423,1,5,250,10,60445,23.8712,0.964203,1,7,1
unknown_random,64423,1,5,249,10,34962,80.0512,7.91441e-05,0,-1,1
unknown_hard,64423,1,5,250,10,47874,23.4305,0.969354,1,-1,0
known_hard,64423,1.5,1,250,10,68125,67.5966,0.00219178,1,4,1
unknown_random,64423,1.5,1,249,10,34962,63.2217,0.0062561,1,-1,0
unknown_hard,64423,1.5,1,250,10,68477,24.7295,0.952389,1,-1,0
known_hard,64423,1.5,2,250,10,57879,37.7373,0.481493,1,4,1
unknown_random,64423,1.5,2,249,10,34962,61.3419,0.0096051,1,-1,0
unknown_hard,64423,1.5,2,250,10,68125,30.5964,0.797801,1,-1,0
known_hard,64423,1.5,3,250,10,68125,8.21657,1,1,4,1
unknown_random,64423,1.5,3,249,10,34962,53.9476,0.0449103,1,-1,0
unknown_hard,64423,1.5,3,250,10,60445,35.2571,0.596968,1,-1,0
known_hard,64423,1.5,4,250,10,68125,25.5267,0.939138,1,2,1
unknown_random,64423,1.5,4,249,10,34962,36.0307,0.560808,1,-1,0
unknown_hard,64423,1.5,4,250,10,57879,45.3842,0.191319,1,-1,0
known_hard,64423,1.5,5,250,10,64423,49.2739,0.104095,1,1,1
unknown_random,64423,1.5,5,249,10,34962,44.4463,0.218615,1,-1,0
unknown_hard,64423,1.5,5,250,10,60445,30.9218,0.785476,1,-1,0
known_hard,64423,2,1,250,10,60445,41.9538,0.303409,1,4,1
unknown_random,64423,2,1,249,10,34962,29.4873,0.837103,1,-1,0
unknown_hard,64423,2,1,250,10,68477,18.5924,0.99658,1,-1,0
known_hard,64423,2,2,250,10,57879,28.7897,0.859526,1,3,1
unknown_random,64423,2,2,249,10,34962,35.1689,0.601076,1,-1,0
unknown_hard,64423,2,2,250,10,68125,42.3507,0.288745,1,-1,0
known_hard,64423,2,3,250,10,57879,36.5626,0.535934,1,3,1
unknown_random,64423,2,3,249,10,34962,55.9973,0.0300135,1,-1,0
unknown_hard,64423,2,3,250,10,47874,26.1527,0.927091,1,-1,0
known_hard,64423,2,4,250,10,60445,78.5752,0.000120031,0,3,0
unknown_random,64423,2,4,249,10,34962,49.1396,0.106458,1,-1,0
unknown_hard,64423,2,4,250,10,47874,20.1459,0.992281,1,-1,0
known_hard,64423,2,5,250,10,57879,54.7373,0.0385421,1,3,1
unknown_random,64423,2,5,249,10,34962,36.4353,0.541884,1,-1,0
unknown_hard,64423,2,5,250,10,31952,59.6256,0.0140332,1,-1,0
