target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
17070,prefix,250,2,4,10,1,36.7276,36.7276,214.516,17070,1,1,1,1,1
17070,prefix,250,2,5,10,1,63.1679,63.1679,185.518,17070,1,1,1,1,1
17070,hard,250,0,1,10,1,0,0,1.20485e+07,17070,1,1,1,1,1
17070,hard,250,0,2,10,1,0,0,1.20485e+07,17070,1,1,1,1,1
17070,hard,250,0,3,10,1,0,0,1.20485e+07,17070,1,1,1,1,1
17070,hard,250,0,4,10,1,0,0,1.20485e+07,17070,1,1,1,1,1
17070,hard,250,0,5,10,1,0,0,1.20485e+07,17070,1,1,1,1,1
17070,hard,250,0.05,1,10,1,27.3289,27.3289,4710.35,17070,1,1,1,1,1
17070,hard,250,0.05,2,10,1,27.0719,27.0719,4831.23,17070,1,1,1,1,1
17070,hard,250,0.05,3,10,1,22.7085,22.7085,4690.64,17070,1,1,1,1,1
17070,hard,250,0.05,4,10,1,63.3363,63.3363,4828.14,17070,1,1,1,1,1
17070,hard,250,0.05,5,10,1,33.321,33.321,4625.19,17070,1,1,1,1,1
17070,hard,250,0.1,1,10,1,46.851,46.851,1122.65,17070,1,1,1,1,1
17070,hard,250,0.1,2,10,1,47.6134,47.6134,1137.6,17070,1,1,1,1,1
17070,hard,250,0.1,3,10,1,40.0822,40.0822,1147.72,17070,1,1,1,1,1
17070,hard,250,0.1,4,10,1,58.3384,58.3384,1278.62,17070,1,1,1,1,1
17070,hard,250,0.1,5,10,1,58.0714,58.0714,1202.96,17070,1,1,1,1,1
17070,hard,250,0.25,1,10,1,45.5349,45.5349,145.705,17070,1,1,1,1,1
17070,hard,250,0.25,2,10,1,20.0925,20.0925,247.075,17070,1,1,1,1,1
17070,hard,250,0.25,3,10,1,34.3368,34.3368,156.691,17070,1,1,1,1,1
17070,hard,250,0.25,4,10,1,67.2911,67.2911,138.428,17070,1,1,1,1,1
17070,hard,250,0.25,5,10,1,52.7864,52.7864,192.956,17070,1,1,1,1,1
17070,hard,250,0.5,1,10,1,30.913,30.913,41.3451,17070,1,1,1,1,1
17070,hard,250,0.5,2,10,1,26.7032,26.7032,51.5759,17070,1,1,1,1,1
17070,hard,250,0.5,3,10,1,44.0754,44.0754,62.3729,17070,1,1,1,1,1
17070,hard,250,0.5,4,10,1,48.3192,48.3192,70.6861,17070,1,1,1,1,1
17070,hard,250,0.5,5,10,1,30.2888,30.2888,46.4115,17070,1,1,1,1,1
17070,hard,250,1,1,10,1,55.0951,55.0951,15.3667,17070,1,1,1,1,1
17070,hard,250,1,2,10,1,19.714,19.714,11.434,17070,1,1,1,1,1
17070,hard,250,1,3,10,1,50.053,50.053,18.0825,17070,1,1,1,1,1
17070,hard,250,1,4,10,1,44.366,44.366,0.151001,17070,1,1,1,1,1
17070,hard,250,1,5,10,1,28.6084,28.6084,4.82002,17070,1,1,1,1,1
17070,hard,250,1.5,1,10,1,27.3022,27.3022,7.28198,17070,1,1,1,1,1
17070,hard,250,1.5,2,10,1,37.9316,37.9316,6.69795,17070,1,1,1,1,1
17070,hard,250,1.5,3,10,1,33.3566,33.3566,7.80036,17070,1,1,1,1,1
17070,hard,250,1.5,4,10,1,32.3476,32.3476,2.44015,17070,1,1,1,1,1
17070,hard,250,1.5,5,10,1,29.0996,29.0996,0.807632,17070,1,1,1,1,1
17070,hard,250,2,1,10,3,42.752,40.386,1.98306,32419,0,1,1,0,1
17070,hard,250,2,2,10,1,38.7452,38.7452,3.34022,17070,1,1,1,1,1
17070,hard,250,2,3,10,1,31.7,31.7,1.86243,17070,1,1,1,1,1
17070,hard,250,2,4,10,2,40.0168,38.7334,1.28344,65981,0,1,1,0,1
17070,hard,250,2,5,10,1,30.6789,30.6789,2.0519,17070,1,1,1,1,1
30232,prefix,250,0,1,10,1,0,0,1.52973e+09,30232,1,1,1,1,1
30232,prefix,250,0,2,10,1,0,0,1.52973e+09,30232,1,1,1,1,1
30232,prefix,250,0,3,10,1,0,0,1.52973e+09,30232,1,1,1,1,1
30232,prefix,250,0,4,10,1,0,0,1.52973e+09,30232,1,1,1,1,1
30232,prefix,250,0,5,10,1,0,0,1.52973e+09,30232,1,1,1,1,1
30232,prefix,250,0.05,1,10,1,25.3414,25.3414,612057,30232,1,1,1,1,1
30232,prefix,250,0.05,2,10,1,27.1207,27.1207,610897,30232,1,1,1,1,1
30232,prefix,250,0.05,3,10,1,39.7145,39.7145,612316,30232,1,1,1,1,1
30232,prefix,250,0.05,4,10,1,35.6252,35.6252,611931,30232,1,1,1,1,1
30232,prefix,250,0.05,5,10,1,30.4124,30.4124,610304,30232,1,1,1,1,1
30232,prefix,250,0.1,1,10,1,65.2312,65.2312,152792,30232,1,1,1,1,1
30232,prefix,250,0.1,2,10,1,18.5321,18.5321,153344,30232,1,1,1,1,1
30232,prefix,250,0.1,3,10,1,43.4286,43.4286,154866,30232,1,1,1,1,1
30232,prefix,250,0.1,4,10,1,30.1458,30.1458,153402,30232,1,1,1,1,1
30232,prefix,250,0.1,5,10,1,44.1989,44.1989,152167,30232,1,1,1,1,1
30232,prefix,250,0.25,1,10,1,30.7272,30.7272,23868.6,30232,1,1,1,1,1
30232,prefix,250,0.25,2,10,1,25.8147,25.8147,24483.4,30232,1,1,1,1,1
30232,prefix,250,0.25,3,10,1,27.856,27.856,24513.9,30232,1,1,1,1,1
30232,prefix,250,0.25,4,10,1,50.5898,50.5898,24850.1,30232,1,1,1,1,1
30232,prefix,250,0.25,5,10,1,53.476,53.476,24599.9,30232,1,1,1,1,1
30232,prefix,250,0.5,1,10,1,34.0721,34.0721,6229.14,30232,1,1,1,1,1
30232,prefix,250,0.5,2,10,1,33.8449,33.8449,6301.79,30232,1,1,1,1,1
30232,prefix,250,0.5,3,10,1,23.0521,23.0521,6015.85,30232,1,1,1,1,1
30232,prefix,250,0.5,4,10,1,30.6919,30.6919,5974.11,30232,1,1,1,1,1
30232,prefix,250,0.5,5,10,1,29.5751,29.5751,6119.49,30232,1,1,1,1,1
30232,prefix,250,1,1,10,1,26.3807,26.3807,1637.72,30232,1,1,1,1,1
30232,prefix,250,1,2,10,1,26.6742,26.6742,1421.61,30232,1,1,1,1,1
30232,prefix,250,1,3,10,1,38.043,38.043,1743.92,30232,1,1,1,1,1
30232,prefix,250,1,4,10,1,28.9984,28.9984,1588.57,30232,1,1,1,1,1
30232,prefix,250,1,5,10,1,32.3265,32.3265,1611.73,30232,1,1,1,1,1
30232,prefix,250,1.5,1,10,1,46.0786,46.0786,666.444,30232,1,1,1,1,1
30232,prefix,250,1.5,2,10,1,56.0817,56.0817,706.231,30232,1,1,1,1,1
30232,prefix,250,1.5,3,10,1,58.474,58.474,667.74,30232,1,1,1,1,1
30232,prefix,250,1.5,4,10,1,46.6043,46.6043,654.304,30232,1,1,1,1,1
30232,prefix,250,1.5,5,10,1,37.8335,37.8335,742.676,30232,1,1,1,1,1
30232,prefix,250,2,1,10,1,45.9616,45.9616,387.672,30232,1,1,1,1,1
30232,prefix,250,2,2,10,1,46.9915,46.9915,358.586,30232,1,1,1,1,1
30232,prefix,250,2,3,10,1,43.4239,43.4239,433.92,30232,1,1,1,1,1
30232,prefix,250,2,4,10,1,21.3372,21.3372,351.517,30232,1,1,1,1,1
30232,prefix,250,2,5,10,1,13.7136,13.7136,356.811,30232,1,1,1,1,1
30232,hard,250,0,1,10,1,0,0,1.1536e+08,30232,1,1,1,1,1
30232,hard,250,0,2,10,1,0,0,1.1536e+08,30232,1,1,1,1,1
30232,hard,250,0,3,10,1,0,0,1.1536e+08,30232,1,1,1,1,1
30232,hard,250,0,4,10,1,0,0,1.1536e+08,30232,1,1,1,1,1
30232,hard,250,0,5,10,1,0,0,1.1536e+08,30232,1,1,1,1,1
30232,hard,250,0.05,1,10,1,22.9147,22.9147,46101.2,30232,1,1,1,1,1
30232,hard,250,0.05,2,10,1,59.3359,59.3359,46637.1,30232,1,1,1,1,1
30232,hard,250,0.05,3,10,1,26.7283,26.7283,46667.8,30232,1,1,1,1,1
30232,hard,250,0.05,4,10,1,25.46,25.46,45849.3,30232,1,1,1,1,1
30232,hard,250,0.05,5,10,1,30.9422,30.9422,45819.3,30232,1,1,1,1,1
30232,hard,250,0.1,1,10,1,12.9919,12.9919,11483.6,30232,1,1,1,1,1
30232,hard,250,0.1,2,10,1,50.6793,50.6793,11681.4,30232,1,1,1,1,1
30232,hard,250,0.1,3,10,1,38.9066,38.9066,11379.2,30232,1,1,1,1,1
30232,hard,250,0.1,4,10,1,59.1741,59.1741,11226.3,30232,1,1,1,1,1
30232,hard,250,0.1,5,10,1,32.0906,32.0906,11355.3,30232,1,1,1,1,1
30232,hard,250,0.25,1,10,1,14.526,14.526,1841.03,30232,1,1,1,1,1
30232,hard,250,0.25,2,10,1,71.4323,71.4323,1902.35,30232,1,1,1,1,1
30232,hard,250,0.25,3,10,1,35.7361,35.7361,1726.25,30232,1,1,1,1,1
30232,hard,250,0.25,4,10,1,38.7298,38.7298,1707.92,30232,1,1,1,1,1
30232,hard,250,0.25,5,10,1,46.0867,46.0867,1831.43,30232,1,1,1,1,1
30232,hard,250,0.5,1,10,1,38.8262,38.8262,494.169,30232,1,1,1,1,1
30232,hard,250,0.5,2,10,1,55.0948,55.0948,437.308,30232,1,1,1,1,1
30232,hard,250,0.5,3,10,1,41.6075,41.6075,396.496,30232,1,1,1,1,1
30232,hard,250,0.5,4,10,1,41.7552,41.7552,372.052,30232,1,1,1,1,1
30232,hard,250,0.5,5,10,1,35.2695,35.2695,402.097,30232,1,1,1,1,1
30232,hard,250,1,1,10,1,35.621,35.621,114.411,30232,1,1,1,1,1
30232,hard,250,1,2,10,1,81.8994,81.8994,116.38,30232,1,1,1,1,1
30232,hard,250,1,3,10,1,28.2779,28.2779,147.716,30232,1,1,1,1,1
30232,hard,250,1,4,10,1,25.0391,25.0391,102.142,30232,1,1,1,1,1
30232,hard,250,1,5,10,1,19.3652,19.3652,117.349,30232,1,1,1,1,1
30232,hard,250,1.5,1,10,1,24.4129,24.4129,44.6374,30232,1,1,1,1,1
30232,hard,250,1.5,2,10,1,17.8764,17.8764,56.6977,30232,1,1,1,1,1
30232,hard,250,1.5,3,10,1,40.6882,40.6882,51.3775,30232,1,1,1,1,1
30232,hard,250,1.5,4,10,1,47.8452,47.8452,49.383,30232,1,1,1,1,1
30232,hard,250,1.5,5,10,1,32.6015,32.6015,55.4147,30232,1,1,1,1,1
30232,hard,250,2,1,10,1,45.5992,45.5992,31.778,30232,1,1,1,1,1
30232,hard,250,2,2,10,1,34.5056,34.5056,38.9162,30232,1,1,1,1,1
30232,hard,250,2,3,10,1,42.4789,42.4789,42.1223,30232,1,1,1,1,1
30232,hard,250,2,4,10,1,34.1966,34.1966,28.2612,30232,1,1,1,1,1
30232,hard,250,2,5,10,1,18.4828,18.4828,43.0141,30232,1,1,1,1,1
67741,prefix,250,0,1,10,1,0,0,7.63593e+07,67741,1,1,1,1,1
67741,prefix,250,0,2,10,1,0,0,7.63593e+07,67741,1,1,1,1,1
67741,prefix,250,0,3,10,1,0,0,7.63593e+07,67741,1,1,1,1,1
67741,prefix,250,0,4,10,1,0,0,7.63593e+07,67741,1,1,1,1,1
67741,prefix,250,0,5,10,1,0,0,7.63593e+07,67741,1,1,1,1,1
67741,prefix,250,0.05,1,10,1,32.1826,32.1826,29907.2,67741,1,1,1,1,1
67741,prefix,250,0.05,2,10,1,51.512,51.512,30203.2,67741,1,1,1,1,1
67741,prefix,250,0.05,3,10,1,38.8293,38.8293,30284.5,67741,1,1,1,1,1
67741,prefix,250,0.05,4,10,1,41.0551,41.0551,30808.2,67741,1,1,1,1,1
67741,prefix,250,0.05,5,10,1,65.318,65.318,30997.3,67741,1,1,1,1,1
67741,prefix,250,0.1,1,10,1,58.0268,58.0268,7903.16,67741,1,1,1,1,1
67741,prefix,250,0.1,2,10,1,17.3552,17.3552,7790.74,67741,1,1,1,1,1
67741,prefix,250,0.1,3,10,1,26.4094,26.4094,7794.07,67741,1,1,1,1,1
67741,prefix,250,0.1,4,10,1,34.6281,34.6281,7472.38,67741,1,1,1,1,1
67741,prefix,250,0.1,5,10,1,32.3964,32.3964,7628.92,67741,1,1,1,1,1
67741,prefix,250,0.25,1,10,1,48.3447,48.3447,1031.54,67741,1,1,1,1,1
67741,prefix,250,0.25,2,10,1,29.164,29.164,1338.32,67741,1,1,1,1,1
67741,prefix,250,0.25,3,10,1,25.3283,25.3283,1412.41,67741,1,1,1,1,1
67741,prefix,250,0.25,4,10,1,49.9335,49.9335,1322.8,67741,1,1,1,1,1
67741,prefix,250,0.25,5,10,1,29.2912,29.2912,1213.86,67741,1,1,1,1,1
67741,prefix,250,0.5,1,10,1,45.2426,45.2426,343.081,67741,1,1,1,1,1
67741,prefix,250,0.5,2,10,1,28.1234,28.1234,335.33,67741,1,1,1,1,1
67741,prefix,250,0.5,3,10,1,22.2641,22.2641,322.568,67741,1,1,1,1,1
67741,prefix,250,0.5,4,10,1,40.7059,40.7059,350.357,67741,1,1,1,1,1
67741,prefix,250,0.5,5,10,1,18.6271,18.6271,342.498,67741,1,1,1,1,1
67741,prefix,250,1,1,10,1,54.686,54.686,119.405,67741,1,1,1,1,1
67741,prefix,250,1,2,10,1,23.5635,23.5635,87.1035,67741,1,1,1,1,1
67741,prefix,250,1,3,10,1,23.0817,23.0817,68.1335,67741,1,1,1,1,1
67741,prefix,250,1,4,10,1,40.8222,40.8222,88.2243,67741,1,1,1,1,1
67741,prefix,250,1,5,10,1,46.8115,46.8115,78.0561,67741,1,1,1,1,1
67741,prefix,250,1.5,1,10,1,55.7126,55.7126,15.9081,67741,1,1,1,1,1
67741,prefix,250,1.5,2,10,1,33.7509,33.7509,11.4117,67741,1,1,1,1,1
67741,prefix,250,1.5,3,10,1,34.2741,34.2741,70.3794,67741,1,1,1,1,1
67741,prefix,250,1.5,4,10,1,40.8097,40.8097,51.4897,67741,1,1,1,1,1
67741,prefix,250,1.5,5,10,1,37.4494,37.4494,40.1614,67741,1,1,1,1,1
67741,prefix,250,2,1,10,1,41.1725,41.1725,14.3118,67741,1,1,1,1,1
67741,prefix,250,2,2,10,1,45.8185,45.8185,6.29501,67741,1,1,1,1,1
67741,prefix,250,2,3,10,1,40.0564,40.0564,30.2169,67741,1,1,1,1,1
67741,prefix,250,2,4,10,1,29.2674,29.2674,9.89791,67741,1,1,1,1,1
67741,prefix,250,2,5,10,1,23.1993,23.1993,23.3331,67741,1,1,1,1,1
67741,hard,250,0,1,10,1,0,0,2.44473e+07,67741,1,1,1,1,1
67741,hard,250,0,2,10,1,0,0,2.44473e+07,67741,1,1,1,1,1
67741,hard,250,0,3,10,1,0,0,2.44473e+07,67741,1,1,1,1,1
67741,hard,250,0,4,10,1,0,0,2.44473e+07,67741,1,1,1,1,1
67741,hard,250,0,5,10,1,0,0,2.44473e+07,67741,1,1,1,1,1
67741,hard,250,0.05,1,10,1,38.4702,38.4702,9895.72,67741,1,1,1,1,1
67741,hard,250,0.05,2,10,1,39.4846,39.4846,9974,67741,1,1,1,1,1
67741,hard,250,0.05,3,10,1,39.4612,39.4612,9798.15,67741,1,1,1,1,1
67741,hard,250,0.05,4,10,1,34.4055,34.4055,9800.57,67741,1,1,1,1,1
67741,hard,250,0.05,5,10,1,42.9006,42.9006,9704.36,67741,1,1,1,1,1
67741,hard,250,0.1,1,10,1,33.4514,33.4514,2582.1,67741,1,1,1,1,1
67741,hard,250,0.1,2,10,1,26.2785,26.2785,2490.49,67741,1,1,1,1,1
67741,hard,250,0.1,3,10,1,43.456,43.456,2483.61,67741,1,1,1,1,1
67741,hard,250,0.1,4,10,1,35.8023,35.8023,2544.87,67741,1,1,1,1,1
67741,hard,250,0.1,5,10,1,23.1525,23.1525,2404.51,67741,1,1,1,1,1
67741,hard,250,0.25,1,10,1,36.2355,36.2355,384.056,67741,1,1,1,1,1
67741,hard,250,0.25,2,10,1,49.042,49.042,419.575,67741,1,1,1,1,1
67741,hard,250,0.25,3,10,1,43.1781,43.1781,458.469,67741,1,1,1,1,1
67741,hard,250,0.25,4,10,1,37.0056,37.0056,443.21,67741,1,1,1,1,1
67741,hard,250,0.25,5,10,1,58.2607,58.2607,422.834,67741,1,1,1,1,1
67741,hard,250,0.5,1,10,1,23.2766,23.2766,94.9236,67741,1,1,1,1,1
67741,hard,250,0.5,2,10,1,50.0602,50.0602,93.9642,67741,1,1,1,1,1
67741,hard,250,0.5,3,10,1,29.715,29.715,121.695,67741,1,1,1,1,1
67741,hard,250,0.5,4,10,1,22.2337,22.2337,97.7815,67741,1,1,1,1,1
67741,hard,250,0.5,5,10,1,32.5339,32.5339,68.1798,67741,1,1,1,1,1
67741,hard,250,1,1,10,2,61.4372,54.4797,6.95751,66534,0,1,1,0,1
67741,hard,250,1,2,10,1,24.5224,24.5224,22.0289,67741,1,1,1,1,1
67741,hard,250,1,3,10,1,28.7602,28.7602,21.8116,67741,1,1,1,1,1
67741,hard,250,1,4,10,1,34.1032,34.1032,32.9744,67741,1,1,1,1,1
67741,hard,250,1,5,10,1,20.282,20.282,37.4181,67741,1,1,1,1,1
67741,hard,250,1.5,1,10,1,35.5433,35.5433,8.75474,67741,1,1,1,1,1
67741,hard,250,1.5,2,10,1,29.5583,29.5583,3.32376,67741,1,1,1,1,1
67741,hard,250,1.5,3,10,1,25.5762,25.5762,5.69787,67741,1,1,1,1,1
67741,hard,250,1.5,4,10,1,16.7405,16.7405,11.5471,67741,1,1,1,1,1
67741,hard,250,1.5,5,10,1,30.5308,30.5308,7.38042,67741,1,1,1,1,1
67741,hard,250,2,1,10,1,47.5282,47.5282,8.64859,67741,1,1,1,1,1
67741,hard,250,2,2,10,2,23.5301,21.4565,2.07362,66534,0,1,1,0,1
67741,hard,250,2,3,10,1,52.0832,52.0832,7.28112,67741,1,1,1,1,1
67741,hard,250,2,4,10,1,25.4174,25.4174,1.40223,67741,1,1,1,1,1
67741,hard,250,2,5,10,1,26.9261,26.9261,6.97895,67741,1,1,1,1,1
66160,prefix,250,0,1,10,1,0,0,2.92926e+08,66160,1,1,1,1,1
66160,prefix,250,0,2,10,1,0,0,2.92926e+08,66160,1,1,1,1,1
66160,prefix,250,0,3,10,1,0,0,2.92926e+08,66160,1,1,1,1,1
66160,prefix,250,0,4,10,1,0,0,2.92926e+08,66160,1,1,1,1,1
66160,prefix,250,0,5,10,1,0,0,2.92926e+08,66160,1,1,1,1,1
66160,prefix,250,0.05,1,10,1,48.0566,48.0566,118311,66160,1,1,1,1,1
66160,prefix,250,0.05,2,10,1,43.0053,43.0053,116865,66160,1,1,1,1,1
66160,prefix,250,0.05,3,10,1,32.7504,32.7504,116315,66160,1,1,1,1,1
66160,prefix,250,0.05,4,10,1,34.4848,34.4848,117004,66160,1,1,1,1,1
66160,prefix,250,0.05,5,10,1,23.1977,23.1977,117416,66160,1,1,1,1,1
66160,prefix,250,0.1,1,10,1,52.5462,52.5462,29178.2,66160,1,1,1,1,1
66160,prefix,250,0.1,2,10,1,41.0261,41.0261,28682.1,66160,1,1,1,1,1
66160,prefix,250,0.1,3,10,1,27.8024,27.8024,29330.3,66160,1,1,1,1,1
66160,prefix,250,0.1,4,10,1,30.2117,30.2117,28777.2,66160,1,1,1,1,1
66160,prefix,250,0.1,5,10,1,25.285,25.285,29370.2,66160,1,1,1,1,1
66160,prefix,250,0.25,1,10,1,30.5622,30.5622,4580,66160,1,1,1,1,1
66160,prefix,250,0.25,2,10,1,20.7615,20.7615,4605.5,66160,1,1,1,1,1
66160,prefix,250,0.25,3,10,1,26.8119,26.8119,4530.6,66160,1,1,1,1,1
66160,prefix,250,0.25,4,10,1,46.6975,46.6975,4800.68,66160,1,1,1,1,1
66160,prefix,250,0.25,5,10,1,45.8125,45.8125,4655.16,66160,1,1,1,1,1
66160,prefix,250,0.5,1,10,1,35.8935,35.8935,1194.73,66160,1,1,1,1,1
66160,prefix,250,0.5,2,10,1,48.9279,48.9279,1089.38,66160,1,1,1,1,1
66160,prefix,250,0.5,3,10,1,54.5778,54.5778,1196.58,66160,1,1,1,1,1
66160,prefix,250,0.5,4,10,1,24.7722,24.7722,1061.7,66160,1,1,1,1,1
66160,prefix,250,0.5,5,10,1,52.9482,52.9482,1283.59,66160,1,1,1,1,1
66160,prefix,250,1,1,10,1,43.5062,43.5062,305.158,66160,1,1,1,1,1
66160,prefix,250,1,2,10,1,26.908,26.908,283.03,66160,1,1,1,1,1
66160,prefix,250,1,3,10,1,61.0624,61.0624,268.735,66160,1,1,1,1,1
66160,prefix,250,1,4,10,1,56.2446,56.2446,298.314,66160,1,1,1,1,1
66160,prefix,250,1,5,10,1,24.3683,24.3683,309.14,66160,1,1,1,1,1
66160,prefix,250,1.5,1,10,1,57.5787,57.5787,127.14,66160,1,1,1,1,1
66160,prefix,250,1.5,2,10,1,35.7369,35.7369,177.508,66160,1,1,1,1,1
66160,prefix,250,1.5,3,10,1,58.0313,58.0313,88.9382,66160,1,1,1,1,1
66160,prefix,250,1.5,4,10,1,51.2727,51.2727,89.3965,66160,1,1,1,1,1
66160,prefix,250,1.5,5,10,1,40.3767,40.3767,139.004,66160,1,1,1,1,1
66160,prefix,250,2,1,10,1,33.8115,33.8115,97.5684,66160,1,1,1,1,1
66160,prefix,250,2,2,10,1,47.4867,47.4867,53.629,66160,1,1,1,1,1
66160,prefix,250,2,3,10,1,34.7288,34.7288,26.3322,66160,1,1,1,1,1
66160,prefix,250,2,4,10,1,62.2805,62.2805,106.533,66160,1,1,1,1,1
66160,prefix,250,2,5,10,1,36.7495,36.7495,85.3043,66160,1,1,1,1,1
66160,hard,250,0,1,10,1,0,0,9.9348e+06,66160,1,1,1,1,1
66160,hard,250,0,2,10,1,0,0,9.9348e+06,66160,1,1,1,1,1
66160,hard,250,0,3,10,1,0,0,9.9348e+06,66160,1,1,1,1,1
66160,hard,250,0,4,10,1,0,0,9.9348e+06,66160,1,1,1,1,1
66160,hard,250,0,5,10,1,0,0,9.9348e+06,66160,1,1,1,1,1
66160,hard,250,0.05,1,10,1,55.2759,55.2759,3792.59,66160,1,1,1,1,1
66160,hard,250,0.05,2,10,1,25.8301,25.8301,3803.92,66160,1,1,1,1,1
66160,hard,250,0.05,3,10,1,39.3228,39.3228,3838.42,66160,1,1,1,1,1
66160,hard,250,0.05,4,10,1,34.5071,34.5071,3941.75,66160,1,1,1,1,1
66160,hard,250,0.05,5,10,1,39.3044,39.3044,3963.76,66160,1,1,1,1,1
66160,hard,250,0.1,1,10,1,39.8603,39.8603,936.668,66160,1,1,1,1,1
66160,hard,250,0.1,2,10,1,82.4534,82.4534,919.076,66160,1,1,1,1,1
66160,hard,250,0.1,3,10,1,34.8891,34.8891,966.113,66160,1,1,1,1,1
66160,hard,250,0.1,4,10,1,20.5298,20.5298,985.638,66160,1,1,1,1,1
66160,hard,250,0.1,5,10,1,16.1724,16.1724,907.306,66160,1,1,1,1,1
66160,hard,250,0.25,1,10,1,32.8174,32.8174,144.779,66160,1,1,1,1,1
66160,hard,250,0.25,2,10,1,26.2341,26.2341,164.5,66160,1,1,1,1,1
66160,hard,250,0.25,3,10,1,39.2008,39.2008,172.701,66160,1,1,1,1,1
66160,hard,250,0.25,4,10,1,26.8209,26.8209,127.482,66160,1,1,1,1,1
66160,hard,250,0.25,5,10,1,44.3373,44.3373,139.364,66160,1,1,1,1,1
66160,hard,250,0.5,1,10,1,21.8048,21.8048,36.3798,66160,1,1,1,1,1
66160,hard,250,0.5,2,10,1,25.462,25.462,32.6214,66160,1,1,1,1,1
66160,hard,250,0.5,3,10,1,28.3296,28.3296,32.5915,66160,1,1,1,1,1
66160,hard,250,0.5,4,10,1,42.35,42.35,39.4459,66160,1,1,1,1,1
66160,hard,250,0.5,5,10,1,32.9326,32.9326,20.2024,66160,1,1,1,1,1
66160,hard,250,1,1,10,1,37.4551,37.4551,7.92184,66160,1,1,1,1,1
66160,hard,250,1,2,10,1,24.8378,24.8378,7.15289,66160,1,1,1,1,1
