orbit_type,target_norad,target_name,mean_motion_rev_day,inclination_deg,eccentricity,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_fit_p_value,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,runtime_us,runtime_ms
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,1.5,3,10,1,34.8818,34.8818,0.614424,17.7674,39471,1,1,1,1539,1.539
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,1.5,4,10,1,24.7784,24.7784,0.951642,9.74933,39471,1,1,1,1551,1.551
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,1.5,5,10,1,38.3503,38.3503,0.453602,6.19119,39471,1,1,1,2745,2.745
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,2,1,10,1,30.5654,30.5654,0.798954,6.6351,39471,1,1,1,1619,1.619
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,2,2,10,1,46.9883,46.9883,0.150438,3.2934,39471,1,1,1,2719,2.719
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,2,3,10,1,32.5218,32.5218,0.720355,0.808742,39471,1,1,1,1404,1.404
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,2,4,10,1,32.5613,32.5613,0.718662,8.69021,39471,1,1,1,1563,1.563
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,2,5,10,1,21.7325,21.7325,0.984172,5.00198,39471,1,1,1,1356,1.356
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0,1,10,1,7.42233e-05,7.42233e-05,1,7.51355e+07,38761,1,1,1,20253,20.253
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0,2,10,1,7.42233e-05,7.42233e-05,1,7.51355e+07,38761,1,1,1,1266,1.266
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0,3,10,1,7.42233e-05,7.42233e-05,1,7.51355e+07,38761,1,1,1,1202,1.202
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0,4,10,1,7.42233e-05,7.42233e-05,1,7.51355e+07,38761,1,1,1,2493,2.493
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0,5,10,1,7.42233e-05,7.42233e-05,1,7.51355e+07,38761,1,1,1,1720,1.72
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.05,1,10,1,27.7252,27.7252,0.890111,30131.8,38761,1,1,1,1294,1.294
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.05,2,10,1,34.3764,34.3764,0.637755,30089,38761,1,1,1,1219,1.219
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.05,3,10,1,40.5166,40.5166,0.359912,30234.6,38761,1,1,1,1349,1.349
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.05,4,10,1,39.9667,39.9667,0.382828,30891.6,38761,1,1,1,1292,1.292
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.05,5,10,1,26.9571,26.9571,0.909393,29921.5,38761,1,1,1,1762,1.762
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.1,1,10,1,22.3196,22.3196,0.979875,7346.72,38761,1,1,1,1933,1.933
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.1,2,10,1,30.5792,30.5792,0.798444,7590.37,38761,1,1,1,2223,2.223
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.1,3,10,1,25.6972,25.6972,0.936004,7432.62,38761,1,1,1,1289,1.289
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.1,4,10,1,43.7825,43.7825,0.239472,7316.24,38761,1,1,1,1283,1.283
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.1,5,10,1,22.5808,22.5808,0.977698,7586.57,38761,1,1,1,1297,1.297
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.25,1,10,1,21.1035,21.1035,0.987943,1176.72,38761,1,1,1,1354,1.354
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.25,2,10,1,53.2146,53.2146,0.0516178,1156.3,38761,1,1,1,2191,2.191
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.25,3,10,1,44.8663,44.8663,0.206077,1108.23,38761,1,1,1,1364,1.364
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.25,4,10,1,57.1705,57.1705,0.0236224,1258.32,38761,1,1,1,1211,1.211
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.25,5,10,1,30.649,30.649,0.79583,1212.92,38761,1,1,1,1268,1.268
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.5,1,10,1,33.5144,33.5144,0.676865,340.94,38761,1,1,1,1350,1.35
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.5,2,10,1,29.3725,29.3725,0.840918,308.195,38761,1,1,1,1245,1.245
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.5,3,10,1,54.5008,54.5008,0.0403607,249.253,38761,1,1,1,1392,1.392
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.5,4,10,1,25.6697,25.6697,0.936517,258.046,38761,1,1,1,2464,2.464
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,0.5,5,10,1,36.4244,36.4244,0.542393,346.968,38761,1,1,1,1371,1.371
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1,1,10,1,25.9123,25.9123,0.931894,57.4587,38761,1,1,1,1212,1.212
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1,2,10,1,66.6358,66.6358,0.00277571,66.4439,38761,1,1,1,1222,1.222
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1,3,10,1,57.0952,57.0952,0.0239926,74.1421,38761,1,1,1,1310,1.31
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1,4,10,1,31.1969,31.1969,0.774795,78.6008,38761,1,1,1,1287,1.287
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1,5,10,1,50.107,50.107,0.0903651,73.4074,38761,1,1,1,1219,1.219
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1.5,1,10,1,31.9419,31.9419,0.744758,32.2601,38761,1,1,1,2538,2.538
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1.5,2,10,1,46.1121,46.1121,0.171871,9.89884,38761,1,1,1,1381,1.381
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1.5,3,10,1,33.5505,33.5505,0.675252,13.9925,38761,1,1,1,1339,1.339
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1.5,4,10,1,36.1253,36.1253,0.556383,36.0395,38761,1,1,1,1279,1.279
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,1.5,5,10,1,36.8775,36.8775,0.521252,36.7989,38761,1,1,1,1301,1.301
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,2,1,10,1,39.7914,39.7914,0.390268,12.2692,38761,1,1,1,1373,1.373
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,2,2,10,2,45.707,44.5574,0.21525,1.14966,68047,0,1,1,1288,1.288
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,2,3,10,1,39.6396,39.6396,0.396763,12.0138,38761,1,1,1,2310,2.31
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,2,4,10,1,29.6642,29.6642,0.831127,11.1629,38761,1,1,1,1494,1.494
LEO,38761,"CSSWE                   ",15.427,64.6623,0.0053913,500,2,5,10,1,29.8535,29.8535,0.824606,6.77032,38761,1,1,1,1382,1.382
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0,1,10,1,7.84015e-05,7.84015e-05,1,5.98811e+06,25984,1,1,1,20138,20.138
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0,2,10,1,7.84015e-05,7.84015e-05,1,5.98811e+06,25984,1,1,1,1301,1.301
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0,3,10,1,7.84015e-05,7.84015e-05,1,5.98811e+06,25984,1,1,1,1287,1.287
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0,4,10,1,7.84015e-05,7.84015e-05,1,5.98811e+06,25984,1,1,1,2677,2.677
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0,5,10,1,7.84015e-05,7.84015e-05,1,5.98811e+06,25984,1,1,1,1678,1.678
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.05,1,10,1,17.0407,17.0407,0.998667,2490.22,25984,1,1,1,1353,1.353
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.05,2,10,1,41.4275,41.4275,0.323501,2540.68,25984,1,1,1,1259,1.259
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.05,3,10,1,39.4878,39.4878,0.403302,2441.8,25984,1,1,1,1373,1.373
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.05,4,10,1,52.5845,52.5845,0.0580565,2277.06,25984,1,1,1,1291,1.291
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.05,5,10,1,47.9126,47.9126,0.130087,2226.78,25984,1,1,1,2355,2.355
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.1,1,10,1,41.0026,41.0026,0.340235,528.732,25984,1,1,1,2643,2.643
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.1,2,10,1,24.7164,24.7164,0.952588,554.104,25984,1,1,1,1290,1.29
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.1,3,10,1,42.2831,42.2831,0.291213,599.873,25984,1,1,1,1356,1.356
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.1,4,10,1,44.5843,44.5843,0.214439,509.762,25984,1,1,1,1317,1.317
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.1,5,10,1,37.3834,37.3834,0.497782,744.608,25984,1,1,1,3330,3.33
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.25,1,10,1,48.6118,48.6118,0.116165,107.605,25984,1,1,1,2755,2.755
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.25,2,10,1,16.5514,16.5514,0.99904,90.3053,25984,1,1,1,1310,1.31
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.25,3,10,1,54.2141,54.2141,0.0426653,108.594,25984,1,1,1,1306,1.306
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.25,4,10,1,33.5832,33.5832,0.673784,89.448,25984,1,1,1,1326,1.326
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.25,5,10,1,58.9807,58.9807,0.0161309,104.561,25984,1,1,1,1338,1.338
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.5,1,10,1,43.6359,43.6359,0.244251,21.9947,25984,1,1,1,2411,2.411
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.5,2,10,1,26.4756,26.4756,0.92029,19.2443,25984,1,1,1,2586,2.586
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.5,3,10,1,25.2354,25.2354,0.944247,17.4174,25984,1,1,1,1351,1.351
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.5,4,10,1,45.4502,45.4502,0.189492,32.7316,25984,1,1,1,1260,1.26
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,0.5,5,10,1,66.5872,66.5872,0.00280882,7.40087,25984,1,1,1,1282,1.282
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1,1,10,1,28.9204,28.9204,0.855465,11.4774,25984,1,1,1,1325,1.325
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1,2,10,1,57.4404,57.4404,0.0223367,0.979081,25984,1,1,1,2349,2.349
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1,3,10,1,39.8318,39.8318,0.388551,10.1576,25984,1,1,1,1542,1.542
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1,4,10,1,30.2137,30.2137,0.811848,7.88928,25984,1,1,1,1390,1.39
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1,5,10,1,38.2442,38.2442,0.458394,8.48254,25984,1,1,1,1317,1.317
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1.5,1,10,1,22.9882,22.9882,0.973946,0.479453,25984,1,1,1,1558,1.558
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1.5,2,10,1,41.307,41.307,0.328201,2.156,25984,1,1,1,1357,1.357
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1.5,3,10,2,65.2515,61.5784,0.00910776,3.67312,57136,0,1,1,2374,2.374
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1.5,4,10,1,34.9384,34.9384,0.611796,2.55762,25984,1,1,1,2435,2.435
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,1.5,5,10,2,24.8166,21.4986,0.985669,3.31797,40889,0,1,1,1459,1.459
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,2,1,10,1,39.0272,39.0272,0.423411,0.712888,25984,1,1,1,1257,1.257
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,2,2,10,2,29.3114,27.8638,0.886382,1.44762,57136,0,1,1,1572,1.572
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,2,3,10,3,43.2122,36.6765,0.53062,4.87528,40889,0,1,1,1329,1.329
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,2,4,10,4,56.9514,54.0109,0.044368,0.982033,65509,0,0,1,2080,2.08
LEO,25984,"ORBCOMM FM36            ",14.3913,45.0402,0.0003268,500,2,5,10,1,27.2607,27.2607,0.902051,0.62676,25984,1,1,1,1917,1.917
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0,1,10,1,2.62449e-07,2.62449e-07,1,1.15415e+06,68791,1,1,1,20553,20.553
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0,2,10,1,2.62449e-07,2.62449e-07,1,1.15415e+06,68791,1,1,1,1234,1.234
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0,3,10,1,2.62449e-07,2.62449e-07,1,1.15415e+06,68791,1,1,1,1223,1.223
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0,4,10,1,2.62449e-07,2.62449e-07,1,1.15415e+06,68791,1,1,1,1190,1.19
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0,5,10,1,2.62449e-07,2.62449e-07,1,1.15415e+06,68791,1,1,1,1207,1.207
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,1,10,1,44.54,44.54,0.215774,378.883,68791,1,1,1,1304,1.304
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,2,10,1,55.0054,55.0054,0.0365671,548.606,68791,1,1,1,2160,2.16
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,3,10,1,34.7063,34.7063,0.622548,463.476,68791,1,1,1,1275,1.275
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,4,10,1,37.3235,37.3235,0.500555,446.798,68791,1,1,1,1197,1.197
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,5,10,1,44.9845,44.9845,0.20264,493.81,68791,1,1,1,1263,1.263
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,1,10,1,35.9956,35.9956,0.562452,123.649,68791,1,1,1,1212,1.212
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,2,10,1,32.3479,32.3479,0.727758,105.856,68791,1,1,1,1150,1.15
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,3,10,1,46.4217,46.4217,0.164054,110.168,68791,1,1,1,1243,1.243
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,4,10,1,39.3226,39.3226,0.410471,168.123,68791,1,1,1,1377,1.377
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,5,10,1,50.6582,50.6582,0.0821216,135.908,68791,1,1,1,2177,2.177
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,1,10,1,37.6955,37.6955,0.48341,26.5484,68791,1,1,1,1239,1.239
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,2,10,1,31.807,31.807,0.75031,31.1349,68791,1,1,1,1382,1.382
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,3,10,2,46.5025,45.1775,0.197116,1.32497,85434,0,1,1,1443,1.443
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,4,10,1,32.3437,32.3437,0.727933,1.97534,68791,1,1,1,1388,1.388
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,5,10,1,35.138,35.138,0.602513,34.2114,68791,1,1,1,1840,1.84
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,1,10,1,58.0585,58.0585,0.0196261,6.15198,68791,1,1,1,1281,1.281
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,2,10,1,26.669,26.669,0.916022,4.08754,68791,1,1,1,1460,1.46
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,3,10,1,45.3517,45.3517,0.19222,3.73823,68791,1,1,1,1455,1.455
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,4,10,1,79.6962,79.6962,8.75284e-05,7.82125,68791,1,1,1,1197,1.197
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,5,10,2,35.7495,31.9685,0.743653,3.78093,85434,0,1,1,2443,2.443
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,1,10,2,53.3993,49.8684,0.0941364,3.53086,85434,0,1,1,2704,2.704
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,2,10,1,43.8286,43.8286,0.237983,1.76124,68791,1,1,1,1330,1.33
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,3,10,2,55.7272,52.172,0.0626322,3.55518,85434,0,1,1,1377,1.377
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,4,10,1,37.3023,37.3023,0.501534,2.88648,68791,1,1,1,1367,1.367
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,5,10,1,56.4096,56.4096,0.0276107,2.2823,68791,1,1,1,2302,2.302
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,1,10,1,12.2,12.2,0.999978,1.7895,68791,1,1,1,3522,3.522
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,2,10,1,35.0338,35.0338,0.607363,1.43101,68791,1,1,1,1492,1.492
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,3,10,2,31.2466,31.1237,0.777662,0.122994,85434,0,1,1,1457,1.457
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,4,10,1,36.3881,36.3881,0.544091,1.01385,68791,1,1,1,1475,1.475
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,5,10,2,43.1805,42.7397,0.274787,0.440775,85434,0,1,1,2756,2.756
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,1,10,1,22.5542,22.5542,0.977927,0.682519,68791,1,1,1,2632,2.632
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,2,10,1,42.7625,42.7625,0.273983,0.18517,68791,1,1,1,1245,1.245
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,3,10,2,46.4266,42.6738,0.277122,3.7528,65257,0,1,1,1478,1.478
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,4,10,2,47.8632,47.7347,0.133829,0.128587,65257,0,1,1,1311,1.311
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,5,10,1,37.1966,37.1966,0.506427,0.130988,68791,1,1,1,1512,1.512
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,1,10,1,2.77664e-07,2.77664e-07,1,3.69964e+07,67588,1,1,1,21129,21.129
