scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
unknown_random,30232,0.68,3,249,10,33994,3296.99,0,0,-1,1
unknown_hard,30232,0.68,3,250,10,64849,262.131,2.82534e-35,0,-1,1
known_hard,30232,0.68,4,250,10,30232,41.3125,0.327984,1,1,1
unknown_random,30232,0.68,4,249,10,33994,3292.51,0,0,-1,1
unknown_hard,30232,0.68,4,250,10,64849,331.522,1.60246e-48,0,-1,1
known_hard,30232,0.68,5,250,10,30232,20.239,0.991925,1,1,1
unknown_random,30232,0.68,5,249,10,33994,3448.74,0,0,-1,1
unknown_hard,30232,0.68,5,250,10,64849,346.85,1.68812e-51,0,-1,1
known_hard,30232,0.69,1,250,10,30232,31.3522,0.768667,1,1,1
unknown_random,30232,0.69,1,249,10,33994,3181.27,0,0,-1,1
unknown_hard,30232,0.69,1,250,10,64849,344.467,4.91285e-51,0,-1,1
known_hard,30232,0.69,2,250,10,30232,39.5322,0.401385,1,1,1
unknown_random,30232,0.69,2,249,10,33994,3233.01,0,0,-1,1
unknown_hard,30232,0.69,2,250,10,64849,329.495,3.95753e-48,0,-1,1
known_hard,30232,0.69,3,250,10,30232,42.3217,0.289802,1,1,1
unknown_random,30232,0.69,3,249,10,33994,3255.27,0,0,-1,1
unknown_hard,30232,0.69,3,250,10,64849,248.646,9.3316e-33,0,-1,1
known_hard,30232,0.69,4,250,10,30232,37.139,0.509097,1,1,1
unknown_random,30232,0.69,4,249,10,33994,3296.97,0,0,-1,1
unknown_hard,30232,0.69,4,250,10,64849,225.672,1.61553e-28,0,-1,1
known_hard,30232,0.69,5,250,10,30232,34.1443,0.648383,1,1,1
unknown_random,30232,0.69,5,249,10,33994,3079.5,0,0,-1,1
unknown_hard,30232,0.69,5,250,10,64849,297.927,4.68248e-42,0,-1,1
known_hard,30232,0.7,1,250,10,30232,52.0911,0.0635651,1,1,1
unknown_random,30232,0.7,1,249,10,33994,3155.61,0,0,-1,1
unknown_hard,30232,0.7,1,250,10,64849,236.487,1.6675e-30,0,-1,1
known_hard,30232,0.7,2,250,10,30232,37.9295,0.472697,1,1,1
unknown_random,30232,0.7,2,249,10,33994,2910.04,0,0,-1,1
unknown_hard,30232,0.7,2,250,10,64849,265.931,5.46333e-36,0,-1,1
known_hard,30232,0.7,3,250,10,30232,56.4233,0.0275342,1,1,1
unknown_random,30232,0.7,3,249,10,33994,3418.73,0,0,-1,1
unknown_hard,30232,0.7,3,250,10,64849,277.928,2.98089e-38,0,-1,1
known_hard,30232,0.7,4,250,10,30232,44.5065,0.216788,1,1,1
unknown_random,30232,0.7,4,249,10,33994,3255.72,0,0,-1,1
unknown_hard,30232,0.7,4,250,10,64849,282.997,3.26434e-39,0,-1,1
known_hard,30232,0.7,5,250,10,30232,38.6678,0.439353,1,1,1
unknown_random,30232,0.7,5,249,10,33994,3157.54,0,0,-1,1
unknown_hard,30232,0.7,5,250,10,64849,252.502,1.78654e-33,0,-1,1
known_hard,30232,0.71,1,250,10,30232,38.3727,0.452591,1,1,1
unknown_random,30232,0.71,1,249,10,33994,3064.36,0,0,-1,1
unknown_hard,30232,0.71,1,250,10,64849,251.698,2.52221e-33,0,-1,1
known_hard,30232,0.71,2,250,10,30232,56.727,0.0258793,1,1,1
unknown_random,30232,0.71,2,249,10,33994,3108.49,0,0,-1,1
unknown_hard,30232,0.71,2,250,10,64849,294.482,2.13001e-41,0,-1,1
known_hard,30232,0.71,3,250,10,30232,47.7309,0.133909,1,1,1
unknown_random,30232,0.71,3,249,10,33994,3016.33,0,0,-1,1
unknown_hard,30232,0.71,3,250,10,64849,268.424,1.85496e-36,0,-1,1
known_hard,30232,0.71,4,250,10,30232,24.5572,0.954959,1,1,1
unknown_random,30232,0.71,4,249,10,33994,2919.8,0,0,-1,1
unknown_hard,30232,0.71,4,250,10,64849,256.497,3.20689e-34,0,-1,1
known_hard,30232,0.71,5,250,10,30232,33.0043,0.699459,1,1,1
unknown_random,30232,0.71,5,249,10,33994,3064.82,0,0,-1,1
unknown_hard,30232,0.71,5,250,10,64849,230.711,1.9273e-29,0,-1,1
known_hard,30232,0.72,1,250,10,30232,35.5522,0.58319,1,1,1
unknown_random,30232,0.72,1,249,10,33994,2982.99,0,0,-1,1
unknown_hard,30232,0.72,1,250,10,64849,230.072,2.52476e-29,0,-1,1
known_hard,30232,0.72,2,250,10,30232,23.8419,0.964563,1,1,1
unknown_random,30232,0.72,2,249,10,33994,2992.35,0,0,-1,1
unknown_hard,30232,0.72,2,250,10,64849,196.616,2.83379e-23,0,-1,1
known_hard,30232,0.72,3,250,10,30232,46.1656,0.170501,1,1,1
unknown_random,30232,0.72,3,249,10,33994,3104,0,0,-1,1
unknown_hard,30232,0.72,3,250,10,64849,287.506,4.54127e-40,0,-1,1
known_hard,30232,0.72,4,250,10,30232,53.8356,0.0458835,1,1,1
unknown_random,30232,0.72,4,249,10,33994,2898.04,0,0,-1,1
unknown_hard,30232,0.72,4,250,10,64849,235.121,2.97831e-30,0,-1,1
known_hard,30232,0.72,5,250,10,30232,18.9234,0.99589,1,1,1
unknown_random,30232,0.72,5,249,10,33994,3100.36,0,0,-1,1
unknown_hard,30232,0.72,5,250,10,64849,212.004,4.93234e-26,0,-1,1
known_hard,30232,0.73,1,250,10,30232,47.4717,0.139513,1,1,1
unknown_random,30232,0.73,1,249,10,33994,2879.63,0,0,-1,1
unknown_hard,30232,0.73,1,250,10,64849,246.519,2.3196e-32,0,-1,1
known_hard,30232,0.73,2,250,10,30232,45.6365,0.184407,1,1,1
unknown_random,30232,0.73,2,249,10,33994,3067.18,0,0,-1,1
unknown_hard,30232,0.73,2,250,10,64849,248.296,1.08447e-32,0,-1,1
known_hard,30232,0.73,3,250,10,30232,36.6198,0.533263,1,1,1
unknown_random,30232,0.73,3,249,10,33994,2979.06,0,0,-1,1
unknown_hard,30232,0.73,3,250,10,64849,190.462,3.49175e-22,0,-1,1
known_hard,30232,0.73,4,250,10,30232,69.4927,0.00136269,1,1,1
unknown_random,30232,0.73,4,249,10,33994,2772.35,0,0,-1,1
unknown_hard,30232,0.73,4,250,10,64849,265.564,6.4036e-36,0,-1,1
known_hard,30232,0.73,5,250,10,30232,36.0202,0.561301,1,1,1
unknown_random,30232,0.73,5,249,10,33994,2887.38,0,0,-1,1
unknown_hard,30232,0.73,5,250,10,64849,202.319,2.72084e-24,0,-1,1
known_hard,30232,0.74,1,250,10,30232,37.1918,0.50665,1,1,1
unknown_random,30232,0.74,1,249,10,33994,2896.07,0,0,-1,1
unknown_hard,30232,0.74,1,250,10,64849,287.047,5.55265e-40,0,-1,1
known_hard,30232,0.74,2,250,10,30232,40.9324,0.343042,1,1,1
unknown_random,30232,0.74,2,249,10,33994,2792.51,0,0,-1,1
unknown_hard,30232,0.74,2,250,10,64849,214.456,1.77648e-26,0,-1,1
known_hard,30232,0.74,3,250,10,30232,21.5285,0.985485,1,1,1
unknown_random,30232,0.74,3,249,10,33994,2991.44,0,0,-1,1
unknown_hard,30232,0.74,3,250,10,64849,196.576,2.87955e-23,0,-1,1
known_hard,30232,0.74,4,250,10,30232,30.1594,0.813801,1,1,1
unknown_random,30232,0.74,4,249,10,33994,3010.11,0,0,-1,1
unknown_hard,30232,0.74,4,250,10,64849,263.783,1.38337e-35,0,-1,1
known_hard,30232,0.74,5,250,10,30232,59.17,0.0154874,1,1,1
unknown_random,30232,0.74,5,249,10,33994,2812.89,0,0,-1,1
unknown_hard,30232,0.74,5,250,10,64849,226.546,1.11781e-28,0,-1,1
known_hard,30232,0.75,1,250,10,30232,24.9929,0.948263,1,1,1
unknown_random,30232,0.75,1,249,10,33994,2731.47,0,0,-1,1
unknown_hard,30232,0.75,1,250,10,64849,207.3,3.47673e-25,0,-1,1
known_hard,30232,0.75,2,250,10,30232,55.673,0.0320319,1,1,1
unknown_random,30232,0.75,2,249,10,33994,2598.14,0,0,-1,1
unknown_hard,30232,0.75,2,250,10,64849,265.834,5.69735e-36,0,-1,1
known_hard,30232,0.75,3,250,10,30232,52.8861,0.0548941,1,1,1
unknown_random,30232,0.75,3,249,10,33994,2643.69,0,0,-1,1
unknown_hard,30232,0.75,3,250,10,64849,227.253,8.2992e-29,0,-1,1
known_hard,30232,0.75,4,250,10,30232,44.6938,0.211166,1,1,1
unknown_random,30232,0.75,4,249,10,33994,2872.42,0,0,-1,1
unknown_hard,30232,0.75,4,250,10,64849,235.76,2.27022e-30,0,-1,1
known_hard,30232,0.75,5,250,10,30232,39.601,0.398421,1,1,1
unknown_random,30232,0.75,5,249,10,33994,2783.59,0,0,-1,1
unknown_hard,30232,0.75,5,250,10,64849,249.181,7.42322e-33,0,-1,1
known_hard,30232,0.76,1,250,10,30232,50.53,0.0839814,1,1,1
unknown_random,30232,0.76,1,249,10,33994,2901.6,0,0,-1,1
unknown_hard,30232,0.76,1,250,10,64849,254.978,6.1635e-34,0,-1,1
known_hard,30232,0.76,2,250,10,30232,48.0461,0.127333,1,1,1
unknown_random,30232,0.76,2,249,10,33994,2733.76,0,0,-1,1
unknown_hard,30232,0.76,2,250,10,64849,188.501,7.74406e-22,0,-1,1
known_hard,30232,0.76,3,250,10,30232,40.4951,0.360797,1,1,1
unknown_random,30232,0.76,3,249,10,33994,2648.87,0,0,-1,1
unknown_hard,30232,0.76,3,250,10,64849,219.572,2.09374e-27,0,-1,1
known_hard,30232,0.76,4,250,10,30232,45.7099,0.18243,1,1,1
unknown_random,30232,0.76,4,249,10,33994,2696.09,0,0,-1,1
unknown_hard,30232,0.76,4,250,10,64849,247.934,1.26587e-32,0,-1,1
known_hard,30232,0.76,5,250,10,30232,39.9642,0.382932,1,1,1
unknown_random,30232,0.76,5,249,10,33994,2751.71,0,0,-1,1
unknown_hard,30232,0.76,5,250,10,64849,249.207,7.34046e-33,0,-1,1
known_hard,30232,0.77,1,250,10,30232,28.8391,0.857999,1,1,1
unknown_random,30232,0.77,1,249,10,33994,2643.28,0,0,-1,1
unknown_hard,30232,0.77,1,250,10,64849,256.276,3.52699e-34,0,-1,1
known_hard,30232,0.77,2,250,10,30232,42.7417,0.274717,1,1,1
unknown_random,30232,0.77,2,249,10,33994,2625.6,0,0,-1,1
unknown_hard,30232,0.77,2,250,10,64849,232.26,1.00102e-29,0,-1,1
known_hard,30232,0.77,3,250,10,30232,41.2371,0.330943,1,1,1
unknown_random,30232,0.77,3,249,10,33994,2582.32,0,0,-1,1
unknown_hard,30232,0.77,3,250,10,64849,291.552,7.7111e-41,0,-1,1
known_hard,30232,0.77,4,250,10,30232,54.4638,0.0406519,1,1,1
unknown_random,30232,0.77,4,249,10,33994,2643.41,0,0,-1,1
unknown_hard,30232,0.77,4,250,10,64849,206.959,4.00371e-25,0,-1,1
known_hard,30232,0.77,5,250,10,30232,48.4144,0.119971,1,1,1
unknown_random,30232,0.77,5,249,10,33994,2728.24,0,0,-1,1
unknown_hard,30232,0.77,5,250,10,64849,224.908,2.22779e-28,0,-1,1
known_hard,30232,0.78,1,250,10,30232,46.4918,0.162323,1,1,1
unknown_random,30232,0.78,1,249,10,33994,2680.02,0,0,-1,1
unknown_hard,30232,0.78,1,250,10,64849,175.264,1.59164e-19,0,-1,1
known_hard,30232,0.78,2,250,10,30232,26.1936,0.926252,1,1,1
unknown_random,30232,0.78,2,249,10,33994,2528.91,0,0,-1,1
unknown_hard,30232,0.78,2,250,10,64849,267.257,3.07647e-36,0,-1,1
known_hard,30232,0.78,3,250,10,30232,48.0496,0.127262,1,1,1
unknown_random,30232,0.78,3,249,10,33994,2632.7,0,0,-1,1
unknown_hard,30232,0.78,3,250,10,64849,189.937,4.32284e-22,0,-1,1
known_hard,30232,0.78,4,250,10,30232,24.8419,0.950659,1,1,1
unknown_random,30232,0.78,4,249,10,33994,2636.05,0,0,-1,1
unknown_hard,30232,0.78,4,250,10,64849,217.15,5.76964e-27,0,-1,1
known_hard,30232,0.78,5,250,10,30232,20.814,0.98942,1,1,1
unknown_random,30232,0.78,5,249,10,33994,2386.18,0,0,-1,1
unknown_hard,30232,0.78,5,250,10,64849,248.231,1.11508e-32,0,-1,1
known_hard,30232,0.79,1,250,10,30232,21.4981,0.985672,1,1,1
unknown_random,30232,0.79,1,249,10,33994,2408.05,0,0,-1,1
unknown_hard,30232,0.79,1,250,10,64849,200.306,6.23222e-24,0,-1,1
known_hard,30232,0.79,2,250,10,30232,36.1989,0.552939,1,1,1
unknown_random,30232,0.79,2,249,10,33994,2316.24,0,0,-1,1
unknown_hard,30232,0.79,2,250,10,64849,264.185,1.16256e-35,0,-1,1
known_hard,30232,0.79,3,250,10,30232,20.9946,0.988517,1,1,1
unknown_random,30232,0.79,3,249,10,33994,2559.93,0,0,-1,1
unknown_hard,30232,0.79,3,250,10,64849,244.852,4.72966e-32,0,-1,1
known_hard,30232,0.79,4,250,10,30232,66.9355,0.00257942,1,1,1
unknown_random,30232,0.79,4,249,10,33994,2649.11,0,0,-1,1
unknown_hard,30232,0.79,4,250,10,64849,222.301,6.66688e-28,0,-1,1
known_hard,30232,0.79,5,250,10,30232,28.9681,0.853965,1,1,1
unknown_random,30232,0.79,5,249,10,33994,2419.31,0,0,-1,1
unknown_hard,30232,0.79,5,250,10,64849,176.504,9.70152e-20,0,-1,1
known_hard,30232,0.8,1,250,10,30232,26.8505,0.911886,1,1,1
unknown_random,30232,0.8,1,249,10,33994,2391.37,0,0,-1,1
unknown_hard,30232,0.8,1,250,10,64849,257.893,1.75787e-34,0,-1,1
known_hard,30232,0.8,2,250,10,30232,82.9335,3.4546e-05,0,1,0
unknown_random,30232,0.8,2,249,10,33994,2530.82,0,0,-1,1
unknown_hard,30232,0.8,2,250,10,64849,176.32,1.04438e-19,0,-1,1
known_hard,30232,0.8,3,250,10,30232,54.3257,0.0417549,1,1,1
unknown_random,30232,0.8,3,249,10,33994,2574.48,0,0,-1,1
unknown_hard,30232,0.8,3,250,10,64849,180.04,2.35506e-20,0,-1,1
known_hard,30232,0.8,4,250,10,30232,40.9771,0.341251,1,1,1
unknown_random,30232,0.8,4,249,10,33994,2335.38,0,0,-1,1
unknown_hard,30232,0.8,4,250,10,64849,244.501,5.49416e-32,0,-1,1
known_hard,30232,0.8,5,250,10,30232,28.2485,0.875633,1,1,1
unknown_random,30232,0.8,5,249,10,33994,2280.01,0,0,-1,1
unknown_hard,30232,0.8,5,250,10,64849,236.352,1.76623e-30,0,-1,1
known_hard,30232,0.81,1,250,10,30232,49.7944,0.0953325,1,1,1
unknown_random,30232,0.81,1,249,10,33994,2307.33,0,0,-1,1
unknown_hard,30232,0.81,1,250,10,64849,198.967,1.0804e-23,0,-1,1
known_hard,30232,0.81,2,250,10,30232,14.3064,0.99983,1,1,1
unknown_random,30232,0.81,2,249,10,33994,2458.82,0,0,-1,1
unknown_hard,30232,0.81,2,250,10,64849,169.095,1.84151e-18,0,-1,1
known_hard,30232,0.81,3,250,10,30232,42.4417,0.285442,1,1,1
unknown_random,30232,0.81,3,249,10,33994,2431.13,0,0,-1,1
unknown_hard,30232,0.81,3,250,10,64849,215.365,1.21556e-26,0,-1,1
known_hard,30232,0.81,4,250,10,30232,62.3822,0.00758928,1,1,1
unknown_random,30232,0.81,4,249,10,33994,2320.54,0,0,-1,1
unknown_hard,30232,0.81,4,250,10,64849,164.503,1.12265e-17,0,-1,1
known_hard,30232,0.81,5,250,10,30232,26.5611,0.918422,1,1,1
unknown_random,30232,0.81,5,249,10,33994,2362.72,0,0,-1,1
unknown_hard,30232,0.81,5,250,10,64849,183.157,6.72175e-21,0,-1,1
known_hard,30232,0.82,1,250,10,30232,33.348,0.684289,1,1,1
unknown_random,30232,0.82,1,249,10,33994,2328.16,0,0,-1,1
unknown_hard,30232,0.82,1,250,10,64849,203.6,1.60453e-24,0,-1,1
known_hard,30232,0.82,2,250,10,30232,24.6087,0.954201,1,1,1
unknown_random,30232,0.82,2,249,10,33994,2335.07,0,0,-1,1
unknown_hard,30232,0.82,2,250,10,64849,206.8,4.27593e-25,0,-1,1
known_hard,30232,0.82,3,250,10,30232,22.3715,0.979456,1,1,1
unknown_random,30232,0.82,3,249,10,33994,2116.74,0,0,-1,1
unknown_hard,30232,0.82,3,250,10,64849,251.598,2.63333e-33,0,-1,1
known_hard,30232,0.82,4,250,10,30232,28.1633,0.878063,1,1,1
unknown_random,30232,0.82,4,249,10,33994,2324.67,0,0,-1,1
unknown_hard,30232,0.82,4,250,10,64849,244.817,4.80099e-32,0,-1,1
known_hard,30232,0.82,5,250,10,30232,32.7572,0.710222,1,1,1
unknown_random,30232,0.82,5,249,10,33994,2323.08,0,0,-1,1
unknown_hard,30232,0.82,5,250,10,64849,190.724,3.13854e-22,0,-1,1
known_hard,30232,0.83,1,250,10,30232,30.1555,0.81394,1,1,1
unknown_random,30232,0.83,1,249,10,33994,2419.57,0,0,-1,1
unknown_hard,30232,0.83,1,250,10,64849,177.838,5.69202e-20,0,-1,1
known_hard,30232,0.83,2,250,10,30232,49.8355,0.0946677,1,1,1
unknown_random,30232,0.83,2,249,10,33994,2284.05,0,0,-1,1
unknown_hard,30232,0.83,2,250,10,64849,193.85,8.78062e-23,0,-1,1
known_hard,30232,0.83,3,250,10,30232,59.3892,0.0147716,1,1,1
unknown_random,30232,0.83,3,249,10,33994,2482.05,0,0,-1,1
unknown_hard,30232,0.83,3,250,10,64849,174.615,2.0613e-19,0,-1,1
known_hard,30232,0.83,4,250,10,30232,29.031,0.851978,1,1,1
unknown_random,30232,0.83,4,249,10,33994,2375.55,0,0,-1,1
unknown_hard,30232,0.83,4,250,10,64849,217.433,5.12442e-27,0,-1,1
known_hard,30232,0.83,5,250,10,30232,39.3597,0.408855,1,1,1
unknown_random,30232,0.83,5,249,10,33994,2320.02,0,0,-1,1
unknown_hard,30232,0.83,5,250,10,64849,194.354,7.14662e-23,0,-1,1
known_hard,30232,0.84,1,250,10,30232,24.1195,0.961034,1,1,1
unknown_random,30232,0.84,1,249,10,33994,2273.39,0,0,-1,1
unknown_hard,30232,0.84,1,250,10,64849,224.669,2.46377e-28,0,-1,1
known_hard,30232,0.84,2,250,10,30232,28.9538,0.854416,1,1,1
unknown_random,30232,0.84,2,249,10,33994,2219.79,0,0,-1,1
unknown_hard,30232,0.84,2,250,10,64849,216.082,9.01259e-27,0,-1,1
known_hard,30232,0.84,3,250,10,30232,40.668,0.353725,1,1,1
unknown_random,30232,0.84,3,249,10,33994,2229.6,0,0,-1,1
unknown_hard,30232,0.84,3,250,10,64849,195.38,4.69913e-23,0,-1,1
known_hard,30232,0.84,4,250,10,30232,50.8794,0.0789932,1,1,1
unknown_random,30232,0.84,4,249,10,33994,2251.54,0,0,-1,1
unknown_hard,30232,0.84,4,250,10,64849,155.232,4.14009e-16,0,-1,1
known_hard,30232,0.84,5,250,10,30232,41.1003,0.336346,1,1,1
unknown_random,30232,0.84,5,249,10,33994,2203.55,0,0,-1,1
unknown_hard,30232,0.84,5,250,10,64849,181.755,1.18218e-20,0,-1,1
known_hard,30232,0.85,1,250,10,30232,23.7175,0.966067,1,1,1
unknown_random,30232,0.85,1,249,10,33994,2135.03,0,0,-1,1
unknown_hard,30232,0.85,1,250,10,64849,189.378,5.42554e-22,0,-1,1
known_hard,30232,0.85,2,250,10,30232,26.2333,0.925431,1,1,1
unknown_random,30232,0.85,2,249,10,33994,2178.62,0,0,-1,1
unknown_hard,30232,0.85,2,250,10,64849,178.835,3.81783e-20,0,-1,1
known_hard,30232,0.85,3,250,10,30232,37.0468,0.513379,1,1,1
unknown_random,30232,0.85,3,249,10,33994,2316.47,0,0,-1,1
unknown_hard,30232,0.85,3,250,10,64849,197.223,2.20978e-23,0,-1,1
known_hard,30232,0.85,4,250,10,30232,42.5967,0.279871,1,1,1
unknown_random,30232,0.85,4,249,10,33994,2195.36,0,0,-1,1
unknown_hard,30232,0.85,4,250,10,64849,170.061,1.25681e-18,0,-1,1
known_hard,30232,0.85,5,250,10,30232,39.7558,0.391787,1,1,1
unknown_random,30232,0.85,5,249,10,33994,2308.1,0,0,-1,1
unknown_hard,30232,0.85,5,250,10,64849,209.416,1.44589e-25,0,-1,1
known_hard,30232,0.86,1,250,10,30232,39.6841,0.394854,1,1,1
unknown_random,30232,0.86,1,249,10,33994,2029.48,0,0,-1,1
unknown_hard,30232,0.86,1,250,10,64849,204.091,1.31051e-24,0,-1,1
known_hard,30232,0.86,2,250,10,30232,27.7786,0.888683,1,1,1
unknown_random,30232,0.86,2,249,10,33994,2053.51,0,0,-1,1
unknown_hard,30232,0.86,2,250,10,64849,214.596,1.67549e-26,0,-1,1
known_hard,30232,0.86,3,250,10,30232,22.3831,0.979362,1,1,1
unknown_random,30232,0.86,3,249,10,33994,2198.77,0,0,-1,1
unknown_hard,30232,0.86,3,250,10,64849,241.496,1.9802e-31,0,-1,1
known_hard,30232,0.86,4,250,10,30232,43.2213,0.258093,1,1,1
unknown_random,30232,0.86,4,249,10,33994,2151.02,0,0,-1,1
unknown_hard,30232,0.86,4,250,10,64849,209.468,1.41491e-25,0,-1,1
known_hard,30232,0.86,5,250,10,30232,43.693,0.242381,1,1,1
unknown_random,30232,0.86,5,249,10,33994,2048.45,0,0,-1,1
unknown_hard,30232,0.86,5,250,10,64849,149.329,3.98866e-15,0,-1,1
known_hard,30232,0.87,1,250,10,30232,31.5652,0.760142,1,1,1
unknown_random,30232,0.87,1,249,10,33994,2196.65,0,0,-1,1
unknown_hard,30232,0.87,1,250,10,64849,159.195,8.92258e-17,0,-1,1
known_hard,30232,0.87,2,250,10,30232,47.0179,0.149751,1,1,1
unknown_random,30232,0.87,2,249,10,33994,2159.13,0,0,-1,1
unknown_hard,30232,0.87,2,250,10,64849,150.242,2.81408e-15,0,-1,1
known_hard,30232,0.87,3,250,10,30232,31.1038,0.778437,1,1,1
unknown_random,30232,0.87,3,249,10,33994,1845.35,0,0,-1,1
unknown_hard,30232,0.87,3,250,10,64849,237.131,1.26841e-30,0,-1,1
known_hard,30232,0.87,4,250,10,30232,35.7658,0.573203,1,1,1
unknown_random,30232,0.87,4,249,10,33994,1995.56,0,0,-1,1
unknown_hard,30232,0.87,4,250,10,64849,199.75,7.83225e-24,0,-1,1
known_hard,30232,0.87,5,250,10,30232,26.6304,0.916888,1,1,1
unknown_random,30232,0.87,5,249,10,33994,1974.99,0,0,-1,1
unknown_hard,30232,0.87,5,250,10,64849,202.055,3.03385e-24,0,-1,1
known_hard,30232,0.88,1,250,10,30232,18.518,0.99672,1,1,1
unknown_random,30232,0.88,1,249,10,33994,2154.43,0,0,-1,1
unknown_hard,30232,0.88,1,250,10,64849,204.317,1.19362e-24,0,-1,1
known_hard,30232,0.88,2,250,10,30232,36.8573,0.522193,1,1,1
unknown_random,30232,0.88,2,249,10,33994,1977.07,0,0,-1,1
unknown_hard,30232,0.88,2,250,10,64849,176.687,9.01975e-20,0,-1,1
known_hard,30232,0.88,3,250,10,30232,42.8239,0.271822,1,1,1
unknown_random,30232,0.88,3,249,10,33994,1919.87,0,0,-1,1
unknown_hard,30232,0.88,3,250,10,64849,151.493,1.74386e-15,0,-1,1
known_hard,30232,0.88,4,250,10,30232,53.6497,0.0475396,1,1,1
unknown_random,30232,0.88,4,249,10,33994,2218.63,0,0,-1,1
unknown_hard,30232,0.88,4,250,10,64849,170.762,9.52261e-19,0,-1,1
known_hard,30232,0.88,5,250,10,30232,56.1335,0.0292003,1,1,1
unknown_random,30232,0.88,5,249,10,33994,2080.89,0,0,-1,1
unknown_hard,30232,0.88,5,250,10,64849,211.564,5.92216e-26,0,-1,1
known_hard,30232,0.89,1,250,10,30232,63.3419,0.00608413,1,1,1
unknown_random,30232,0.89,1,249,10,33994,1843.6,0,0,-1,1
unknown_hard,30232,0.89,1,250,10,64849,154.336,5.84873e-16,0,-1,1
known_hard,30232,0.89,2,250,10,30232,49.193,0.105513,1,1,1
unknown_random,30232,0.89,2,249,10,33994,1937.93,0,0,-1,1
unknown_hard,30232,0.89,2,250,10,64849,155.038,4.46304e-16,0,-1,1
known_hard,30232,0.89,3,250,10,30232,16.7756,0.998882,1,1,1
unknown_random,30232,0.89,3,249,10,33994,1927.09,0,0,-1,1
unknown_hard,30232,0.89,3,250,10,64849,197.314,2.12872e-23,0,-1,1
known_hard,30232,0.89,4,250,10,30232,35.3072,0.594629,1,1,1
unknown_random,30232,0.89,4,249,10,33994,1981.44,0,0,-1,1
unknown_hard,30232,0.89,4,250,10,64849,182.317,9.42938e-21,0,-1,1
known_hard,30232,0.89,5,250,10,30232,15.7281,0.999468,1,1,1
unknown_random,30232,0.89,5,249,10,33994,2133.69,0,0,-1,1
unknown_hard,30232,0.89,5,250,10,64849,232.718,8.2455e-30,0,-1,1
known_hard,30232,0.9,1,250,10,30232,42.232,0.293087,1,1,1
unknown_random,30232,0.9,1,249,10,33994,1872.2,0,0,-1,1
unknown_hard,30232,0.9,1,250,10,64849,180.975,1.61775e-20,0,-1,1
known_hard,30232,0.9,2,250,10,30232,40.1004,0.377195,1,1,1
unknown_random,30232,0.9,2,249,10,33994,2076.84,0,0,-1,1
unknown_hard,30232,0.9,2,250,10,64849,163.378,1.74457e-17,0,-1,1
known_hard,30232,0.9,3,250,10,30232,35.738,0.574507,1,1,1
unknown_random,30232,0.9,3,249,10,33994,1783.45,0,0,-1,1
unknown_hard,30232,0.9,3,250,10,64849,177.61,6.2352e-20,0,-1,1
known_hard,30232,0.9,4,250,10,30232,36.002,0.562149,1,1,1
unknown_random,30232,0.9,4,249,10,33994,1946.74,0,0,-1,1
unknown_hard,30232,0.9,4,250,10,64849,168.942,1.95672e-18,0,-1,1
known_hard,30232,0.9,5,250,10,30232,31.9252,0.745446,1,1,1
unknown_random,30232,0.9,5,249,10,33994,1988.96,0,0,-1,1
unknown_hard,30232,0.9,5,250,10,64849,170.775,9.47676e-19,0,-1,1
known_hard,30232,0.91,1,250,10,30232,39.0547,0.422198,1,1,1
unknown_random,30232,0.91,1,249,10,33994,2007.13,0,0,-1,1
unknown_hard,30232,0.91,1,250,10,64849,163.054,1.98083e-17,0,-1,1
known_hard,30232,0.91,2,250,10,30232,38.3738,0.452541,1,1,1
unknown_random,30232,0.91,2,249,10,33994,1811.32,0,0,-1,1
unknown_hard,30232,0.91,2,250,10,64849,177.841,5.68516e-20,0,-1,1
known_hard,30232,0.91,3,250,10,30232,29.5403,0.835322,1,1,1
unknown_random,30232,0.91,3,249,10,33994,1857.16,0,0,-1,1
unknown_hard,30232,0.91,3,250,10,64849,147.06,9.45788e-15,0,-1,1
known_hard,30232,0.91,4,250,10,30232,35.7695,0.573033,1,1,1
unknown_random,30232,0.91,4,249,10,33994,1789.77,0,0,-1,1
unknown_hard,30232,0.91,4,250,10,64849,149.863,3.25304e-15,0,-1,1
known_hard,30232,0.91,5,250,10,30232,38.1815,0.461233,1,1,1
unknown_random,30232,0.91,5,249,10,33994,1835.68,0,0,-1,1
unknown_hard,30232,0.91,5,250,10,64849,166.789,4.57325e-18,0,-1,1
known_hard,30232,0.92,1,250,10,30232,32.952,0.701746,1,1,1
unknown_random,30232,0.92,1,249,10,33994,1898.78,0,0,-1,1
unknown_hard,30232,0.92,1,250,10,64849,134.219,1.15605e-12,0,-1,1
known_hard,30232,0.92,2,250,10,30232,39.5202,0.401904,1,1,1
unknown_random,30232,0.92,2,249,10,33994,1849.19,0,0,-1,1
unknown_hard,30232,0.92,2,250,10,64849,168.343,2.47878e-18,0,-1,1
known_hard,30232,0.92,3,250,10,30232,57.5362,0.0218955,1,1,1
unknown_random,30232,0.92,3,249,10,33994,1982.78,0,0,-1,1
unknown_hard,30232,0.92,3,250,10,64849,139.2,1.82327e-13,0,-1,1
known_hard,30232,0.92,4,250,10,30232,26.8496,0.911905,1,1,1
