orbit_type,target_norad,target_name,mean_motion_rev_day,inclination_deg,eccentricity,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_fit_p_value,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,runtime_us,runtime_ms
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,1,10,1,12.2,12.2,0.999978,1.79578,68791,1,1,1,3460,3.46
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,2,10,1,35.0341,35.0341,0.607349,1.45192,68791,1,1,1,2176,2.176
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,3,10,2,31.247,31.1085,0.778254,0.138502,85434,0,1,1,31693,31.693
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,4,10,1,36.3882,36.3882,0.544083,1.03408,68791,1,1,1,2268,2.268
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1.5,5,10,2,43.1807,42.7216,0.275427,0.459035,85434,0,1,1,2290,2.29
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,1,10,1,22.5543,22.5543,0.977926,0.681126,68791,1,1,1,2172,2.172
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,2,10,1,42.7629,42.7629,0.273967,0.175325,68791,1,1,1,1691,1.691
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,3,10,1,46.4269,46.4269,0.163927,2.08601,68791,1,1,1,3933,3.933
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,4,10,1,47.8633,47.8633,0.131115,1.46893,68791,1,1,1,7045,7.045
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,5,10,1,37.1967,37.1967,0.506421,0.139886,68791,1,1,1,2099,2.099
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,1,10,1,2.44583e-07,2.44583e-07,1,5.89748e+08,67588,1,1,1,20759,20.759
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,2,10,1,2.44583e-07,2.44583e-07,1,5.89748e+08,67588,1,1,1,1651,1.651
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,3,10,1,2.44583e-07,2.44583e-07,1,5.89748e+08,67588,1,1,1,1842,1.842
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,4,10,1,2.44583e-07,2.44583e-07,1,5.89748e+08,67588,1,1,1,1643,1.643
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,5,10,1,2.44583e-07,2.44583e-07,1,5.89748e+08,67588,1,1,1,1506,1.506
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,1,10,1,20.4939,20.4939,0.990881,235968,67588,1,1,1,1418,1.418
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,2,10,1,46.2411,46.2411,0.168583,234431,67588,1,1,1,1401,1.401
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,3,10,1,22.5671,22.5671,0.977816,235662,67588,1,1,1,1383,1.383
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,4,10,1,26.4393,26.4393,0.921076,235646,67588,1,1,1,1415,1.415
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,5,10,1,40.5988,40.5988,0.356547,235944,67588,1,1,1,1394,1.394
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,1,10,1,55.8603,55.8603,0.0308518,58775,67588,1,1,1,1493,1.493
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,2,10,1,57.1759,57.1759,0.0235961,59958.2,67588,1,1,1,1995,1.995
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,3,10,1,49.1256,49.1256,0.106708,58434.6,67588,1,1,1,1623,1.623
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,4,10,1,32.2875,32.2875,0.730313,58822.6,67588,1,1,1,1571,1.571
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,5,10,1,56.8403,56.8403,0.0252853,59075.3,67588,1,1,1,1500,1.5
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,1,10,1,38.2609,38.2609,0.457641,9545.52,67588,1,1,1,1381,1.381
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,2,10,1,40.9851,40.9851,0.340934,9296.04,67588,1,1,1,1598,1.598
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,3,10,1,33.8472,33.8472,0.66189,9447.58,67588,1,1,1,1399,1.399
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,4,10,1,46.9187,46.9187,0.152063,9295.94,67588,1,1,1,1500,1.5
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,5,10,1,45.6358,45.6358,0.184426,9529.26,67588,1,1,1,1744,1.744
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,1,10,1,43.9672,43.9672,0.23354,2263.58,67588,1,1,1,2321,2.321
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,2,10,1,32.3299,32.3299,0.72852,2347.92,67588,1,1,1,2125,2.125
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,3,10,1,23.9591,23.9591,0.963103,2337.95,67588,1,1,1,1628,1.628
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,4,10,1,41.4119,41.4119,0.324107,2452.44,67588,1,1,1,1749,1.749
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,5,10,1,23.8536,23.8536,0.964419,2359.03,67588,1,1,1,2046,2.046
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,1,10,1,49.2343,49.2343,0.104789,468.914,67588,1,1,1,2105,2.105
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,2,10,1,22.7261,22.7261,0.97641,604.071,67588,1,1,1,1926,1.926
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,3,10,1,50.6163,50.6163,0.0827259,593.044,67588,1,1,1,2678,2.678
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,4,10,1,61.6881,61.6881,0.00888525,595.124,67588,1,1,1,1433,1.433
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,5,10,1,59.8072,59.8072,0.0134892,635.987,67588,1,1,1,1383,1.383
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1.5,1,10,1,26.4451,26.4451,0.92095,251.871,67588,1,1,1,1599,1.599
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1.5,2,10,1,50.1171,50.1171,0.0902083,243.505,67588,1,1,1,1423,1.423
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1.5,3,10,1,33.4856,33.4856,0.678157,235.13,67588,1,1,1,1325,1.325
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1.5,4,10,1,28.4962,28.4962,0.868403,237.21,67588,1,1,1,1403,1.403
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1.5,5,10,1,43.6848,43.6848,0.242648,236.311,67588,1,1,1,1542,1.542
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,1,10,1,46.8993,46.8993,0.152519,127.733,67588,1,1,1,1453,1.453
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,2,10,1,53.8144,53.8144,0.0460698,112.713,67588,1,1,1,2027,2.027
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,3,10,1,30.4108,30.4108,0.804675,117.678,67588,1,1,1,1419,1.419
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,4,10,1,29.1399,29.1399,0.848498,157.393,67588,1,1,1,1397,1.397
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,5,10,1,12.7699,12.7699,0.99996,150.292,67588,1,1,1,1339,1.339
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,1,10,1,2.37276e-06,2.37276e-06,1,1.84238e+07,66313,1,1,1,19138,19.138
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,2,10,1,2.37276e-06,2.37276e-06,1,1.84238e+07,66313,1,1,1,1593,1.593
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,3,10,1,2.37276e-06,2.37276e-06,1,1.84238e+07,66313,1,1,1,3291,3.291
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,4,10,1,2.37276e-06,2.37276e-06,1,1.84238e+07,66313,1,1,1,1654,1.654
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,5,10,1,2.37276e-06,2.37276e-06,1,1.84238e+07,66313,1,1,1,1418,1.418
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,1,10,1,37.6966,37.6966,0.483359,7443.46,66313,1,1,1,1419,1.419
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,2,10,1,56.7553,56.7553,0.0257299,7211.08,66313,1,1,1,1409,1.409
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,3,10,1,30.7752,30.7752,0.791072,7828.85,66313,1,1,1,1414,1.414
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,4,10,1,24.6572,24.6572,0.95348,7542.25,66313,1,1,1,1417,1.417
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,5,10,1,33.7745,33.7745,0.665175,7685.5,66313,1,1,1,1549,1.549
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,1,10,1,30.0691,30.0691,0.817022,1938.24,66313,1,1,1,1978,1.978
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,2,10,1,47.036,47.036,0.149332,1909.24,66313,1,1,1,2185,2.185
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,3,10,1,20.4138,20.4138,0.99122,1820.8,66313,1,1,1,1466,1.466
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,4,10,1,49.877,49.877,0.0939991,1980.09,66313,1,1,1,1431,1.431
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,5,10,1,72.0097,72.0097,0.000712236,1880.56,66313,1,1,1,1748,1.748
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,1,10,1,39.8651,39.8651,0.387135,363.965,66313,1,1,1,1845,1.845
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,2,10,1,38.3003,38.3003,0.455858,249.988,66313,1,1,1,1453,1.453
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,3,10,1,38.1974,38.1974,0.460514,300.883,66313,1,1,1,1578,1.578
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,4,10,1,53.6221,53.6221,0.0477896,289.768,66313,1,1,1,4100,4.1
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,5,10,1,34.6847,34.6847,0.623547,294.343,66313,1,1,1,2021,2.021
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,1,10,1,34.7963,34.7963,0.618387,86.9341,66313,1,1,1,1670,1.67
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,2,10,1,16.4528,16.4528,0.999103,80.76,66313,1,1,1,1649,1.649
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,3,10,1,56.1804,56.1804,0.0289244,68.6355,66313,1,1,1,1631,1.631
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,4,10,1,46.0656,46.0656,0.17307,77.4001,66313,1,1,1,2170,2.17
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,5,10,1,27.6217,27.6217,0.892845,113.041,66313,1,1,1,2051,2.051
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,1,10,1,40.9541,40.9541,0.342175,37.2392,66313,1,1,1,3195,3.195
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,2,10,1,28.8719,28.8719,0.85698,13.4753,66313,1,1,1,1812,1.812
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,3,10,1,53.3203,53.3203,0.050601,24.6474,66313,1,1,1,1798,1.798
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,4,10,1,59.5167,59.5167,0.0143691,27.7963,66313,1,1,1,1652,1.652
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,5,10,1,67.9835,67.9835,0.00199118,29.349,66313,1,1,1,1521,1.521
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1.5,1,10,2,36.8735,36.6005,0.534167,0.273065,43228,0,1,1,1582,1.582
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1.5,2,10,4,30.6194,29.1633,0.847744,0.0747152,28945,0,0,1,1620,1.62
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1.5,3,10,1,24.4886,24.4886,0.955953,1.61824,66313,1,1,1,1664,1.664
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1.5,4,10,1,33.5813,33.5813,0.673868,20.4462,66313,1,1,1,2963,2.963
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1.5,5,10,1,28.0142,28.0142,0.882249,13.7866,66313,1,1,1,2012,2.012
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,1,10,4,33.0997,29.1288,0.848855,0.218445,28945,0,0,1,2375,2.375
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,2,10,1,22.0435,22.0435,0.981996,0.0863771,66313,1,1,1,1968,1.968
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,3,10,3,80.0446,78.6166,0.000118644,0.0562776,43228,0,1,1,1803,1.803
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,4,10,1,26.6246,26.6246,0.917016,10.2793,66313,1,1,1,1990,1.99
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,5,10,1,33.7037,33.7037,0.668367,11.7124,66313,1,1,1,1760,1.76
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0,1,10,1,9.5998e-08,9.5998e-08,1,1.01764e+06,67757,1,1,1,13153,13.153
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0,2,10,1,9.5998e-08,9.5998e-08,1,1.01764e+06,67757,1,1,1,1721,1.721
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0,3,10,1,9.5998e-08,9.5998e-08,1,1.01764e+06,67757,1,1,1,1524,1.524
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0,4,10,1,9.5998e-08,9.5998e-08,1,1.01764e+06,67757,1,1,1,1485,1.485
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0,5,10,1,9.5998e-08,9.5998e-08,1,1.01764e+06,67757,1,1,1,1456,1.456
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.05,1,10,1,44.949,44.949,0.203669,374.898,67757,1,1,1,1486,1.486
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.05,2,10,1,20.4416,20.4416,0.991104,381.427,67757,1,1,1,1476,1.476
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.05,3,10,1,57.6629,57.6629,0.0213242,459.648,67757,1,1,1,1568,1.568
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.05,4,10,1,36.9042,36.9042,0.520011,419.555,67757,1,1,1,1808,1.808
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.05,5,10,1,36.1221,36.1221,0.556533,426.548,67757,1,1,1,1669,1.669
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.1,1,10,1,46.8244,46.8244,0.154287,93.0249,67757,1,1,1,1506,1.506
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.1,2,10,1,35.8066,35.8066,0.571295,115.188,67757,1,1,1,1477,1.477
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.1,3,10,1,37.7447,37.7447,0.481156,141.19,67757,1,1,1,1529,1.529
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.1,4,10,1,31.7076,31.7076,0.754372,120.671,67757,1,1,1,1485,1.485
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.1,5,10,1,23.1144,23.1144,0.972693,84.1631,67757,1,1,1,1515,1.515
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.25,1,10,1,23.1783,23.1783,0.97204,8.68574,67757,1,1,1,1473,1.473
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.25,2,10,1,64.0077,64.0077,0.00520831,24.136,67757,1,1,1,1476,1.476
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.25,3,10,1,40.8349,40.8349,0.346962,11.2907,67757,1,1,1,2049,2.049
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.25,4,10,1,48.0696,48.0696,0.126853,10.0699,67757,1,1,1,1600,1.6
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.25,5,10,1,22.0713,22.0713,0.981791,17.5045,67757,1,1,1,1496,1.496
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.5,1,10,1,35.7119,35.7119,0.575724,1.53591,67757,1,1,1,1458,1.458
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.5,2,10,1,38.965,38.965,0.426154,5.87479,67757,1,1,1,1480,1.48
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.5,3,10,1,54.6558,54.6558,0.0391605,5.43543,67757,1,1,1,1616,1.616
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.5,4,10,1,34.8756,34.8756,0.614712,8.55758,67757,1,1,1,1720,1.72
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,0.5,5,10,1,33.7802,33.7802,0.664919,4.80568,67757,1,1,1,1697,1.697
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1,1,10,1,51.7739,51.7739,0.067336,3.51625,67757,1,1,1,2291,2.291
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1,2,10,1,28.5486,28.5486,0.866843,1.49526,67757,1,1,1,1765,1.765
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1,3,10,1,37.2319,37.2319,0.50479,0.56586,67757,1,1,1,1857,1.857
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1,4,10,2,33.6947,30.8036,0.789993,2.89114,59069,0,1,1,1732,1.732
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1,5,10,1,36.3895,36.3895,0.544023,2.62656,67757,1,1,1,1665,1.665
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1.5,1,10,1,47.8279,47.8279,0.131858,1.67332,67757,1,1,1,1809,1.809
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1.5,2,10,1,15.7156,15.7156,0.999472,1.33803,67757,1,1,1,1637,1.637
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1.5,3,10,1,26.6713,26.6713,0.91597,1.12038,67757,1,1,1,1483,1.483
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1.5,4,10,1,17.2992,17.2992,0.998425,2.05259,67757,1,1,1,1502,1.502
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,1.5,5,10,1,68.5214,68.5214,0.00174091,1.14878,67757,1,1,1,2174,2.174
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,2,1,10,1,52.6803,52.6803,0.0570357,2.04023,67757,1,1,1,1643,1.643
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,2,2,10,1,53.3524,53.3524,0.0502951,0.683136,67757,1,1,1,1574,1.574
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,2,3,10,2,37.9178,37.2735,0.502868,0.644369,59069,0,1,1,1559,1.559
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,2,4,10,1,32.3618,32.3618,0.727166,1.01256,67757,1,1,1,1532,1.532
GEO,67757,"JAM-E JAM 1             ",1.00273,0.3435,7.31e-05,500,2,5,10,1,27.8294,27.8294,0.887313,0.184887,67757,1,1,1,1594,1.594
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0,1,10,1,7.46437e-08,7.46437e-08,1,2.37481e+06,67756,1,1,1,15492,15.492
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0,2,10,1,7.46437e-08,7.46437e-08,1,2.37481e+06,67756,1,1,1,1799,1.799
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0,3,10,1,7.46437e-08,7.46437e-08,1,2.37481e+06,67756,1,1,1,1620,1.62
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0,4,10,1,7.46437e-08,7.46437e-08,1,2.37481e+06,67756,1,1,1,2430,2.43
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0,5,10,1,7.46437e-08,7.46437e-08,1,2.37481e+06,67756,1,1,1,1575,1.575
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.05,1,10,1,31.9383,31.9383,0.744907,952.869,67756,1,1,1,1628,1.628
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.05,2,10,1,31.5136,31.5136,0.762219,916.428,67756,1,1,1,1511,1.511
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.05,3,10,1,34.7847,34.7847,0.618924,943.682,67756,1,1,1,1538,1.538
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.05,4,10,1,55.8703,55.8703,0.0307902,857.372,67756,1,1,1,1509,1.509
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.05,5,10,1,57.9787,57.9787,0.0199585,854.351,67756,1,1,1,1503,1.503
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.1,1,10,1,20.3503,20.3503,0.991481,236.533,67756,1,1,1,1535,1.535
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.1,2,10,1,26.5094,26.5094,0.919556,264.277,67756,1,1,1,2033,2.033
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.1,3,10,1,40.1681,40.1681,0.37436,224.411,67756,1,1,1,1668,1.668
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.1,4,10,1,35.2536,35.2536,0.597132,272.664,67756,1,1,1,1519,1.519
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.1,5,10,1,27.1813,27.1813,0.904008,237.133,67756,1,1,1,1465,1.465
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.25,1,10,1,51.4643,51.4643,0.0711952,21.009,67756,1,1,1,1506,1.506
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.25,2,10,1,32.9707,32.9707,0.700928,17.9544,67756,1,1,1,1488,1.488
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.25,3,10,1,42.7683,42.7683,0.27378,63.1082,67756,1,1,1,1445,1.445
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.25,4,10,1,39.5866,39.5866,0.399041,45.4761,67756,1,1,1,1491,1.491
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.25,5,10,1,35.3396,35.3396,0.593121,53.1795,67756,1,1,1,1499,1.499
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.5,1,10,1,25.3717,25.3717,0.941895,10.0608,67756,1,1,1,2347,2.347
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.5,2,10,1,34.4964,34.4964,0.632239,5.22321,67756,1,1,1,1966,1.966
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.5,3,10,1,23.1087,23.1087,0.97275,13.2278,67756,1,1,1,1741,1.741
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.5,4,10,1,24.6064,24.6064,0.954234,16.0148,67756,1,1,1,1802,1.802
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,0.5,5,10,2,26.4066,22.6033,0.977501,3.80327,38107,0,1,1,1777,1.777
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,1,1,10,2,27.9278,26.2119,0.925874,1.71588,44903,0,1,1,1749,1.749
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,1,2,10,1,41.5618,41.5618,0.318306,3.42535,67756,1,1,1,1686,1.686
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,1,3,10,2,29.9834,28.3189,0.873603,1.66459,44903,0,1,1,1662,1.662
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,1,4,10,3,52.314,51.8354,0.0665896,0.36597,44903,0,1,1,2484,2.484
GEO,67756,"ELEKTRO-L 5             ",1.00272,0.3283,0.000116,500,1,5,10,2,24.7089,23.7488,0.965693,0.960066,38107,0,1,1,1946,1.946
