target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
67688,hard,26,0.1,3,3,1,2.54916,2.54916,45873.9,67688,1,1,1,1,1
67688,hard,26,0.1,4,3,1,1.26255,1.26255,46571.4,67688,1,1,1,1,1
67688,hard,26,0.1,5,3,1,2.81451,2.81451,45966.7,67688,1,1,1,1,1
67688,hard,26,0.25,1,3,1,5.53956,5.53956,7360.6,67688,1,1,1,1,1
67688,hard,26,0.25,2,3,1,7.48094,7.48094,7555.57,67688,1,1,1,1,1
67688,hard,26,0.25,3,3,1,9.08506,9.08506,7583.15,67688,1,1,1,1,1
67688,hard,26,0.25,4,3,1,14.0838,14.0838,7711.21,67688,1,1,1,1,1
67688,hard,26,0.25,5,3,1,5.71269,5.71269,7184.86,67688,1,1,1,1,1
67688,hard,26,0.5,1,3,1,6.60592,6.60592,1917.26,67688,1,1,1,1,1
67688,hard,26,0.5,2,3,1,4.40824,4.40824,1962.97,67688,1,1,1,1,1
67688,hard,26,0.5,3,3,1,6.71436,6.71436,1974.02,67688,1,1,1,1,1
67688,hard,26,0.5,4,3,1,6.77079,6.77079,1930,67688,1,1,1,1,1
67688,hard,26,0.5,5,3,1,8.12311,8.12311,1682.45,67688,1,1,1,1,1
67688,hard,26,1,1,3,1,11.0941,11.0941,416.972,67688,1,1,1,1,1
67688,hard,26,1,2,3,1,9.14475,9.14475,419.855,67688,1,1,1,1,1
67688,hard,26,1,3,3,1,5.55202,5.55202,466.254,67688,1,1,1,1,1
67688,hard,26,1,4,3,1,3.87079,3.87079,494.932,67688,1,1,1,1,1
67688,hard,26,1,5,3,1,6.20525,6.20525,495.602,67688,1,1,1,1,1
67688,hard,26,2,1,3,1,6.91699,6.91699,100.689,67688,1,1,1,1,1
67688,hard,26,2,2,3,1,3.22856,3.22856,126.124,67688,1,1,1,1,1
67688,hard,26,2,3,3,1,5.02895,5.02895,124.489,67688,1,1,1,1,1
67688,hard,26,2,4,3,1,0.824449,0.824449,116.219,67688,1,1,1,1,1
67688,hard,26,2,5,3,1,6.17871,6.17871,97.5845,67688,1,1,1,1,1
67688,hard,26,5,1,3,1,4.14927,4.14927,28.0651,67688,1,1,1,1,1
67688,hard,26,5,2,3,2,15.9993,15.0996,0.899678,67683,0,1,1,0,1
67688,hard,26,5,3,3,1,10.5123,10.5123,16.7093,67688,1,1,1,1,1
67688,hard,26,5,4,3,1,8.12437,8.12437,5.55206,67688,1,1,1,1,1
67688,hard,26,5,5,3,1,3.35503,3.35503,7.88708,67688,1,1,1,1,1
67688,hard,26,10,1,3,1,5.57137,5.57137,2.50781,67688,1,1,1,1,1
67688,hard,26,10,2,3,1,4.1482,4.1482,8.61216,67688,1,1,1,1,1
67688,hard,26,10,3,3,1,5.24211,5.24211,1.26858,67688,1,1,1,1,1
67688,hard,26,10,4,3,1,0.810468,0.810468,7.01721,67688,1,1,1,1,1
67688,hard,26,10,5,3,1,4.89576,4.89576,9.80459,67688,1,1,1,1,1
67688,hard,26,15,1,3,1,3.26222,3.26222,3.79759,67688,1,1,1,1,1
67688,hard,26,15,2,3,1,3.37599,3.37599,6.25398,67688,1,1,1,1,1
67688,hard,26,15,3,3,2,5.31284,4.97054,0.342303,66908,0,1,1,0,1
67688,hard,26,15,4,3,4,7.87012,4.12108,0.131034,67683,0,0,1,0,1
67688,hard,26,15,5,3,1,2.65086,2.65086,2.55404,67688,1,1,1,1,1
67688,hard,26,20,1,3,1,0.544726,0.544726,1.10295,67688,1,1,1,1,1
67688,hard,26,20,2,3,1,7.21406,7.21406,0.527439,67688,1,1,1,1,1
67688,hard,26,20,3,3,1,0.823956,0.823956,1.69532,67688,1,1,1,1,1
67688,hard,26,20,4,3,3,11.3083,5.37726,5.30525,66908,0,1,1,0,1
67688,hard,26,20,5,3,1,9.55946,9.55946,2.23681,67688,1,1,1,1,1
67687,prefix,26,0,1,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,prefix,26,0,2,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,prefix,26,0,3,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,prefix,26,0,4,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,prefix,26,0,5,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,prefix,26,0.05,1,3,1,6.0974,6.0974,2.33875e+06,67687,1,1,1,1,1
67687,prefix,26,0.05,2,3,1,4.27619,4.27619,2.34468e+06,67687,1,1,1,1,1
67687,prefix,26,0.05,3,3,1,4.29982,4.29982,2.33842e+06,67687,1,1,1,1,1
67687,prefix,26,0.05,4,3,1,3.74139,3.74139,2.34027e+06,67687,1,1,1,1,1
67687,prefix,26,0.05,5,3,1,7.3137,7.3137,2.34676e+06,67687,1,1,1,1,1
67687,prefix,26,0.1,1,3,1,2.63638,2.63638,586570,67687,1,1,1,1,1
67687,prefix,26,0.1,2,3,1,3.57089,3.57089,583858,67687,1,1,1,1,1
67687,prefix,26,0.1,3,3,1,1.3808,1.3808,584411,67687,1,1,1,1,1
67687,prefix,26,0.1,4,3,1,5.39961,5.39961,583256,67687,1,1,1,1,1
67687,prefix,26,0.1,5,3,1,3.75479,3.75479,586195,67687,1,1,1,1,1
67687,prefix,26,0.25,1,3,1,9.44526,9.44526,94020.8,67687,1,1,1,1,1
67687,prefix,26,0.25,2,3,1,9.97793,9.97793,93319.5,67687,1,1,1,1,1
67687,prefix,26,0.25,3,3,1,2.20727,2.20727,93921,67687,1,1,1,1,1
67687,prefix,26,0.25,4,3,1,4.73444,4.73444,94204.8,67687,1,1,1,1,1
67687,prefix,26,0.25,5,3,1,12.2326,12.2326,93869.7,67687,1,1,1,1,1
67687,prefix,26,0.5,1,3,1,2.53335,2.53335,23589.6,67687,1,1,1,1,1
67687,prefix,26,0.5,2,3,1,4.0482,4.0482,23732.6,67687,1,1,1,1,1
67687,prefix,26,0.5,3,3,1,10.1107,10.1107,23807.4,67687,1,1,1,1,1
67687,prefix,26,0.5,4,3,1,4.46766,4.46766,23611.9,67687,1,1,1,1,1
67687,prefix,26,0.5,5,3,1,8.41641,8.41641,23370.4,67687,1,1,1,1,1
67687,prefix,26,1,1,3,1,4.17589,4.17589,5855.21,67687,1,1,1,1,1
67687,prefix,26,1,2,3,1,8.82147,8.82147,5795.71,67687,1,1,1,1,1
67687,prefix,26,1,3,3,1,8.59016,8.59016,5722.7,67687,1,1,1,1,1
67687,prefix,26,1,4,3,1,3.02549,3.02549,5788.61,67687,1,1,1,1,1
67687,prefix,26,1,5,3,1,5.71023,5.71023,5883.06,67687,1,1,1,1,1
67687,prefix,26,2,1,3,1,3.04348,3.04348,1396.39,67687,1,1,1,1,1
67687,prefix,26,2,2,3,1,17.2323,17.2323,1498.14,67687,1,1,1,1,1
67687,prefix,26,2,3,3,1,3.60791,3.60791,1536.66,67687,1,1,1,1,1
67687,prefix,26,2,4,3,1,11.8913,11.8913,1491.08,67687,1,1,1,1,1
67687,prefix,26,2,5,3,1,2.87398,2.87398,1445.17,67687,1,1,1,1,1
67687,prefix,26,5,1,3,1,13.9998,13.9998,235.463,67687,1,1,1,1,1
67687,prefix,26,5,2,3,1,5.42954,5.42954,266.493,67687,1,1,1,1,1
67687,prefix,26,5,3,3,1,18.3791,18.3791,198.361,67687,1,1,1,1,1
67687,prefix,26,5,4,3,1,3.63477,3.63477,188.591,67687,1,1,1,1,1
67687,prefix,26,5,5,3,1,4.18636,4.18636,240.79,67687,1,1,1,1,1
67687,prefix,26,10,1,3,1,5.81657,5.81657,50.9304,67687,1,1,1,1,1
67687,prefix,26,10,2,3,1,8.9821,8.9821,74.207,67687,1,1,1,1,1
67687,prefix,26,10,3,3,1,7.22569,7.22569,46.202,67687,1,1,1,1,1
67687,prefix,26,10,4,3,1,5.48314,5.48314,46.8621,67687,1,1,1,1,1
67687,prefix,26,10,5,3,1,9.71641,9.71641,56.3847,67687,1,1,1,1,1
67687,prefix,26,15,1,3,1,2.45558,2.45558,32.7243,67687,1,1,1,1,1
67687,prefix,26,15,2,3,1,6.29896,6.29896,7.51996,67687,1,1,1,1,1
67687,prefix,26,15,3,3,1,8.84804,8.84804,29.6801,67687,1,1,1,1,1
67687,prefix,26,15,4,3,1,11.3675,11.3675,27.8796,67687,1,1,1,1,1
67687,prefix,26,15,5,3,1,9.64209,9.64209,21.3473,67687,1,1,1,1,1
67687,prefix,26,20,1,3,1,2.88475,2.88475,5.84037,67687,1,1,1,1,1
67687,prefix,26,20,2,3,1,6.9734,6.9734,3.49301,67687,1,1,1,1,1
67687,prefix,26,20,3,3,1,2.08407,2.08407,9.22072,67687,1,1,1,1,1
67687,prefix,26,20,4,3,1,3.93904,3.93904,16.5196,67687,1,1,1,1,1
67687,prefix,26,20,5,3,1,5.15113,5.15113,16.4495,67687,1,1,1,1,1
67687,hard,26,0,1,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,hard,26,0,2,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,hard,26,0,3,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,hard,26,0,4,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,hard,26,0,5,3,1,0,0,5.85188e+09,67687,1,1,1,1,1
67687,hard,26,0.05,1,3,1,2.69613,2.69613,2.34472e+06,67687,1,1,1,1,1
67687,hard,26,0.05,2,3,1,3.977,3.977,2.34019e+06,67687,1,1,1,1,1
67687,hard,26,0.05,3,3,1,4.78564,4.78564,2.33901e+06,67687,1,1,1,1,1
67687,hard,26,0.05,4,3,1,1.12061,1.12061,2.34193e+06,67687,1,1,1,1,1
67687,hard,26,0.05,5,3,1,0.984422,0.984422,2.34038e+06,67687,1,1,1,1,1
67687,hard,26,0.1,1,3,1,3.49936,3.49936,584624,67687,1,1,1,1,1
67687,hard,26,0.1,2,3,1,2.83881,2.83881,584771,67687,1,1,1,1,1
67687,hard,26,0.1,3,3,1,6.07326,6.07326,586030,67687,1,1,1,1,1
67687,hard,26,0.1,4,3,1,3.4287,3.4287,585035,67687,1,1,1,1,1
67687,hard,26,0.1,5,3,1,8.46777,8.46777,585732,67687,1,1,1,1,1
67687,hard,26,0.25,1,3,1,13.2596,13.2596,94703,67687,1,1,1,1,1
67687,hard,26,0.25,2,3,1,7.23018,7.23018,94098.6,67687,1,1,1,1,1
67687,hard,26,0.25,3,3,1,1.93692,1.93692,93664.1,67687,1,1,1,1,1
67687,hard,26,0.25,4,3,1,3.67234,3.67234,92763.7,67687,1,1,1,1,1
67687,hard,26,0.25,5,3,1,3.17898,3.17898,93963.6,67687,1,1,1,1,1
67687,hard,26,0.5,1,3,1,11.108,11.108,23001.7,67687,1,1,1,1,1
67687,hard,26,0.5,2,3,1,3.97443,3.97443,23902.3,67687,1,1,1,1,1
67687,hard,26,0.5,3,3,1,3.8493,3.8493,23266.9,67687,1,1,1,1,1
67687,hard,26,0.5,4,3,1,8.38599,8.38599,23176.5,67687,1,1,1,1,1
67687,hard,26,0.5,5,3,1,5.18724,5.18724,23252.7,67687,1,1,1,1,1
67687,hard,26,1,1,3,1,8.48392,8.48392,5796.48,67687,1,1,1,1,1
67687,hard,26,1,2,3,1,3.92342,3.92342,5728.27,67687,1,1,1,1,1
67687,hard,26,1,3,3,1,5.91998,5.91998,5573.06,67687,1,1,1,1,1
67687,hard,26,1,4,3,1,8.13543,8.13543,5907.66,67687,1,1,1,1,1
67687,hard,26,1,5,3,1,10.0173,10.0173,5916.34,67687,1,1,1,1,1
67687,hard,26,2,1,3,1,3.28883,3.28883,1359.34,67687,1,1,1,1,1
67687,hard,26,2,2,3,1,6.02085,6.02085,1402.35,67687,1,1,1,1,1
67687,hard,26,2,3,3,1,7.46259,7.46259,1524.89,67687,1,1,1,1,1
67687,hard,26,2,4,3,1,4.44685,4.44685,1415.76,67687,1,1,1,1,1
67687,hard,26,2,5,3,1,5.35279,5.35279,1363.02,67687,1,1,1,1,1
67687,hard,26,5,1,3,1,4.59698,4.59698,217.786,67687,1,1,1,1,1
67687,hard,26,5,2,3,1,1.39699,1.39699,213.434,67687,1,1,1,1,1
67687,hard,26,5,3,3,1,1.99158,1.99158,199.34,67687,1,1,1,1,1
67687,hard,26,5,4,3,1,6.25162,6.25162,229.975,67687,1,1,1,1,1
67687,hard,26,5,5,3,1,9.82119,9.82119,271.777,67687,1,1,1,1,1
67687,hard,26,10,1,3,1,12.0844,12.0844,48.4923,67687,1,1,1,1,1
67687,hard,26,10,2,3,1,5.69374,5.69374,65.5349,67687,1,1,1,1,1
67687,hard,26,10,3,3,1,1.99448,1.99448,37.8915,67687,1,1,1,1,1
67687,hard,26,10,4,3,1,3.58225,3.58225,68.1846,67687,1,1,1,1,1
67687,hard,26,10,5,3,1,2.92149,2.92149,53.0159,67687,1,1,1,1,1
67687,hard,26,15,1,3,1,8.58118,8.58118,18.894,67687,1,1,1,1,1
67687,hard,26,15,2,3,1,6.52631,6.52631,11.7521,67687,1,1,1,1,1
67687,hard,26,15,3,3,1,3.26197,3.26197,25.3912,67687,1,1,1,1,1
67687,hard,26,15,4,3,1,2.95279,2.95279,24.1899,67687,1,1,1,1,1
67687,hard,26,15,5,3,1,7.45625,7.45625,21.0423,67687,1,1,1,1,1
67687,hard,26,20,1,3,1,1.59207,1.59207,11.6024,67687,1,1,1,1,1
67687,hard,26,20,2,3,1,4.78719,4.78719,6.75977,67687,1,1,1,1,1
67687,hard,26,20,3,3,1,6.81485,6.81485,11.6681,67687,1,1,1,1,1
67687,hard,26,20,4,3,1,11.4256,11.4256,21.0716,67687,1,1,1,1,1
67687,hard,26,20,5,3,3,8.69068,1.89259,4.55773,67686,0,1,1,0,1
