scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
known_hard,68837,0.1,3,26,3,68689,4.50183,0.609095,1,2,1
unknown_random,68837,0.1,3,25,3,68689,7.45061,0.281176,1,-1,0
unknown_hard,68837,0.1,3,25,3,68689,3.36226,0.762196,1,-1,0
known_hard,68837,0.1,4,26,3,68689,9.28855,0.157989,1,2,1
unknown_random,68837,0.1,4,25,3,49044,10.2892,0.11299,1,-1,0
unknown_hard,68837,0.1,4,25,3,68689,4.33723,0.631141,1,-1,0
known_hard,68837,0.1,5,26,3,68689,7.59917,0.268964,1,2,1
unknown_random,68837,0.1,5,25,3,49044,16.2731,0.0123606,1,-1,0
unknown_hard,68837,0.1,5,25,3,68689,4.50768,0.608315,1,-1,0
known_hard,68837,0.25,1,26,3,66664,8.47307,0.205452,1,8,1
unknown_random,68837,0.25,1,25,3,68689,6.609,0.358523,1,-1,0
unknown_hard,68837,0.25,1,25,3,66664,3.83865,0.698501,1,-1,0
known_hard,68837,0.25,2,26,3,68689,2.35747,0.884066,1,2,1
unknown_random,68837,0.25,2,25,3,68689,5.15326,0.524312,1,-1,0
unknown_hard,68837,0.25,2,25,3,68689,2.04622,0.915399,1,-1,0
known_hard,68837,0.25,3,26,3,66664,6.07817,0.41449,1,8,1
unknown_random,68837,0.25,3,25,3,68689,2.72655,0.842301,1,-1,0
unknown_hard,68837,0.25,3,25,3,66664,3.6544,0.723326,1,-1,0
known_hard,68837,0.25,4,26,3,68689,6.43541,0.376221,1,2,1
unknown_random,68837,0.25,4,25,3,49044,2.79178,0.83449,1,-1,0
unknown_hard,68837,0.25,4,25,3,68689,0.716245,0.994134,1,-1,0
known_hard,68837,0.25,5,26,3,66664,9.96546,0.126114,1,8,1
unknown_random,68837,0.25,5,25,3,68689,2.90973,0.820088,1,-1,0
unknown_hard,68837,0.25,5,25,3,66664,7.52563,0.274956,1,-1,0
known_hard,68837,0.5,1,26,3,68689,12.7929,0.0464449,1,2,1
unknown_random,68837,0.5,1,25,3,49044,2.67432,0.848472,1,-1,0
unknown_hard,68837,0.5,1,25,3,68689,2.22375,0.898013,1,-1,0
known_hard,68837,0.5,2,26,3,66664,2.42249,0.877039,1,8,1
unknown_random,68837,0.5,2,25,3,49044,4.5779,0.598971,1,-1,0
unknown_hard,68837,0.5,2,25,3,66664,2.79837,0.833695,1,-1,0
known_hard,68837,0.5,3,26,3,68689,8.66441,0.19335,1,2,1
unknown_random,68837,0.5,3,25,3,49044,4.26186,0.641286,1,-1,0
unknown_hard,68837,0.5,3,25,3,66664,6.1973,0.401456,1,-1,0
known_hard,68837,0.5,4,26,3,66664,13.6473,0.0338346,1,8,1
unknown_random,68837,0.5,4,25,3,49044,3.36619,0.761679,1,-1,0
unknown_hard,68837,0.5,4,25,3,68689,2.40226,0.879242,1,-1,0
known_hard,68837,0.5,5,26,3,68689,6.87007,0.33303,1,2,1
unknown_random,68837,0.5,5,25,3,49044,2.90551,0.82061,1,-1,0
unknown_hard,68837,0.5,5,25,3,66664,4.55354,0.602209,1,-1,0
known_hard,68837,1,1,26,3,68689,15.7448,0.0151916,1,2,1
unknown_random,68837,1,1,25,3,49044,3.03501,0.80444,1,-1,0
unknown_hard,68837,1,1,25,3,66664,6.12853,0.408947,1,-1,0
known_hard,68837,1,2,26,3,66664,11.0638,0.086426,1,8,1
unknown_random,68837,1,2,25,3,49044,8.00236,0.237931,1,-1,0
unknown_hard,68837,1,2,25,3,68689,3.44553,0.751202,1,-1,0
known_hard,68837,1,3,26,3,68689,3.22655,0.779923,1,2,1
unknown_random,68837,1,3,25,3,68689,5.02278,0.540894,1,-1,0
unknown_hard,68837,1,3,25,3,66664,7.00693,0.320207,1,-1,0
known_hard,68837,1,4,26,3,66664,15.3413,0.0177616,1,8,1
unknown_random,68837,1,4,25,3,49044,4.59098,0.597235,1,-1,0
unknown_hard,68837,1,4,25,3,66664,12.3978,0.0536603,1,-1,0
known_hard,68837,1,5,26,3,68689,2.85946,0.826268,1,2,1
unknown_random,68837,1,5,25,3,49044,3.77532,0.70705,1,-1,0
unknown_hard,68837,1,5,25,3,66664,5.11438,0.529229,1,-1,0
known_hard,68837,2,1,26,3,66664,9.50768,0.146975,1,8,1
unknown_random,68837,2,1,25,3,49044,7.6163,0.267583,1,-1,0
unknown_hard,68837,2,1,25,3,68689,4.34838,0.629642,1,-1,0
known_hard,68837,2,2,26,3,68689,3.44668,0.75105,1,2,1
unknown_random,68837,2,2,25,3,68689,4.22983,0.645606,1,-1,0
unknown_hard,68837,2,2,25,3,68689,3.84138,0.698132,1,-1,0
known_hard,68837,2,3,26,3,66664,9.57386,0.143783,1,8,1
unknown_random,68837,2,3,25,3,49044,8.18687,0.22473,1,-1,0
unknown_hard,68837,2,3,25,3,66664,6.50017,0.36955,1,-1,0
known_hard,68837,2,4,26,3,68689,5.78897,0.44724,1,2,1
unknown_random,68837,2,4,25,3,68689,4.85057,0.563117,1,-1,0
unknown_hard,68837,2,4,25,3,66664,6.97274,0.323376,1,-1,0
known_hard,68837,2,5,26,3,66664,1.44859,0.962836,1,8,1
unknown_random,68837,2,5,25,3,49044,8.20436,0.223511,1,-1,0
unknown_hard,68837,2,5,25,3,68689,7.08006,0.313507,1,-1,0
known_hard,68837,5,1,26,3,68689,2.80821,0.832505,1,2,1
unknown_random,68837,5,1,25,3,49044,5.36623,0.497769,1,-1,0
unknown_hard,68837,5,1,25,3,66664,8.5475,0.200671,1,-1,0
known_hard,68837,5,2,26,3,68689,7.5676,0.271523,1,2,1
unknown_random,68837,5,2,25,3,68689,6.29099,0.391395,1,-1,0
unknown_hard,68837,5,2,25,3,68689,1.81122,0.936216,1,-1,0
known_hard,68837,5,3,26,3,68689,2.91665,0.819234,1,2,1
unknown_random,68837,5,3,25,3,68689,6.6422,0.355207,1,-1,0
unknown_hard,68837,5,3,25,3,68689,7.48567,0.278255,1,-1,0
known_hard,68837,5,4,26,3,66664,5.92348,0.431817,1,8,1
unknown_random,68837,5,4,25,3,68689,4.54535,0.603297,1,-1,0
unknown_hard,68837,5,4,25,3,68689,15.5424,0.0164323,1,-1,0
known_hard,68837,5,5,26,3,66664,7.97051,0.240272,1,8,1
unknown_random,68837,5,5,25,3,49044,10.5227,0.104298,1,-1,0
unknown_hard,68837,5,5,25,3,68689,7.71481,0.25975,1,-1,0
known_hard,68837,10,1,26,3,66664,1.50061,0.959454,1,8,1
unknown_random,68837,10,1,25,3,68689,6.50593,0.36896,1,-1,0
unknown_hard,68837,10,1,25,3,66664,2.21903,0.898493,1,-1,0
known_hard,68837,10,2,26,3,66664,10.3015,0.112517,1,8,1
unknown_random,68837,10,2,25,3,68689,6.91613,0.328673,1,-1,0
unknown_hard,68837,10,2,25,3,68689,6.94147,0.326294,1,-1,0
known_hard,68837,10,3,26,3,68689,8.71549,0.190222,1,2,1
unknown_random,68837,10,3,25,3,49044,1.66782,0.947578,1,-1,0
unknown_hard,68837,10,3,25,3,66664,5.52349,0.478622,1,-1,0
known_hard,68837,10,4,26,3,66664,11.1509,0.0838231,1,8,1
unknown_random,68837,10,4,25,3,68689,3.11427,0.794374,1,-1,0
unknown_hard,68837,10,4,25,3,68689,2.86161,0.826005,1,-1,0
known_hard,68837,10,5,26,3,68689,4.61874,0.593556,1,2,1
unknown_random,68837,10,5,25,3,68689,7.2021,0.302561,1,-1,0
unknown_hard,68837,10,5,25,3,67684,6.51549,0.367983,1,-1,0
known_hard,68837,15,1,26,3,67684,9.33975,0.155353,1,3,1
unknown_random,68837,15,1,25,3,68689,5.37396,0.496819,1,-1,0
unknown_hard,68837,15,1,25,3,66664,12.0812,0.0601808,1,-1,0
known_hard,68837,15,2,26,3,66664,1.14294,0.979609,1,8,1
unknown_random,68837,15,2,25,3,49044,5.56092,0.474125,1,-1,0
unknown_hard,68837,15,2,25,3,66664,6.86507,0.333506,1,-1,0
known_hard,68837,15,3,26,3,68689,2.81462,0.831729,1,2,1
unknown_random,68837,15,3,25,3,49044,9.08838,0.168668,1,-1,0
unknown_hard,68837,15,3,25,3,66664,2.98925,0.810195,1,-1,0
known_hard,68837,15,4,26,3,67684,6.54316,0.365165,1,3,1
unknown_random,68837,15,4,25,3,68689,4.9789,0.546523,1,-1,0
unknown_hard,68837,15,4,25,3,66664,12.5384,0.0509813,1,-1,0
known_hard,68837,15,5,26,3,68689,3.52371,0.740813,1,2,1
unknown_random,68837,15,5,25,3,68689,7.60935,0.268143,1,-1,0
unknown_hard,68837,15,5,25,3,66664,9.5988,0.142596,1,-1,0
known_hard,68837,20,1,26,3,66664,3.65738,0.722927,1,8,1
unknown_random,68837,20,1,25,3,49044,1.98672,0.920916,1,-1,0
unknown_hard,68837,20,1,25,3,66664,6.62202,0.35722,1,-1,0
known_hard,68837,20,2,26,3,66664,3.55692,0.736382,1,8,1
unknown_random,68837,20,2,25,3,68689,4.72535,0.57949,1,-1,0
unknown_hard,68837,20,2,25,3,66664,9.57405,0.143774,1,-1,0
known_hard,68837,20,3,26,3,66664,6.32947,0.387312,1,8,1
unknown_random,68837,20,3,25,3,49044,0.761798,0.993059,1,-1,0
unknown_hard,68837,20,3,25,3,53239,5.18521,0.520288,1,-1,0
known_hard,68837,20,4,26,3,66664,7.86223,0.248371,1,8,1
unknown_random,68837,20,4,25,3,49044,4.71038,0.581459,1,-1,0
unknown_hard,68837,20,4,25,3,66664,8.83879,0.182849,1,-1,0
known_hard,68837,20,5,26,3,66664,6.14524,0.407119,1,8,1
unknown_random,68837,20,5,25,3,49044,6.10478,0.411556,1,-1,0
unknown_hard,68837,20,5,25,3,67684,10.8961,0.0916397,1,-1,0
known_hard,68689,0,1,26,3,68837,0,1,1,2,1
unknown_random,68689,0,1,25,3,68837,0,1,1,-1,0
unknown_hard,68689,0,1,25,3,68837,0,1,1,-1,0
known_hard,68689,0,2,26,3,68837,0,1,1,2,1
unknown_random,68689,0,2,25,3,68837,0,1,1,-1,0
unknown_hard,68689,0,2,25,3,68837,0,1,1,-1,0
known_hard,68689,0,3,26,3,68837,0,1,1,2,1
unknown_random,68689,0,3,25,3,68837,0,1,1,-1,0
unknown_hard,68689,0,3,25,3,68837,0,1,1,-1,0
known_hard,68689,0,4,26,3,68837,0,1,1,2,1
unknown_random,68689,0,4,25,3,68837,0,1,1,-1,0
unknown_hard,68689,0,4,25,3,68837,0,1,1,-1,0
known_hard,68689,0,5,26,3,68837,0,1,1,2,1
unknown_random,68689,0,5,25,3,68837,0,1,1,-1,0
unknown_hard,68689,0,5,25,3,68837,0,1,1,-1,0
known_hard,68689,0.05,1,26,3,66664,1.81726,0.935715,1,8,1
unknown_random,68689,0.05,1,25,3,68837,2.50244,0.868194,1,-1,0
unknown_hard,68689,0.05,1,25,3,66664,3.34067,0.765033,1,-1,0
known_hard,68689,0.05,2,26,3,66664,7.73649,0.258052,1,8,1
unknown_random,68689,0.05,2,25,3,49044,6.98425,0.322306,1,-1,0
unknown_hard,68689,0.05,2,25,3,68837,6.13011,0.408774,1,-1,0
known_hard,68689,0.05,3,26,3,68837,4.89733,0.557047,1,2,1
unknown_random,68689,0.05,3,25,3,68837,4.62461,0.592779,1,-1,0
unknown_hard,68689,0.05,3,25,3,68837,12.8778,0.0450184,1,-1,0
known_hard,68689,0.05,4,26,3,68837,6.43138,0.376639,1,2,1
unknown_random,68689,0.05,4,25,3,49044,5.24974,0.512205,1,-1,0
unknown_hard,68689,0.05,4,25,3,66664,7.35453,0.2893,1,-1,0
known_hard,68689,0.05,5,26,3,66664,2.39147,0.880411,1,8,1
unknown_random,68689,0.05,5,25,3,68837,4.60036,0.595991,1,-1,0
unknown_hard,68689,0.05,5,25,3,68837,10.7135,0.0976451,1,-1,0
known_hard,68689,0.1,1,26,3,66664,8.08021,0.232285,1,8,1
unknown_random,68689,0.1,1,25,3,49044,9.29676,0.157563,1,-1,0
unknown_hard,68689,0.1,1,25,3,68837,16.0827,0.0133171,1,-1,0
known_hard,68689,0.1,2,26,3,68837,8.22507,0.222073,1,2,1
unknown_random,68689,0.1,2,25,3,68837,1.27608,0.97296,1,-1,0
unknown_hard,68689,0.1,2,25,3,68837,3.70103,0.71706,1,-1,0
known_hard,68689,0.1,3,26,3,68837,8.92301,0.177955,1,2,1
unknown_random,68689,0.1,3,25,3,49044,0.683368,0.994843,1,-1,0
unknown_hard,68689,0.1,3,25,3,66664,4.84627,0.563676,1,-1,0
known_hard,68689,0.1,4,26,3,68837,11.6675,0.0698111,1,2,1
unknown_random,68689,0.1,4,25,3,68837,2.87512,0.824349,1,-1,0
unknown_hard,68689,0.1,4,25,3,66664,6.51781,0.367747,1,-1,0
known_hard,68689,0.1,5,26,3,68837,0.415099,0.998724,1,2,1
unknown_random,68689,0.1,5,25,3,68837,1.57459,0.954387,1,-1,0
unknown_hard,68689,0.1,5,25,3,68837,2.14449,0.905941,1,-1,0
known_hard,68689,0.25,1,26,3,66664,5.38602,0.495339,1,8,1
unknown_random,68689,0.25,1,25,3,68837,3.92751,0.686486,1,-1,0
unknown_hard,68689,0.25,1,25,3,66664,9.42814,0.150893,1,-1,0
known_hard,68689,0.25,2,26,3,68837,6.84768,0.335164,1,2,1
unknown_random,68689,0.25,2,25,3,49044,8.02002,0.23664,1,-1,0
unknown_hard,68689,0.25,2,25,3,66664,4.52951,0.605407,1,-1,0
known_hard,68689,0.25,3,26,3,66664,10.4039,0.108642,1,8,1
unknown_random,68689,0.25,3,25,3,68837,1.94924,0.924307,1,-1,0
unknown_hard,68689,0.25,3,25,3,68837,3.29001,0.771665,1,-1,0
known_hard,68689,0.25,4,26,3,66664,3.08873,0.797631,1,8,1
unknown_random,68689,0.25,4,25,3,68837,3.00966,0.807633,1,-1,0
unknown_hard,68689,0.25,4,25,3,66664,7.78195,0.254517,1,-1,0
known_hard,68689,0.25,5,26,3,68837,9.48872,0.1479,1,2,1
unknown_random,68689,0.25,5,25,3,49044,4.08279,0.665473,1,-1,0
unknown_hard,68689,0.25,5,25,3,68837,4.16128,0.654861,1,-1,0
known_hard,68689,0.5,1,26,3,68837,4.42516,0.619343,1,2,1
unknown_random,68689,0.5,1,25,3,49044,5.21132,0.51701,1,-1,0
unknown_hard,68689,0.5,1,25,3,66664,6.84421,0.335495,1,-1,0
known_hard,68689,0.5,2,26,3,68837,7.428,0.283072,1,2,1
unknown_random,68689,0.5,2,25,3,68837,1.23008,0.975373,1,-1,0
unknown_hard,68689,0.5,2,25,3,66664,7.88049,0.24699,1,-1,0
known_hard,68689,0.5,3,26,3,68837,7.06773,0.314629,1,2,1
unknown_random,68689,0.5,3,25,3,49044,5.79626,0.446396,1,-1,0
unknown_hard,68689,0.5,3,25,3,68837,9.50904,0.146909,1,-1,0
known_hard,68689,0.5,4,26,3,66664,6.19488,0.401718,1,8,1
unknown_random,68689,0.5,4,25,3,68837,5.44752,0.487822,1,-1,0
unknown_hard,68689,0.5,4,25,3,66664,5.74942,0.451837,1,-1,0
known_hard,68689,0.5,5,26,3,66664,3.74321,0.711379,1,8,1
unknown_random,68689,0.5,5,25,3,49044,4.95446,0.549667,1,-1,0
unknown_hard,68689,0.5,5,25,3,66664,5.17824,0.521165,1,-1,0
known_hard,68689,1,1,26,3,66664,12.0577,0.0606946,1,8,1
unknown_random,68689,1,1,25,3,68837,5.72123,0.455131,1,-1,0
unknown_hard,68689,1,1,25,3,68837,7.38233,0.286931,1,-1,0
known_hard,68689,1,2,26,3,66664,3.52466,0.740685,1,8,1
unknown_random,68689,1,2,25,3,49044,5.30746,0.505026,1,-1,0
unknown_hard,68689,1,2,25,3,66664,8.32015,0.215574,1,-1,0
known_hard,68689,1,3,26,3,66664,4.55097,0.60255,1,8,1
unknown_random,68689,1,3,25,3,49044,1.11449,0.980897,1,-1,0
unknown_hard,68689,1,3,25,3,66664,5.28637,0.507643,1,-1,0
known_hard,68689,1,4,26,3,66664,8.11507,0.229794,1,8,1
unknown_random,68689,1,4,25,3,49044,2.10763,0.909538,1,-1,0
unknown_hard,68689,1,4,25,3,66664,10.6664,0.099251,1,-1,0
known_hard,68689,1,5,26,3,68837,3.77269,0.707405,1,2,1
unknown_random,68689,1,5,25,3,68837,4.32698,0.632519,1,-1,0
unknown_hard,68689,1,5,25,3,66664,9.54298,0.145265,1,-1,0
known_hard,68689,2,1,26,3,68837,5.98856,0.424472,1,2,1
unknown_random,68689,2,1,25,3,49044,8.71457,0.190278,1,-1,0
unknown_hard,68689,2,1,25,3,66664,7.55496,0.272553,1,-1,0
known_hard,68689,2,2,26,3,68837,7.47399,0.279225,1,2,1
unknown_random,68689,2,2,25,3,49044,6.69691,0.349788,1,-1,0
unknown_hard,68689,2,2,25,3,66664,8.77004,0.18693,1,-1,0
known_hard,68689,2,3,26,3,66664,5.18056,0.520872,1,8,1
unknown_random,68689,2,3,25,3,68837,8.03652,0.23544,1,-1,0
unknown_hard,68689,2,3,25,3,68837,20.6274,0.0021398,1,-1,0
known_hard,68689,2,4,26,3,68837,5.00183,0.543578,1,2,1
unknown_random,68689,2,4,25,3,49044,1.00674,0.985356,1,-1,0
unknown_hard,68689,2,4,25,3,68837,4.34753,0.629756,1,-1,0
known_hard,68689,2,5,26,3,66664,1.15291,0.979147,1,8,1
unknown_random,68689,2,5,25,3,49044,4.27193,0.63993,1,-1,0
unknown_hard,68689,2,5,25,3,68837,5.73356,0.453688,1,-1,0
known_hard,68689,5,1,26,3,66664,10.0221,0.123723,1,8,1
unknown_random,68689,5,1,25,3,68837,1.83222,0.934464,1,-1,0
unknown_hard,68689,5,1,25,3,66664,5.12778,0.527533,1,-1,0
known_hard,68689,5,2,26,3,68837,12.5993,0.0498598,1,2,1
unknown_random,68689,5,2,25,3,68837,6.97183,0.32346,1,-1,0
unknown_hard,68689,5,2,25,3,68837,9.90784,0.128587,1,-1,0
known_hard,68689,5,3,26,3,68837,4.38576,0.624624,1,2,1
unknown_random,68689,5,3,25,3,49044,8.78445,0.186069,1,-1,0
unknown_hard,68689,5,3,25,3,66664,3.01101,0.807464,1,-1,0
known_hard,68689,5,4,26,3,68837,2.93013,0.817564,1,2,1
unknown_random,68689,5,4,25,3,49044,3.26571,0.774834,1,-1,0
unknown_hard,68689,5,4,25,3,66664,9.87952,0.129818,1,-1,0
known_hard,68689,5,5,26,3,68837,1.74794,0.941361,1,2,1
unknown_random,68689,5,5,25,3,68837,7.16168,0.306154,1,-1,0
unknown_hard,68689,5,5,25,3,66664,17.9088,0.00646426,1,-1,0
known_hard,68689,10,1,26,3,68837,1.65154,0.948801,1,2,1
unknown_random,68689,10,1,25,3,68837,1.22093,0.975838,1,-1,0
unknown_hard,68689,10,1,25,3,68837,4.68569,0.58471,1,-1,0
known_hard,68689,10,2,26,3,66664,2.58377,0.858977,1,8,1
unknown_random,68689,10,2,25,3,68837,11.3456,0.0782647,1,-1,0
unknown_hard,68689,10,2,25,3,66664,1.65993,0.948172,1,-1,0
known_hard,68689,10,3,26,3,66664,2.90263,0.820965,1,8,1
unknown_random,68689,10,3,25,3,49044,2.25938,0.894365,1,-1,0
unknown_hard,68689,10,3,25,3,67684,5.46019,0.486281,1,-1,0
known_hard,68689,10,4,26,3,67684,4.53206,0.605066,1,3,1
unknown_random,68689,10,4,25,3,49044,0.510702,0.997706,1,-1,0
unknown_hard,68689,10,4,25,3,66664,5.34512,0.50037,1,-1,0
known_hard,68689,10,5,26,3,66664,7.1931,0.303358,1,8,1
unknown_random,68689,10,5,25,3,68837,6.33831,0.386378,1,-1,0
unknown_hard,68689,10,5,25,3,68837,6.24714,0.396083,1,-1,0
known_hard,68689,15,1,26,3,66664,3.44777,0.750906,1,8,1
unknown_random,68689,15,1,25,3,68837,12.0432,0.0610129,1,-1,0
unknown_hard,68689,15,1,25,3,66664,10.7539,0.0962863,1,-1,0
known_hard,68689,15,2,26,3,66664,3.90149,0.690005,1,8,1
unknown_random,68689,15,2,25,3,49044,5.11228,0.529495,1,-1,0
unknown_hard,68689,15,2,25,3,68837,8.23829,0.22116,1,-1,0
known_hard,68689,15,3,26,3,66664,5.43257,0.489644,1,8,1
unknown_random,68689,15,3,25,3,67684,11.7747,0.0671886,1,-1,0
unknown_hard,68689,15,3,25,3,68837,8.41176,0.209462,1,-1,0
known_hard,68689,15,4,26,3,68837,1.51824,0.958274,1,2,1
unknown_random,68689,15,4,25,3,68837,6.20987,0.400096,1,-1,0
unknown_hard,68689,15,4,25,3,68837,0.637631,0.995739,1,-1,0
known_hard,68689,15,5,26,3,66664,6.18208,0.403105,1,8,1
unknown_random,68689,15,5,25,3,49044,13.7647,0.0323774,1,-1,0
unknown_hard,68689,15,5,25,3,66664,4.4374,0.617704,1,-1,0
known_hard,68689,20,1,26,3,67684,5.36603,0.497795,1,3,1
unknown_random,68689,20,1,25,3,67684,7.07045,0.314381,1,-1,0
unknown_hard,68689,20,1,25,3,66664,2.53268,0.864793,1,-1,0
known_hard,68689,20,2,26,3,68837,9.99212,0.124984,1,2,1
unknown_random,68689,20,2,25,3,49044,4.48423,0.611443,1,-1,0
unknown_hard,68689,20,2,25,3,68837,4.36159,0.627868,1,-1,0
known_hard,68689,20,3,26,3,68837,3.35346,0.763353,1,2,1
unknown_random,68689,20,3,25,3,67684,4.69812,0.583073,1,-1,0
unknown_hard,68689,20,3,25,3,68837,1.90131,0.928548,1,-1,0
known_hard,68689,20,4,26,3,68837,3.56758,0.734958,1,2,1
unknown_random,68689,20,4,25,3,49044,2.10094,0.910185,1,-1,0
unknown_hard,68689,20,4,25,3,66664,11.1867,0.0827747,1,-1,0
known_hard,68689,20,5,26,3,66664,6.8131,0.338478,1,8,1
unknown_random,68689,20,5,25,3,67684,6.16088,0.405412,1,-1,0
unknown_hard,68689,20,5,25,3,68837,4.92469,0.553508,1,-1,0
known_hard,67796,0,1,26,3,49044,0,1,1,6,1
unknown_random,67796,0,1,25,3,49044,0,1,1,-1,0
unknown_hard,67796,0,1,25,3,66664,0,1,1,-1,0
known_hard,67796,0,2,26,3,49044,0,1,1,6,1
unknown_random,67796,0,2,25,3,49044,0,1,1,-1,0
unknown_hard,67796,0,2,25,3,66664,0,1,1,-1,0
known_hard,67796,0,3,26,3,49044,0,1,1,6,1
unknown_random,67796,0,3,25,3,49044,0,1,1,-1,0
unknown_hard,67796,0,3,25,3,66664,0,1,1,-1,0
known_hard,67796,0,4,26,3,49044,0,1,1,6,1
unknown_random,67796,0,4,25,3,49044,0,1,1,-1,0
unknown_hard,67796,0,4,25,3,66664,0,1,1,-1,0
known_hard,67796,0,5,26,3,49044,0,1,1,6,1
unknown_random,67796,0,5,25,3,49044,0,1,1,-1,0
unknown_hard,67796,0,5,25,3,66664,0,1,1,-1,0
known_hard,67796,0.05,1,26,3,49044,1.04998,0.983647,1,6,1
unknown_random,67796,0.05,1,25,3,49044,4.79601,0.57023,1,-1,0
unknown_hard,67796,0.05,1,25,3,68689,6.9126,0.329006,1,-1,0
known_hard,67796,0.05,2,26,3,68689,11.7653,0.0674134,1,8,1
unknown_random,67796,0.05,2,25,3,49044,3.20451,0.782776,1,-1,0
unknown_hard,67796,0.05,2,25,3,66664,8.70504,0.190858,1,-1,0
known_hard,67796,0.05,3,26,3,49044,10.7879,0.0951563,1,6,1
unknown_random,67796,0.05,3,25,3,49044,3.72038,0.714455,1,-1,0
unknown_hard,67796,0.05,3,25,3,66664,6.24805,0.395984,1,-1,0
known_hard,67796,0.05,4,26,3,49044,13.5102,0.0356132,1,6,1
unknown_random,67796,0.05,4,25,3,68689,2.95461,0.814522,1,-1,0
unknown_hard,67796,0.05,4,25,3,66664,9.90597,0.128668,1,-1,0
known_hard,67796,0.05,5,26,3,68689,4.85107,0.563052,1,8,1
unknown_random,67796,0.05,5,25,3,68689,7.49185,0.277743,1,-1,0
unknown_hard,67796,0.05,5,25,3,68689,4.85939,0.561969,1,-1,0
known_hard,67796,0.1,1,26,3,49044,4.70057,0.58275,1,6,1
unknown_random,67796,0.1,1,25,3,49044,5.98643,0.424712,1,-1,0
unknown_hard,67796,0.1,1,25,3,68689,4.5037,0.608846,1,-1,0
known_hard,67796,0.1,2,26,3,49044,1.65828,0.948296,1,6,1
unknown_random,67796,0.1,2,25,3,68689,13.0886,0.04165,1,-1,0
unknown_hard,67796,0.1,2,25,3,66664,2.24486,0.895859,1,-1,0
known_hard,67796,0.1,3,26,3,68689,3.22209,0.780501,1,8,1
unknown_random,67796,0.1,3,25,3,68689,4.73706,0.577952,1,-1,0
unknown_hard,67796,0.1,3,25,3,68689,3.56616,0.735147,1,-1,0
known_hard,67796,0.1,4,26,3,68689,8.08866,0.231679,1,8,1
unknown_random,67796,0.1,4,25,3,49044,9.53497,0.145651,1,-1,0
unknown_hard,67796,0.1,4,25,3,68689,3.90704,0.689254,1,-1,0
known_hard,67796,0.1,5,26,3,68689,4.91906,0.554236,1,8,1
unknown_random,67796,0.1,5,25,3,49044,1.98979,0.920635,1,-1,0
unknown_hard,67796,0.1,5,25,3,66664,10.0518,0.122486,1,-1,0
known_hard,67796,0.25,1,26,3,68689,8.62738,0.195644,1,8,1
