target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
30232,prefix,250,1,1,10,1,26.3808,26.3808,704.924,30232,1,1,1,1,1
30232,prefix,250,1,2,10,1,26.6743,26.6743,635.12,30232,1,1,1,1,1
30232,prefix,250,1,3,10,1,38.0431,38.0431,809.172,30232,1,1,1,1,1
30232,prefix,250,1,4,10,1,28.9985,28.9985,695.114,30232,1,1,1,1,1
30232,prefix,250,1,5,10,1,32.3267,32.3267,701.34,30232,1,1,1,1,1
30232,prefix,250,1.5,1,10,1,46.0788,46.0788,264.118,30232,1,1,1,1,1
30232,prefix,250,1.5,2,10,1,56.0818,56.0818,286.064,30232,1,1,1,1,1
30232,prefix,250,1.5,3,10,1,58.4745,58.4745,266.053,30232,1,1,1,1,1
30232,prefix,250,1.5,4,10,1,46.6045,46.6045,255.401,30232,1,1,1,1,1
30232,prefix,250,1.5,5,10,1,37.8336,37.8336,333.449,30232,1,1,1,1,1
30232,prefix,250,2,1,10,1,45.962,45.962,144.028,30232,1,1,1,1,1
30232,prefix,250,2,2,10,1,46.9921,46.9921,160.024,30232,1,1,1,1,1
30232,prefix,250,2,3,10,1,43.4241,43.4241,182.771,30232,1,1,1,1,1
30232,prefix,250,2,4,10,1,21.3373,21.3373,148.969,30232,1,1,1,1,1
30232,prefix,250,2,5,10,1,13.7137,13.7137,143.952,30232,1,1,1,1,1
30232,hard,250,0,1,10,1,0,0,1.14956e+08,30232,1,1,1,1,1
30232,hard,250,0,2,10,1,0,0,1.14956e+08,30232,1,1,1,1,1
30232,hard,250,0,3,10,1,0,0,1.14956e+08,30232,1,1,1,1,1
30232,hard,250,0,4,10,1,0,0,1.14956e+08,30232,1,1,1,1,1
30232,hard,250,0,5,10,1,0,0,1.14956e+08,30232,1,1,1,1,1
30232,hard,250,0.05,1,10,1,22.9147,22.9147,45985.5,30232,1,1,1,1,1
30232,hard,250,0.05,2,10,1,59.3362,59.3362,46481.1,30232,1,1,1,1,1
30232,hard,250,0.05,3,10,1,26.7282,26.7282,46526.3,30232,1,1,1,1,1
30232,hard,250,0.05,4,10,1,25.4601,25.4601,45809,30232,1,1,1,1,1
30232,hard,250,0.05,5,10,1,30.9424,30.9424,45188.1,30232,1,1,1,1,1
30232,hard,250,0.1,1,10,1,12.992,12.992,11433.3,30232,1,1,1,1,1
30232,hard,250,0.1,2,10,1,50.6794,50.6794,11607.3,30232,1,1,1,1,1
30232,hard,250,0.1,3,10,1,38.9068,38.9068,11190.1,30232,1,1,1,1,1
30232,hard,250,0.1,4,10,1,59.1742,59.1742,11183.6,30232,1,1,1,1,1
30232,hard,250,0.1,5,10,1,32.0906,32.0906,11260,30232,1,1,1,1,1
30232,hard,250,0.25,1,10,1,14.5261,14.5261,1846.46,30232,1,1,1,1,1
30232,hard,250,0.25,2,10,1,71.4327,71.4327,1863.24,30232,1,1,1,1,1
30232,hard,250,0.25,3,10,1,35.7364,35.7364,1750.02,30232,1,1,1,1,1
30232,hard,250,0.25,4,10,1,38.7299,38.7299,1713.07,30232,1,1,1,1,1
30232,hard,250,0.25,5,10,1,46.087,46.087,1752.22,30232,1,1,1,1,1
30232,hard,250,0.5,1,10,1,38.8265,38.8265,478.272,30232,1,1,1,1,1
30232,hard,250,0.5,2,10,1,55.095,55.095,441.397,30232,1,1,1,1,1
30232,hard,250,0.5,3,10,1,41.6078,41.6078,428.402,30232,1,1,1,1,1
30232,hard,250,0.5,4,10,1,41.7553,41.7553,380.624,30232,1,1,1,1,1
30232,hard,250,0.5,5,10,1,35.2697,35.2697,432.925,30232,1,1,1,1,1
30232,hard,250,1,1,10,1,35.621,35.621,104.144,30232,1,1,1,1,1
30232,hard,250,1,2,10,1,81.8996,81.8996,117.915,30232,1,1,1,1,1
30232,hard,250,1,3,10,1,28.2781,28.2781,145.072,30232,1,1,1,1,1
30232,hard,250,1,4,10,1,25.0392,25.0392,101.852,30232,1,1,1,1,1
30232,hard,250,1,5,10,1,19.3653,19.3653,118.84,30232,1,1,1,1,1
30232,hard,250,1.5,1,10,1,24.413,24.413,46.4188,30232,1,1,1,1,1
30232,hard,250,1.5,2,10,1,17.8765,17.8765,53.5473,30232,1,1,1,1,1
30232,hard,250,1.5,3,10,1,40.6883,40.6883,43.2494,30232,1,1,1,1,1
30232,hard,250,1.5,4,10,1,47.8457,47.8457,37.4655,30232,1,1,1,1,1
30232,hard,250,1.5,5,10,1,32.6018,32.6018,51.3364,30232,1,1,1,1,1
30232,hard,250,2,1,10,1,45.5995,45.5995,34.9111,30232,1,1,1,1,1
30232,hard,250,2,2,10,1,34.5059,34.5059,41.1453,30232,1,1,1,1,1
30232,hard,250,2,3,10,1,42.4793,42.4793,42.3653,30232,1,1,1,1,1
30232,hard,250,2,4,10,1,34.1969,34.1969,33.9184,30232,1,1,1,1,1
30232,hard,250,2,5,10,1,18.483,18.483,41.6201,30232,1,1,1,1,1
67741,prefix,250,0,1,10,1,0,0,1.12351e+08,67741,1,1,1,1,1
67741,prefix,250,0,2,10,1,0,0,1.12351e+08,67741,1,1,1,1,1
67741,prefix,250,0,3,10,1,0,0,1.12351e+08,67741,1,1,1,1,1
67741,prefix,250,0,4,10,1,0,0,1.12351e+08,67741,1,1,1,1,1
67741,prefix,250,0,5,10,1,0,0,1.12351e+08,67741,1,1,1,1,1
67741,prefix,250,0.05,1,10,1,32.1828,32.1828,44538.7,67741,1,1,1,1,1
67741,prefix,250,0.05,2,10,1,51.5119,51.5119,44655.4,67741,1,1,1,1,1
67741,prefix,250,0.05,3,10,1,38.8296,38.8296,45299.7,67741,1,1,1,1,1
67741,prefix,250,0.05,4,10,1,41.0555,41.0555,45038.9,67741,1,1,1,1,1
67741,prefix,250,0.05,5,10,1,65.3181,65.3181,44888,67741,1,1,1,1,1
67741,prefix,250,0.1,1,10,1,58.0271,58.0271,11359.9,67741,1,1,1,1,1
67741,prefix,250,0.1,2,10,1,17.3552,17.3552,11320.6,67741,1,1,1,1,1
67741,prefix,250,0.1,3,10,1,26.4096,26.4096,11168.3,67741,1,1,1,1,1
67741,prefix,250,0.1,4,10,1,34.6282,34.6282,11413.2,67741,1,1,1,1,1
67741,prefix,250,0.1,5,10,1,32.3965,32.3965,11269.6,67741,1,1,1,1,1
67741,prefix,250,0.25,1,10,1,48.3449,48.3449,1733.48,67741,1,1,1,1,1
67741,prefix,250,0.25,2,10,1,29.1643,29.1643,1845.73,67741,1,1,1,1,1
67741,prefix,250,0.25,3,10,1,25.3284,25.3284,1993.02,67741,1,1,1,1,1
67741,prefix,250,0.25,4,10,1,49.9336,49.9336,1726.29,67741,1,1,1,1,1
67741,prefix,250,0.25,5,10,1,29.2913,29.2913,1693.29,67741,1,1,1,1,1
67741,prefix,250,0.5,1,10,1,45.2429,45.2429,492.907,67741,1,1,1,1,1
67741,prefix,250,0.5,2,10,1,28.1236,28.1236,456.081,67741,1,1,1,1,1
67741,prefix,250,0.5,3,10,1,22.2643,22.2643,509.247,67741,1,1,1,1,1
67741,prefix,250,0.5,4,10,1,40.7058,40.7058,431.61,67741,1,1,1,1,1
67741,prefix,250,0.5,5,10,1,18.6272,18.6272,460.554,67741,1,1,1,1,1
67741,prefix,250,1,1,10,1,54.6863,54.6863,145.455,67741,1,1,1,1,1
67741,prefix,250,1,2,10,1,23.5635,23.5635,138.008,67741,1,1,1,1,1
67741,prefix,250,1,3,10,1,23.0818,23.0818,95.4066,67741,1,1,1,1,1
67741,prefix,250,1,4,10,1,40.8221,40.8221,106.122,67741,1,1,1,1,1
67741,prefix,250,1,5,10,1,46.8116,46.8116,105.106,67741,1,1,1,1,1
67741,prefix,250,1.5,1,10,1,55.7129,55.7129,42.7016,67741,1,1,1,1,1
67741,prefix,250,1.5,2,10,1,33.7512,33.7512,43.7837,67741,1,1,1,1,1
67741,prefix,250,1.5,3,10,1,34.2742,34.2742,72.8649,67741,1,1,1,1,1
67741,prefix,250,1.5,4,10,1,40.8098,40.8098,56.1261,67741,1,1,1,1,1
67741,prefix,250,1.5,5,10,1,37.4496,37.4496,57.4156,67741,1,1,1,1,1
67741,prefix,250,2,1,10,1,41.1726,41.1726,34.0918,67741,1,1,1,1,1
67741,prefix,250,2,2,10,1,45.8187,45.8187,21.2875,67741,1,1,1,1,1
67741,prefix,250,2,3,10,1,40.0567,40.0567,38.7769,67741,1,1,1,1,1
67741,prefix,250,2,4,10,1,29.2677,29.2677,22.4017,67741,1,1,1,1,1
67741,prefix,250,2,5,10,1,23.1993,23.1993,36.2109,67741,1,1,1,1,1
67741,hard,250,0,1,10,1,0,0,7.35599e+07,67741,1,1,1,1,1
67741,hard,250,0,2,10,1,0,0,7.35599e+07,67741,1,1,1,1,1
67741,hard,250,0,3,10,1,0,0,7.35599e+07,67741,1,1,1,1,1
67741,hard,250,0,4,10,1,0,0,7.35599e+07,67741,1,1,1,1,1
67741,hard,250,0,5,10,1,0,0,7.35599e+07,67741,1,1,1,1,1
67741,hard,250,0.05,1,10,1,38.4706,38.4706,29193.8,67741,1,1,1,1,1
67741,hard,250,0.05,2,10,1,39.4849,39.4849,29184.8,67741,1,1,1,1,1
67741,hard,250,0.05,3,10,1,39.4612,39.4612,29704.3,67741,1,1,1,1,1
67741,hard,250,0.05,4,10,1,34.4058,34.4058,29012.9,67741,1,1,1,1,1
67741,hard,250,0.05,5,10,1,42.9006,42.9006,29759.6,67741,1,1,1,1,1
67741,hard,250,0.1,1,10,1,33.4513,33.4513,7497.69,67741,1,1,1,1,1
67741,hard,250,0.1,2,10,1,26.2786,26.2786,7236.64,67741,1,1,1,1,1
67741,hard,250,0.1,3,10,1,43.4562,43.4562,7563.61,67741,1,1,1,1,1
67741,hard,250,0.1,4,10,1,35.8023,35.8023,7364.14,67741,1,1,1,1,1
67741,hard,250,0.1,5,10,1,23.1527,23.1527,7313.57,67741,1,1,1,1,1
67741,hard,250,0.25,1,10,1,36.2358,36.2358,1109.04,67741,1,1,1,1,1
67741,hard,250,0.25,2,10,1,49.0421,49.0421,1029.44,67741,1,1,1,1,1
67741,hard,250,0.25,3,10,1,43.1783,43.1783,1124.4,67741,1,1,1,1,1
67741,hard,250,0.25,4,10,1,37.0058,37.0058,1105.46,67741,1,1,1,1,1
67741,hard,250,0.25,5,10,1,58.261,58.261,1190.68,67741,1,1,1,1,1
67741,hard,250,0.5,1,10,1,23.2767,23.2767,292.615,67741,1,1,1,1,1
67741,hard,250,0.5,2,10,1,50.0604,50.0604,296.39,67741,1,1,1,1,1
67741,hard,250,0.5,3,10,1,29.7151,29.7151,256.47,67741,1,1,1,1,1
67741,hard,250,0.5,4,10,1,22.2338,22.2338,293.775,67741,1,1,1,1,1
67741,hard,250,0.5,5,10,1,32.5341,32.5341,290.834,67741,1,1,1,1,1
67741,hard,250,1,1,10,1,61.4375,61.4375,66.9502,67741,1,1,1,1,1
67741,hard,250,1,2,10,1,24.5225,24.5225,72.7842,67741,1,1,1,1,1
67741,hard,250,1,3,10,1,28.7604,28.7604,74.114,67741,1,1,1,1,1
67741,hard,250,1,4,10,1,34.1034,34.1034,59.074,67741,1,1,1,1,1
67741,hard,250,1,5,10,1,20.2822,20.2822,57.4747,67741,1,1,1,1,1
67741,hard,250,1.5,1,10,1,35.5434,35.5434,30.6636,67741,1,1,1,1,1
67741,hard,250,1.5,2,10,1,29.5583,29.5583,22.2842,67741,1,1,1,1,1
67741,hard,250,1.5,3,10,1,25.5765,25.5765,32.1163,67741,1,1,1,1,1
67741,hard,250,1.5,4,10,1,16.7405,16.7405,20.5686,67741,1,1,1,1,1
67741,hard,250,1.5,5,10,1,30.5311,30.5311,29.6883,67741,1,1,1,1,1
67741,hard,250,2,1,10,1,47.5284,47.5284,14.7396,67741,1,1,1,1,1
67741,hard,250,2,2,10,1,23.5301,23.5301,13.5338,67741,1,1,1,1,1
67741,hard,250,2,3,10,1,52.0831,52.0831,13.7471,67741,1,1,1,1,1
67741,hard,250,2,4,10,1,25.4175,25.4175,11.791,67741,1,1,1,1,1
67741,hard,250,2,5,10,1,26.9263,26.9263,6.73175,67741,1,1,1,1,1
66160,prefix,250,0,1,10,1,0,0,2.33328e+08,66160,1,1,1,1,1
66160,prefix,250,0,2,10,1,0,0,2.33328e+08,66160,1,1,1,1,1
66160,prefix,250,0,3,10,1,0,0,2.33328e+08,66160,1,1,1,1,1
66160,prefix,250,0,4,10,1,0,0,2.33328e+08,66160,1,1,1,1,1
66160,prefix,250,0,5,10,1,0,0,2.33328e+08,66160,1,1,1,1,1
66160,prefix,250,0.05,1,10,1,48.0568,48.0568,94462.1,66160,1,1,1,1,1
66160,prefix,250,0.05,2,10,1,43.0055,43.0055,93111.3,66160,1,1,1,1,1
66160,prefix,250,0.05,3,10,1,32.7506,32.7506,92687.2,66160,1,1,1,1,1
66160,prefix,250,0.05,4,10,1,34.4849,34.4849,93067.5,66160,1,1,1,1,1
66160,prefix,250,0.05,5,10,1,23.1978,23.1978,93463.3,66160,1,1,1,1,1
66160,prefix,250,0.1,1,10,1,52.5465,52.5465,23227.3,66160,1,1,1,1,1
66160,prefix,250,0.1,2,10,1,41.0264,41.0264,22746.7,66160,1,1,1,1,1
66160,prefix,250,0.1,3,10,1,27.8024,27.8024,23317,66160,1,1,1,1,1
66160,prefix,250,0.1,4,10,1,30.2117,30.2117,22947.7,66160,1,1,1,1,1
66160,prefix,250,0.1,5,10,1,25.2852,25.2852,23432.3,66160,1,1,1,1,1
66160,prefix,250,0.25,1,10,1,30.5622,30.5622,3608.28,66160,1,1,1,1,1
66160,prefix,250,0.25,2,10,1,20.7616,20.7616,3674.67,66160,1,1,1,1,1
66160,prefix,250,0.25,3,10,1,26.8121,26.8121,3589.59,66160,1,1,1,1,1
66160,prefix,250,0.25,4,10,1,46.6977,46.6977,3821.18,66160,1,1,1,1,1
66160,prefix,250,0.25,5,10,1,45.813,45.813,3726.38,66160,1,1,1,1,1
66160,prefix,250,0.5,1,10,1,35.8937,35.8937,955.151,66160,1,1,1,1,1
66160,prefix,250,0.5,2,10,1,48.9283,48.9283,860.674,66160,1,1,1,1,1
66160,prefix,250,0.5,3,10,1,54.5783,54.5783,963.252,66160,1,1,1,1,1
66160,prefix,250,0.5,4,10,1,24.7722,24.7722,831.047,66160,1,1,1,1,1
66160,prefix,250,0.5,5,10,1,52.9486,52.9486,1025.33,66160,1,1,1,1,1
66160,prefix,250,1,1,10,1,43.5062,43.5062,246.083,66160,1,1,1,1,1
66160,prefix,250,1,2,10,1,26.9082,26.9082,223.394,66160,1,1,1,1,1
66160,prefix,250,1,3,10,1,61.0629,61.0629,206.892,66160,1,1,1,1,1
66160,prefix,250,1,4,10,1,56.2449,56.2449,237.596,66160,1,1,1,1,1
66160,prefix,250,1,5,10,1,24.3683,24.3683,242.182,66160,1,1,1,1,1
66160,prefix,250,1.5,1,10,1,57.5792,57.5792,100.654,66160,1,1,1,1,1
66160,prefix,250,1.5,2,10,1,35.7371,35.7371,142.68,66160,1,1,1,1,1
66160,prefix,250,1.5,3,10,1,58.0314,58.0314,64.9645,66160,1,1,1,1,1
66160,prefix,250,1.5,4,10,1,51.2732,51.2732,69.9515,66160,1,1,1,1,1
66160,prefix,250,1.5,5,10,1,40.3769,40.3769,105.673,66160,1,1,1,1,1
66160,prefix,250,2,1,10,1,33.8116,33.8116,78.7717,66160,1,1,1,1,1
66160,prefix,250,2,2,10,1,47.4868,47.4868,40.2405,66160,1,1,1,1,1
66160,prefix,250,2,3,10,1,34.7291,34.7291,18.0547,66160,1,1,1,1,1
66160,prefix,250,2,4,10,1,62.2806,62.2806,86.4156,66160,1,1,1,1,1
66160,prefix,250,2,5,10,1,36.7498,36.7498,69.8326,66160,1,1,1,1,1
66160,hard,250,0,1,10,1,0,0,9.83789e+06,66160,1,1,1,1,1
66160,hard,250,0,2,10,1,0,0,9.83789e+06,66160,1,1,1,1,1
66160,hard,250,0,3,10,1,0,0,9.83789e+06,66160,1,1,1,1,1
66160,hard,250,0,4,10,1,0,0,9.83789e+06,66160,1,1,1,1,1
66160,hard,250,0,5,10,1,0,0,9.83789e+06,66160,1,1,1,1,1
66160,hard,250,0.05,1,10,1,55.276,55.276,4207.41,66160,1,1,1,1,1
66160,hard,250,0.05,2,10,1,25.8303,25.8303,3906.16,66160,1,1,1,1,1
66160,hard,250,0.05,3,10,1,39.3229,39.3229,3761.16,66160,1,1,1,1,1
66160,hard,250,0.05,4,10,1,34.5073,34.5073,3963.96,66160,1,1,1,1,1
66160,hard,250,0.05,5,10,1,39.3045,39.3045,3898.77,66160,1,1,1,1,1
66160,hard,250,0.1,1,10,1,39.8607,39.8607,910.385,66160,1,1,1,1,1
66160,hard,250,0.1,2,10,1,82.4543,82.4543,940.892,66160,1,1,1,1,1
66160,hard,250,0.1,3,10,1,34.8892,34.8892,884.577,66160,1,1,1,1,1
66160,hard,250,0.1,4,10,1,20.5299,20.5299,916.574,66160,1,1,1,1,1
66160,hard,250,0.1,5,10,1,16.1724,16.1724,1031.42,66160,1,1,1,1,1
66160,hard,250,0.25,1,10,1,32.8177,32.8177,186.052,66160,1,1,1,1,1
66160,hard,250,0.25,2,10,1,26.2343,26.2343,167.315,66160,1,1,1,1,1
66160,hard,250,0.25,3,10,1,39.2008,39.2008,159.782,66160,1,1,1,1,1
66160,hard,250,0.25,4,10,1,26.8211,26.8211,116.565,66160,1,1,1,1,1
66160,hard,250,0.25,5,10,1,44.3374,44.3374,137.437,66160,1,1,1,1,1
66160,hard,250,0.5,1,10,1,21.8048,21.8048,37.1424,66160,1,1,1,1,1
66160,hard,250,0.5,2,10,1,25.4622,25.4622,46.8229,66160,1,1,1,1,1
66160,hard,250,0.5,3,10,1,28.3297,28.3297,50.3308,66160,1,1,1,1,1
66160,hard,250,0.5,4,10,1,42.3502,42.3502,41.5608,66160,1,1,1,1,1
66160,hard,250,0.5,5,10,1,32.9328,32.9328,47.1423,66160,1,1,1,1,1
66160,hard,250,1,1,10,1,37.4554,37.4554,11.3127,66160,1,1,1,1,1
66160,hard,250,1,2,10,1,24.8379,24.8379,10.7299,66160,1,1,1,1,1
