orbit_type,target_norad,target_name,mean_motion_rev_day,inclination_deg,eccentricity,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_fit_p_value,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,runtime_us,runtime_ms
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.22,4,10,1,34.9386,34.9386,0.611787,637.383,39471,1,1,1,1224,1.224
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.22,5,10,1,24.8164,24.8164,0.951055,835.164,39471,1,1,1,1259,1.259
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.23,1,10,1,39.0272,39.0272,0.423411,682.47,39471,1,1,1,1298,1.298
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.23,2,10,1,29.3112,29.3112,0.842935,702.095,39471,1,1,1,1239,1.239
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.23,3,10,1,43.2119,43.2119,0.258413,686.661,39471,1,1,1,1267,1.267
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.23,4,10,1,56.9512,56.9512,0.0247156,784.398,39471,1,1,1,1351,1.351
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.23,5,10,1,27.2608,27.2608,0.902049,688.51,39471,1,1,1,1328,1.328
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.24,1,10,1,26.1435,26.1435,0.927278,627.975,39471,1,1,1,1272,1.272
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.24,2,10,1,46.8374,46.8374,0.153978,617.47,39471,1,1,1,1275,1.275
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.24,3,10,1,27.9638,27.9638,0.883644,585.412,39471,1,1,1,1412,1.412
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.24,4,10,1,29.4263,29.4263,0.839136,650.61,39471,1,1,1,1338,1.338
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.24,5,10,1,39.3196,39.3196,0.4106,605.076,39471,1,1,1,1345,1.345
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.25,1,10,1,44.5395,44.5395,0.215789,524.974,39471,1,1,1,1294,1.294
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.25,2,10,1,55.0052,55.0052,0.0365685,531.804,39471,1,1,1,1286,1.286
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.25,3,10,1,34.7062,34.7062,0.622555,604.012,39471,1,1,1,1281,1.281
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.25,4,10,1,37.3232,37.3232,0.500565,521.524,39471,1,1,1,1294,1.294
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.25,5,10,1,44.9847,44.9847,0.202634,494.764,39471,1,1,1,1275,1.275
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.26,1,10,1,35.9955,35.9955,0.562458,491.374,39471,1,1,1,1428,1.428
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.26,2,10,1,32.3475,32.3475,0.727773,560.309,39471,1,1,1,1351,1.351
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.26,3,10,1,46.4216,46.4216,0.164057,584.68,39471,1,1,1,1285,1.285
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.26,4,10,1,39.3226,39.3226,0.410471,549.425,39471,1,1,1,1327,1.327
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.26,5,10,1,50.658,50.658,0.0821242,559.34,39471,1,1,1,1308,1.308
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.27,1,10,1,37.6957,37.6957,0.483404,503.769,39471,1,1,1,1289,1.289
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.27,2,10,1,31.8072,31.8072,0.750303,506.545,39471,1,1,1,1298,1.298
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.27,3,10,1,46.5023,46.5023,0.162063,472.892,39471,1,1,1,1419,1.419
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.27,4,10,1,32.3436,32.3436,0.72794,567.53,39471,1,1,1,1488,1.488
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.27,5,10,1,35.138,35.138,0.602515,408.128,39471,1,1,1,1454,1.454
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.28,1,10,1,58.0585,58.0585,0.0196259,431.809,39471,1,1,1,1415,1.415
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.28,2,10,1,26.669,26.669,0.916024,416.955,39471,1,1,1,1597,1.597
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.28,3,10,1,45.3515,45.3515,0.192226,406.363,39471,1,1,1,1309,1.309
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.28,4,10,1,79.6961,79.6961,8.75295e-05,405.666,39471,1,1,1,1306,1.306
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.28,5,10,1,35.7494,35.7494,0.573971,511.321,39471,1,1,1,1275,1.275
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.29,1,10,1,53.3989,53.3989,0.049855,326.933,39471,1,1,1,1270,1.27
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.29,2,10,1,43.8286,43.8286,0.237983,474.866,39471,1,1,1,1272,1.272
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.29,3,10,1,55.7269,55.7269,0.031688,441.545,39471,1,1,1,1270,1.27
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.29,4,10,1,37.3022,37.3022,0.501537,394.798,39471,1,1,1,1291,1.291
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.29,5,10,1,56.4093,56.4093,0.0276125,412.289,39471,1,1,1,1326,1.326
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.3,1,10,1,12.2,12.2,0.999978,416.242,39471,1,1,1,1303,1.303
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.3,2,10,1,35.0338,35.0338,0.607364,353.119,39471,1,1,1,1330,1.33
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.3,3,10,1,31.2468,31.2468,0.772834,408.51,39471,1,1,1,1354,1.354
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.3,4,10,1,36.388,36.388,0.544091,346.589,39471,1,1,1,1276,1.276
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.3,5,10,1,43.1803,43.1803,0.25949,385.619,39471,1,1,1,1306,1.306
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.31,1,10,1,22.5541,22.5541,0.977927,385.153,39471,1,1,1,1317,1.317
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.31,2,10,1,42.7627,42.7627,0.273975,395.505,39471,1,1,1,1293,1.293
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.31,3,10,1,46.4265,46.4265,0.163937,307.673,39471,1,1,1,1285,1.285
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.31,4,10,1,47.8634,47.8634,0.131113,378.344,39471,1,1,1,1282,1.282
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.31,5,10,1,37.1965,37.1965,0.506432,349.592,39471,1,1,1,1280,1.28
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.32,1,10,1,29.9344,29.9344,0.821781,323.366,39471,1,1,1,1418,1.418
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.32,2,10,1,29.4721,29.4721,0.837609,332.49,39471,1,1,1,1314,1.314
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.32,3,10,1,60.0285,60.0285,0.0128522,373.336,39471,1,1,1,1322,1.322
LEO,39471,"CP8 (IPEX)              ",15.0764,120.464,0.0159199,500,0.32,4,10,1,46.6594,46.6594,0.158234,315.583,39471,1,1,1,1386,1.386
