target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
17070,prefix,250,0.11,4,10,1,67.2911,67.2911,79235.8,17070,1,1,1,1,1
17070,prefix,250,0.11,5,10,1,52.7864,52.7864,79817.4,17070,1,1,1,1,1
17070,prefix,250,0.12,1,10,1,30.913,30.913,66705.1,17070,1,1,1,1,1
17070,prefix,250,0.12,2,10,1,26.7032,26.7032,67233.2,17070,1,1,1,1,1
17070,prefix,250,0.12,3,10,1,44.0754,44.0754,67325.1,17070,1,1,1,1,1
17070,prefix,250,0.12,4,10,1,48.3192,48.3192,68054.3,17070,1,1,1,1,1
17070,prefix,250,0.12,5,10,1,30.2888,30.2888,67114.8,17070,1,1,1,1,1
17070,prefix,250,0.13,1,10,1,55.0951,55.0951,56903.3,17070,1,1,1,1,1
17070,prefix,250,0.13,2,10,1,19.714,19.714,57095.6,17070,1,1,1,1,1
17070,prefix,250,0.13,3,10,1,50.053,50.053,57609.4,17070,1,1,1,1,1
17070,prefix,250,0.13,4,10,1,44.366,44.366,56521.5,17070,1,1,1,1,1
17070,prefix,250,0.13,5,10,1,28.6084,28.6084,56578.7,17070,1,1,1,1,1
17070,prefix,250,0.14,1,10,1,27.3022,27.3022,49627,17070,1,1,1,1,1
17070,prefix,250,0.14,2,10,1,37.9316,37.9316,49179.5,17070,1,1,1,1,1
17070,prefix,250,0.14,3,10,1,33.3566,33.3566,49426.1,17070,1,1,1,1,1
17070,prefix,250,0.14,4,10,1,32.3476,32.3476,49368.2,17070,1,1,1,1,1
17070,prefix,250,0.14,5,10,1,29.0996,29.0996,48821.7,17070,1,1,1,1,1
17070,prefix,250,0.15,1,10,1,42.752,42.752,43704,17070,1,1,1,1,1
17070,prefix,250,0.15,2,10,1,38.7452,38.7452,42782.4,17070,1,1,1,1,1
17070,prefix,250,0.15,3,10,1,31.7,31.7,42556.1,17070,1,1,1,1,1
17070,prefix,250,0.15,4,10,1,40.0168,40.0168,43511,17070,1,1,1,1,1
17070,prefix,250,0.15,5,10,1,30.6789,30.6789,42671.8,17070,1,1,1,1,1
17070,prefix,250,0.16,1,10,1,45.4566,45.4566,37850.3,17070,1,1,1,1,1
17070,prefix,250,0.16,2,10,1,17.2447,17.2447,37476.3,17070,1,1,1,1,1
17070,prefix,250,0.16,3,10,1,38.1954,38.1954,38099.1,17070,1,1,1,1,1
17070,prefix,250,0.16,4,10,1,35.4635,35.4635,38046.7,17070,1,1,1,1,1
17070,prefix,250,0.16,5,10,1,21.4703,21.4703,37964.7,17070,1,1,1,1,1
17070,prefix,250,0.17,1,10,1,25.3414,25.3414,33629.8,17070,1,1,1,1,1
17070,prefix,250,0.17,2,10,1,27.1207,27.1207,33589.2,17070,1,1,1,1,1
17070,prefix,250,0.17,3,10,1,39.7145,39.7145,33550.1,17070,1,1,1,1,1
17070,prefix,250,0.17,4,10,1,35.6252,35.6252,33789.1,17070,1,1,1,1,1
17070,prefix,250,0.17,5,10,1,30.4124,30.4124,33927.4,17070,1,1,1,1,1
17070,prefix,250,0.18,1,10,1,65.2312,65.2312,29880.2,17070,1,1,1,1,1
17070,prefix,250,0.18,2,10,1,18.5321,18.5321,29568.4,17070,1,1,1,1,1
17070,prefix,250,0.18,3,10,1,43.4286,43.4286,29375.3,17070,1,1,1,1,1
17070,prefix,250,0.18,4,10,1,30.1458,30.1458,29662.5,17070,1,1,1,1,1
17070,prefix,250,0.18,5,10,1,44.1989,44.1989,30443.8,17070,1,1,1,1,1
17070,prefix,250,0.19,1,10,1,30.7272,30.7272,26957.8,17070,1,1,1,1,1
17070,prefix,250,0.19,2,10,1,25.8147,25.8147,26886.5,17070,1,1,1,1,1
17070,prefix,250,0.19,3,10,1,27.856,27.856,26920.3,17070,1,1,1,1,1
17070,prefix,250,0.19,4,10,1,50.5898,50.5898,26612.3,17070,1,1,1,1,1
17070,prefix,250,0.19,5,10,1,53.476,53.476,26860.2,17070,1,1,1,1,1
17070,prefix,250,0.2,1,10,1,34.0721,34.0721,24562.4,17070,1,1,1,1,1
17070,prefix,250,0.2,2,10,1,33.8449,33.8449,23704.9,17070,1,1,1,1,1
17070,prefix,250,0.2,3,10,1,23.0521,23.0521,23966.1,17070,1,1,1,1,1
17070,prefix,250,0.2,4,10,1,30.6919,30.6919,24224.9,17070,1,1,1,1,1
17070,prefix,250,0.2,5,10,1,29.5751,29.5751,24564.6,17070,1,1,1,1,1
17070,prefix,250,0.21,1,10,1,26.3807,26.3807,21830,17070,1,1,1,1,1
17070,prefix,250,0.21,2,10,1,26.6742,26.6742,22045.9,17070,1,1,1,1,1
17070,prefix,250,0.21,3,10,1,38.043,38.043,21292.3,17070,1,1,1,1,1
